Drop %,avg clicks,se clicks,avg conv,se conv,avg purch,se purch,avg cost,se cost,clicks/$,avg kws,se kws,imp clicks,imp conv,imp purch,imp clicks/$
Actual,146.51674093548385,4.41812594675923,3.9353237335304367,0.11958281659019822,0.06853002118200466,0.002618560976596777,332.27645161290314,12.418868514147986,0.44094831344284835,37.774193548387096,0.726916713543388,0.0,0.0,0.0,0.0
0,124.21787126602665,10.041693793630776,3.5762524023427202,0.28557104612573675,0.093885358753601,0.00747315695561677,353.9406443926969,0.011675967868931677,0.3509567867775225,410.2903225806452,20.857849328218908,-0.15219332294100188,-0.09124314935726732,0.3699887601706217,-0.20408633828914668
25,150.83212387331068,6.754958423873825,4.369388861810139,0.18769076930816367,0.11517054027417058,0.004851288593327097,353.9406443926969,0.011675967868931556,0.4261508992054683,309.7096774193548,15.631591499019873,0.02945317313416786,0.11029972568236354,0.6805852134248761,-0.033558160415320365
50,114.31428729026547,4.269479563306916,3.2822764296845013,0.11258171081712379,0.0860153517620583,0.002832914175325114,353.9406443926969,0.011675967868932215,0.3229758692630786,206.4516129032258,10.445952934461445,-0.21978685465982475,-0.16594500174959612,0.2551484776812694,-0.2675425681043233
75,88.20156131867441,2.6970177555562724,2.5137022193402667,0.06204388855764606,0.06554933319369508,0.0014146023346992473,353.9406443926969,0.011675967868933435,0.24919873633053236,104.48387096774194,5.223575788351245,-0.398010351885233,-0.36124639558301663,-0.04349463106677521,-0.4348572639164177
