Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,124.21787138709679,10.04169374121412,353.9406443926969,0.011675967868931414,3.5762524023427202,0.28557104612573675,0.09388535875360096,0.0074731569556167705,0.3509567871195859,410.2903225806452,20.857849328218908,-0.15219332211467895,-0.20408633751340186,-0.09124314935726732,0.3699887601706211,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,3.9353237335304367,0.11958281659019822,0.06853002118200466,0.002618560976596777,0.44094831344284835,37.774193548387096,0.726916713543388
