Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.005852386650218906,0.012905169037284319,0.010344706726767919,0.021892523900135262
Australia,A,0.0658190749630389,0.007881103715630973,2.2566539987327623,0.2702092702502048,3.9279336277795744,0.665603495357728
Austria,B,0.0,0.0,0.29002384319034,0.02369255667978857,0.1453012072302301,0.02557567917205692
Belgium,A,0.13163814992607778,0.015762207431261947,2.8490256734001123,0.3411392036908836,4.959016205071713,0.8403244128891316
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.02731113770102156,0.06022412217399349,0.04827529805825029,0.10216511153396456
Canada,A,0.14104087492079764,0.0168880793906378,3.3755782731044235,0.40418803341593135,5.875534051553613,0.9956318951392682
Chile,B,0.174014305914204,0.01421553400787314,4.021663958906048,0.3285367859597348,2.0148434069258574,0.35464941785252263
China,B,0.232019074552272,0.018954045343830855,9.841475745592204,0.8039674233341588,4.930554298679142,0.8678680465717983
Colombia,B,0.38669845758711996,0.03159007557305142,9.493447133763794,0.7755363553184124,4.756192850002865,0.8371772315653299
Denmark,A,0.00940272499471984,0.0011258719593758534,2.059196773843645,0.2465659591033119,3.5842394353488616,0.6073631895139268
Egypt,B,8.960770008437537,0.7320210262165341,192.74984618429994,15.746073169387481,96.56718232521092,16.997596377749026
France,A,0.2820817498415953,0.0337761587812756,9.440335894698721,1.1303754472133567,16.43185567621122,2.784441288913162
Germany,A,0.3290953748151945,0.03940551857815487,9.769431269513916,1.1697809657915117,17.00467933026241,2.881508465319498
Hong Kong,B,0.077339691517424,0.0063180151146102845,3.054917814938248,0.24956159702710626,1.530506049491757,0.2693971539456662
Hungary,B,0.0,0.0,2.3588605912814318,0.1926994609956137,1.1817831521392048,0.20801552393272962
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.4419280747518326,0.052915982090665115,0.7692203354401667,0.13034735117422175
Israel,A,0.5171498747095913,0.06192295776567193,10.521649269091503,1.2598507225415798,18.313990539522266,3.103376297105407
Italy,A,0.0658190749630389,0.007881103715630973,1.4856305491657351,0.17788776958138483,2.58588963828822,0.4381889677771709
Japan,A,0.1128326999366381,0.013510463512510238,2.8866365733789916,0.34564269152838695,5.024481765534706,0.8514178044784271
"Manitoba, Canada",USA,0.0,0.0,0.003901591100145937,0.008603446024856213,0.0068964711511786125,0.014595015933423508
Mexico,A,0.6111771246567899,0.07318167735943047,27.63460875948162,3.308937688605633,48.10082055018404,8.150869470234845
Netherlands,A,0.05641634996831905,0.00675523175625512,0.8462452495247857,0.1013284763438268,1.4729751104173403,0.24960131075914802
Norway,A,0.0,0.0,0.2820817498415953,0.0337761587812756,0.4909917034724468,0.083200436919716
"Ontario, Canada",USA,0.007803182200291874,0.017206892049712427,0.11704773300437811,0.2581033807456864,0.20689413453535838,0.43785047800270527
Poland,B,0.019334922879356,0.0015795037786525711,1.295439832916852,0.10582675316972227,0.6490120589616944,0.11423803363518759
Portugal,B,0.019334922879356,0.001579503778652571,1.024750912605868,0.08371370026858627,0.5133975988801464,0.09036739974126778
"Quebec, Canada",USA,0.0,0.0,0.04291750210160531,0.09463790627341834,0.07586118266296474,0.1605451752676586
Romania,B,0.154679383034848,0.012636030229220569,4.25368303345832,0.3474908313035657,2.1310843727100415,0.3751099611901682
Saudi Arabia,B,0.09667461439678,0.007897518893262855,6.399859473066836,0.522815750734001,3.2063133062137443,0.5643699870633894
Singapore,B,0.251353997431628,0.020533549122483424,2.99691304630018,0.24482308569114852,1.501445808045711,0.26428201811125485
South Africa,B,0.77339691517424,0.06318015114610284,20.88171670970448,1.705864080944777,10.461686920576568,1.8414489003880983
Spain,A,0.31969264982047463,0.038279646618779015,10.418219294149585,1.2474661309884456,18.133960248249036,3.0728694702348442
Sweden,A,0.0,0.0,0.2914844748363151,0.03490203074065146,0.5073580935881951,0.08597378481703988
Switzerland,A,0.018805449989439685,0.0022517439187517067,0.6299825746462294,0.07543342127818217,1.0965481377551312,0.18581430912069907
Taiwan,B,0.019334922879356,0.001579503778652571,2.629549511592416,0.21481251389674966,1.317397612220753,0.2318861578266494
Turkiye,B,0.6308985335533862,0.05153920829743339,33.0433832008194,2.699371957717244,16.554650877097547,2.9139223803363516
United Arab Emirates,B,0.135344460155492,0.011056526450567998,4.582376722407372,0.37434239554065935,2.2957590742376355,0.4040957309184994
United Kingdom,A,0.0,0.0,0.893258874498385,0.10695783614070607,1.5548070609960816,0.26346805024576736
United States,USA,4.064716624043038,8.96315610315545,84.89472074807544,187.20238205484634,150.06031577849544,317.5729516953621
