Day,N_Estimators,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-04,20,1.5163377523422241,0.8991885185241699,-0.00013132172068508358,1.716919231414795,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-06,20,1.5220571756362915,0.899526059627533,-1.687325713528725e-05,1.6721253871917725,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-08,20,1.5065865516662598,0.9014207124710083,-0.00010472755673346107,1.71889328956604,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-07,20,1.500883936882019,0.9013800024986267,-5.520980637918149e-05,1.733254885673523,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-09,20,1.4779270887374878,0.9037255644798279,2.6015325099602157e-06,1.7065917253494263,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-14,20,1.4828176498413086,0.905549943447113,8.8946421260606e-05,1.7416224002838134,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-15,20,1.5086301565170288,0.9042171239852905,-4.746959449107203e-05,1.7089024543762208,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-17,20,1.5400490760803223,0.902932345867157,6.194987928874692e-05,1.7288970708847047,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-16,20,1.5236403942108154,0.903623104095459,-0.00010613063480121688,1.739056658744812,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-18,20,1.519315242767334,0.9045427441596985,8.805201710961439e-05,1.7102492570877075,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-19,20,1.5403608083724976,0.9035025238990784,-8.334930202474647e-05,1.7287566184997558,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-20,20,1.5163155794143677,0.9053558707237244,-4.811891082018893e-05,1.7215422153472901,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-21,20,1.5480334758758545,0.9038049578666687,8.978155689438795e-06,1.704497504234314,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-23,20,1.5630210638046265,0.9037206172943115,3.6237272726266205e-05,1.7420491456985474,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-22,20,1.5178908109664917,0.9060792326927185,-3.021063109755122e-05,1.7116745471954347,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-24,20,1.5167385339736938,0.9071706533432007,-0.00010163048193317275,1.689776849746704,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-25,20,1.535650610923767,0.9065231084823608,-7.014003923576705e-05,1.7214911222457885,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-26,20,1.5144083499908447,0.9083556532859802,1.5134461961435562e-05,1.7309230804443358,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-27,20,1.5261372327804565,0.9081588387489319,-6.887787716101828e-05,1.7661688327789307,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-28,20,1.5161139965057373,0.9092304706573486,-6.0916048557683107e-05,1.7086364507675171,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-31,20,1.5109949111938477,0.9108643531799316,-5.9803659172155624e-05,1.7669857740402222,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
