Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
1776,623.9266483870967,33.63096013419184,1776.5796688501505,0.07661362880101943,12.28886411775621,0.7611927230174598,0.39550290083785866,0.025287258061771373,0.35119542305182333,178.0,22.02808568940536,2.9335350993034193,1.955346094832488,2.7965011592236486,3.1590646392961474,158.6172825806452,7.532595590274382,1334.780967741935,81.07281025243203,3.236891970360724,0.15914512760848562,0.09509419428133509,0.005054222328806879,0.11883394085921076,69.64516129032258,1.5030781227929804
