Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches
2025-07-11,1776,611.9111,95.05082,975.3892834843965,168,1776.020015411972,403.52,11.443044278725635,1.808652228088074,0.37018971273451573,0.04932802885860968,120,49,0.26640005967770564,0.49166666666666664,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.520620822906494,0.9080973267555236,-0.0006402546485153,877.4900035043955,125.4,444.41095,39.4155,7.517601597965833,0.666747881606274,0.24195696887870993,0.02145954322498379,898.5300119075765,198.46,167.50009,22.211845,3.925442680759802,0.5205449896920514,0.1282327438558058,0.017004683995457986,0.0,79.65999999999998,0.0,33.423473,0.0,0.6213593567897486,0.0,0.010863801638167905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0200103709674,403.52,332.52026,95.05082,6.419327719295206,1.8086522280880741,0.2079841709580808,0.04932802885860968,729.0000050410047,0.0,279.3908,0.0,5.0237168276280535,0.0,0.16220555053766772,0.0
2025-07-12,1776,607.9287,133.07158,961.3042526467907,210,1776.8500000001159,882.53,11.472684867446704,2.6828308327441315,0.3713116674663694,0.07189072457840837,123,74,0.06831212245930214,0.2682926829268293,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.521232604980469,0.9080256819725036,-0.0006401208429172,804.0300039907935,100.07999999999998,425.54974,25.93021,7.19854772931171,0.4386323141952758,0.23168809442951507,0.014117553825100323,972.3496892367496,665.9100000000001,182.37901,52.092484,4.274137138134994,1.2208116202360362,0.13962357303685435,0.03988034892503327,0.4703067725730232,116.54,0.0,55.04889,0.0,1.0233868983128198,0.0,0.017892821828274764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.8896932460727,882.53,244.78151,133.07158,4.920929593229885,2.6828308327441315,0.15973301471583032,0.07189072457840835,886.9603067540431,0.0,363.1472,0.0,6.551755065841503,0.0,0.2115786461300219,0.0
2025-07-13,1776,603.1198,137.38528,955.1501626467247,209,1776.850000000086,1020.55,11.240592815456377,2.748222245104437,0.36352541464582916,0.07963954683379387,121,64,0.05292673977270029,0.47107438016528924,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.666120529174805,0.9049984812736512,-0.00044001623466,885.7200041862661,146.08999999999997,443.71387,46.627335,7.505809834810141,0.7887423234942363,0.24157744633635295,0.025385982395057436,890.0800178695415,792.3000000000001,159.20586,56.191116,3.731063056427707,1.3168649896748508,0.12188292942597426,0.04301813187626733,1.0499779442785129,82.16,0.20009804,34.566833,0.0037199242185308903,0.6426149319353501,6.503888350201647e-05,0.011235432562469123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.2600168266626,1020.55,177.23366,137.38528,3.781905595305266,2.748222245104437,0.12307932550357613,0.07963954683379389,1011.5899831734234,0.0,425.88617,0.0,7.458687155622157,0.0,0.2404460870653632,0.0
2025-07-14,1776,456.05823,207.96538,1028.7388820702454,287,1776.5099755640758,1681.28,8.765770928158833,4.3003749667897635,0.28394981979427014,0.1320275890230653,207,74,0.061117024053762396,0.5555555555555556,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.787497520446777,0.9024537801742554,-0.0002872732641478,723.2999771694693,199.45000000000005,294.82965,67.13385,4.987303047899905,1.13562804675367,0.16051831327107485,0.03655063604867248,1053.2099983946061,1409.3999999999999,161.2286,112.82185,3.778467880258927,2.644032701632365,0.12343150652319528,0.0863728235892037,0.0,72.42999999999999,0.0,28.009682,0.0,0.5207142184037282,0.0,0.00910412938518909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.3299940510311,1681.28,213.82204,207.96538,4.448826672125277,4.3003749667897635,0.14462754703632885,0.1320275890230653,814.1799815130446,0.0,242.23624,0.0,4.316943819119321,0.0,0.13932225860956005,0.0
2025-07-15,1776,667.97296,185.19553,914.1315508487081,242,1776.7200334090758,1428.9300000000003,12.52582893283724,3.8238826173324356,0.40527235716778226,0.11508279610307025,179,62,0.9673322486691078,0.4692737430167598,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.492078304290772,0.9084231853485109,-0.0003843439238934,887.1000229540786,177.19,479.85065,54.468224,8.11709520848808,0.921377848208935,0.26125190689502686,0.02965490900780709,889.6200104549974,1176.03,188.12228,97.46584,4.408733724349159,2.284157264158876,0.14402045027275537,0.07461674445455647,0.0,75.71000000000001,0.0,33.26146,0.0,0.6183475049646239,0.0,0.010811142640706664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.2000096669798,1428.9300000000003,181.41533,185.19553,3.307405588736075,3.823882617332435,0.10686329234788147,0.11508279610307025,1355.520023742096,0.0,486.55765,0.0,9.218423344101163,0.0,0.29840906481990076,0.0
2025-07-16,1776,612.20154,141.969,940.3361241537677,252,1776.8499999999553,1298.14,11.385612423145778,2.9032700043883675,0.36823329421603423,0.08682381163400964,322,81,0.34485682905362824,0.7639751552795031,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.589272499084473,0.906394898891449,-0.0002994952058827,887.8800057207224,148.16000000000003,454.2645,44.864098,7.684282470381138,0.7589156207681669,0.24732165841886572,0.024425998218029626,888.9699942792328,1081.31,157.93712,69.99545,3.701329952764639,1.6403760478610414,0.12091163579716849,0.05358629298131772,0.0,68.67,0.0,27.109444,0.0,0.5039783357591592,0.0,0.008811520434662292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.75999923859905,1298.14,109.915886,141.969,1.9431663883373909,2.903270004388368,0.06268674684241513,0.08682381163400965,1491.0900007613568,0.0,502.28564,0.0,9.442445776692566,0.0,0.3055465390660597,0.0
2025-07-17,1776,683.2121,158.29704,952.6283602015515,244,1776.8500000000254,1147.8000000000002,13.304946626669231,3.155161524957176,0.43125124108559854,0.09378146811241096,102,75,1.8269839339903289,0.8333333333333334,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.747589111328125,0.9030705690383912,-0.0003174444400238,888.0800089125858,198.09999999999997,415.12585,61.94158,7.022218487516321,1.0477962662068483,0.22601286832002854,0.0337237355917396,888.1000157578426,882.22,268.0863,65.23645,6.282728139152909,1.5288467815915727,0.20523837276556994,0.049942957694814306,0.6699753295970415,67.48,0.0,31.119024,0.0,0.5785184771587549,0.0,0.010114774825857058,51.72000007269787,0.0,11.575815,0.0,0.2041813442020528,0.0,0.006586142987748223,0.0,638.7199876541941,1147.8000000000002,308.55054,158.29704,6.34714288228487,3.155161524957176,0.206237946351147,0.09378146811241096,1086.4100122731334,0.0,363.08582,0.0,6.753622033217351,0.0,0.21842713971240632,0.0
2025-07-18,1776,888.01025,97.13581,1143.7436530296152,171,1776.6699976707976,948.16,20.088280083057825,2.0146215887851953,0.6549564958558374,0.05952148038753699,199,65,2.437693651162787,0.9195979899497487,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",6.619136810302734,0.8647302389144897,-0.0002417790950882,234.88999861691002,85.69000000000001,109.85936,24.112268,1.8583674446629315,0.4078801694583417,0.05981228828289926,0.013127783932388625,1534.479998892453,807.7800000000001,776.8266,51.434235,18.20529469005925,1.2053852505664024,0.5947137891612176,0.039376414497416495,7.300000161434873,54.69,1.3242214,21.589308,0.024617948335640207,0.4013561687604515,0.0004304184117204129,0.007017281957731877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.4699938359784,948.16,636.3186,97.13581,14.347713437194063,2.0146215887851953,0.46786778706028814,0.059521480387537,695.2000038348194,0.0,251.69153,0.0,5.740566971196115,0.0,0.1870887194387479,0.0
2025-07-19,1776,676.3914,99.41704,932.3639859076618,187,1776.849999999998,658.02,12.715653264936376,1.9962884197137905,0.4114640315190731,0.05195137323319757,35,57,,1.0,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.4189934730529785,0.9096105098724364,-0.0005485483999471,888.4249999999992,62.449999999999996,480.9959,16.609734,8.136468865762836,0.28096823401113113,0.2618754556863813,0.009043073294936576,888.4249999999986,497.31000000000006,195.39548,36.30379,4.579184399173541,0.8507961670377474,0.14958857583269178,0.027793025101600935,0.0,98.26,0.0,46.503517,0.0,0.8645240186649117,0.0,0.015115274836660059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.79000048130473,658.02,176.88629,99.41704,2.99300787381031,1.99628841971379,0.09633255872062207,0.05195137323319756,1466.0599995186933,0.0,499.50513,0.0,9.722645186091027,0.0,0.3151314662248857,0.0
2025-07-20,1776,536.70996,175.52066,1009.6956760065217,288,1775.8099821758356,1231.37,10.001625199219987,3.4378843435155284,0.3223492866192873,0.09964852162077963,627,73,4.7094578719866576,0.9824561403508771,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.719435691833496,0.9034130573272704,-0.0003900177264876,881.2199977002388,229.72000000000003,392.07544,71.832,6.632300985198543,1.2151013917346645,0.2134632199056865,0.03910851696423691,884.1599848180599,911.17,140.45432,60.920612,3.2916123114634495,1.4277029318718137,0.10752735748183435,0.04663888362508581,10.429999657536975,90.47999999999999,4.1801925,42.768066,0.07771190255799511,0.7950800199090499,0.0013587092317664448,0.0139011210314569,20.30000006585985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.7499974876588,1231.37,146.18759,175.52066,2.5972567847818446,3.4378843435155284,0.0827097370724647,0.09964852162077963,1364.759984622317,0.0,390.5224,0.0,7.4043684641786465,0.0,0.23963955123386474,0.0
2025-07-21,1776,874.90106,228.69884,1025.036764977535,319,1776.2200161629648,1885.0300000000002,20.16951795285756,4.633293917377937,0.6563296796351743,0.13687632799851324,327,71,1.1061127029321505,0.8318042813455657,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.436356544494629,0.9091297388076782,-0.000409021622983,299.2500012911711,238.27,45.52484,74.89782,0.7700926810967158,1.2669624096159073,0.024785736307741904,0.04077768425462716,1392.4000141645226,1544.6899999999998,821.65796,104.6639,19.255937064176486,2.4528471321900254,0.6290352059799071,0.08012734960090934,84.57000070727132,102.07,7.718359,49.137142,0.14348820758435826,0.9134843755720046,0.0025087373475252794,0.015971294142976773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.5700141954303,1885.0300000000002,822.17566,228.69884,19.236294617118244,4.633293917377937,0.6278663851436024,0.13687632799851326,348.6500019675346,0.0,52.72544,0.0,0.9332224985460237,0.0,0.028463267137084886,0.0
2025-07-22,1776,785.14343,262.312,1033.9985595031444,325,1776.700033090747,2407.64,16.5794726769996,5.511009089686194,0.5393274069589266,0.16866503934666882,327,85,1.4508207762052792,0.8623853211009175,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.490604400634766,0.9079822301864624,-0.000410682734545,617.5200065306317,207.03000000000003,279.27032,69.17897,4.724102861700482,1.1702230520945875,0.15204711159441825,0.03766408992376159,1159.1800265601155,2110.1099999999997,505.873,154.87129,11.855369815299113,3.62948123998983,0.3872802953645083,0.11856454826312296,0.0,90.49999999999999,0.0,38.26172,0.0,0.7113047976017751,0.0,0.012436401159784297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.570027139827,2407.64,554.1189,262.312,12.188389540882907,5.511009089686192,0.3971621891810532,0.16866503934666885,751.1300059509199,0.0,231.02448,0.0,4.391083007058781,0.0,0.14216521362409365,0.0
2025-07-23,1776,986.23083,216.18736,1171.3440840122325,271,1776.659977744232,1716.5900000000001,21.212221968773633,4.4098166000406325,0.6905660199349631,0.1302366065781973,91,76,7.113914620357222,0.7032967032967034,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.462182998657227,0.908516526222229,-0.0002098608775032,598.1699902895001,221.77,291.51505,65.74446,4.931233064387407,1.1121253106941815,0.15871367876378273,0.035794191230041905,1178.489987454732,1394.2700000000002,694.7158,103.382,16.280988904386227,2.4228054224622633,0.5318523411711805,0.07914597471358961,0.0,100.55,0.0,47.060886,0.0,0.8748858668841871,0.0,0.015296440634565797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.4699807749244,1716.5900000000001,773.51874,216.18736,17.57533179753066,4.409816600040632,0.5734443081024059,0.13023660657819733,452.1899969693079,0.0,212.71213,0.0,3.6368898460777452,0.0,0.11712170133468962,0.0
2025-07-24,1776,942.4468,175.6633,1053.6978436301213,255,1775.7997256468284,1534.0799999999997,19.007042613118745,3.7511929165523767,0.6170556510033696,0.11239106400242303,49,74,0.15587253199339948,0.7755102040816326,7.045500373840332,4.219930171966553,0.9001609683036804,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.615198135375977,0.9053058624267578,-0.000239369535652,878.2396989154214,110.37000000000002,472.36685,29.992722,7.990501271732048,0.507353199372875,0.25717743117072134,0.016329362586119656,897.5600267314071,1345.93,470.07986,110.57887,11.0165413413867,2.5914675767390514,0.3598782198326482,0.08465567453255565,0.0,77.78000000000002,0.0,35.091682,0.0,0.6523721404404506,0.0,0.011406026883747727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.9797235152375,1534.0799999999997,664.2031,175.6633,14.275504350770316,3.7511929165523767,0.46472628371765806,0.11239106400242302,547.8200021315907,0.0,278.24365,0.0,4.731537970707906,0.0,0.15232935788299798,0.0
