Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,120.3570474516129,9.835139283624779,353.96258036938826,0.010410479989842026,0.1513683526610998,0.012273451091828586,0.34002760214373706,396.19354838709677,16.477186532655118,-0.17854405794754832,-0.2288719748379119,0.28418328820421096,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,0.11787129925415225,0.004316898432589868,0.44094831344284835,37.774193548387096,0.726916713543388
