Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
apply mit,A,Exact match,existing searches,60.469999561682144,37.24122762502,35.67650222600267,37.241226,1.4287309397786885e-06,30.625732
best engineering schools,A,Phrase match,existing searches,42.740000609161264,27.333321616617,25.93733041044787,27.33332,9.989412177446866e-07,17.837128
best engineering schools,A,Broad match,existing searches,42.74000060916128,27.40883426801701,25.937330414219097,27.408834,-1.893804508767971e-07,18.211842
cisco certification,A,Broad match,existing searches,42.74000060916127,27.893633976507,25.570122376012616,27.893631,2.9950616884377723e-06,26.168966
great learning free courses,A,Phrase match,existing searches,42.74000060916127,27.44528451455,25.934575944069653,27.44528,4.439476757767125e-06,24.086693
great learning free courses,A,Broad match,existing searches,42.74000060916127,27.549349139350003,25.934575985091275,27.549345,4.122870510769872e-06,24.461407
irc certification training,USA,Phrase match,existing searches,60.469999561682144,28.04656577489001,25.30752659222704,28.046562,3.580065786934483e-06,10.760302
irc certification training,USA,Broad match,existing searches,60.469999561682144,28.08339753339,25.53612055966564,28.083395,2.5291175411723543e-06,11.147701
learn electrical engineering online free,A,Phrase match,existing searches,1.1599999687742724,1.7433150913500022,0.1189446356081198,1.7433151,-9.319858662593106e-09,0.12590247
learn online,A,Phrase match,existing,42.74000060916127,32.071364490257004,25.3786326329572,32.07136,2.948508956990281e-06,26.210943
learn online,A,Broad match,existing,42.74000060916127,32.285091171157,25.378632793318864,32.285088,3.5857077804735127e-06,27.129663
mit beaver works summer institute,A,Phrase match,existing searches,42.74000060916127,27.11610827162,26.01890322878095,27.116106,2.238294804612906e-06,20.756826
mit beaver works summer institute,A,Broad match,existing searches,42.74000060916128,27.39283077877,26.01890330474809,27.392828,2.7910991029500565e-06,21.13154
mit data structures and algorithms,USA,Phrase match,existing searches,60.46999956168308,27.916591256860546,27.15606847405796,27.916588,3.4272706983529133e-06,13.060248
mit data structures and algorithms,USA,Broad match,existing searches,60.46999956168214,28.32609845821,27.38466246549226,28.326094,4.784503946808627e-06,13.447648
mit python course,USA,Broad match,existing searches,1.1249993631169053,2.2829704229100005,-5.556796356387394e-09,2.2829704,-5.556796356387394e-09,0.0
mit python course,A,Phrase match,existing searches,0.994997650552055,2.2638741070600013,2.915235022271645e-07,2.2638738,2.915235022271645e-07,0.0
model based systems engineering mbse tools,USA,Broad match,existing searches,219.81000552082847,105.06926967059,104.1189802423559,105.06925,1.765642984707938e-05,46.59422
operating system online course,A,Phrase match,existing searches,35.57999935728516,20.94094114665,19.834130457677524,20.940935,6.011762302193802e-06,15.006394
professional certification,A,Broad match,existing,42.74000060916127,28.86024066755,25.98880955526057,28.860237,3.545967967255592e-06,25.905357
se certification,USA,Phrase match,existing searches,60.46999956168212,29.56957944341,27.068055471852382,29.569578,1.272633632254383e-06,16.351791
se certification,USA,Broad match,existing searches,60.46999956168208,29.77787678901,27.2966493910913,29.777876,8.887414466585142e-07,16.631874
sebok,USA,Phrase match,existing searches,60.46999956168214,26.72863130452,25.606135057228435,26.728628,3.145950664418251e-06,11.709467
sebok,USA,Broad match,existing searches,60.469999561682144,26.880992542470004,25.60613525983145,26.88099,3.46776297277529e-06,11.80452
skills for systems engineer,USA,Phrase match,existing searches,60.469999561682144,27.146787122510005,26.10148938062005,27.146784,3.293774653911896e-06,14.284177
skills for systems engineer,USA,Broad match,existing searches,60.46999956168216,27.556294323860005,26.33008337205489,27.55629,4.651008442380089e-06,14.671575
training for electrician,A,Exact match,existing,60.46999956168215,38.900263176950006,37.63014970877984,38.900257,6.066354302447508e-06,30.19378
training for electrician,A,Phrase match,existing,60.46999956168218,38.900263176950034,37.33971570590359,38.900257,6.066354330869217e-06,33.526623
training for electrician,A,Broad match,existing,60.469999561682144,38.97577582835001,37.33971570967478,38.97577,6.7853812595330965e-06,33.794018
university degree courses,USA,Phrase match,existing,1.1599999687744005,1.5962884452600008,0.1189446475762849,1.5962884,2.648306463015615e-09,0.12590253
vlsi courses,USA,Phrase match,existing searches,60.469999561682144,26.15709451961,24.858466547007158,26.157091,3.378862928116177e-06,14.684024
vlsi courses,USA,Broad match,existing searches,1.159999968774401,1.42582798261,0.1189446474964746,1.425828,2.5684960824889913e-09,0.12204647
vlsi courses,A,Exact match,existing searches,60.46999956168212,39.33714040381,38.09987207514331,39.33714,1.2741713248942688e-06,32.325485
vlsi courses,A,Phrase match,existing searches,60.46999956168215,39.33714040381001,37.80943819147633,39.33714,1.2741713391051237e-06,36.61512
vlsi courses,A,Broad match,existing searches,60.469999561682144,39.34539573281,37.80943815796564,39.345394,1.5982885130938485e-06,36.882515
