bid,keyword,region,match,active,predicted_conv_value,predicted_clicks,predicted_profit
50.0,best introduction to artificial intelligence,A,Phrase match,1.0,490.4701741249899,1.565108514190058,412.214748415487
50.0,artificial intelligence online program,A,Exact match,1.0,515.9817338131683,1.565108514190058,437.72630810366536
50.0,artificial intelligence online program,A,Phrase match,1.0,515.9817338131683,1.565108514190058,437.72630810366536
50.0,course on machine learning and artificial intelligence,A,Exact match,1.0,501.64380709921045,1.565108514190058,423.38838138970755
50.0,course on machine learning and artificial intelligence,A,Phrase match,1.0,501.64380709921045,1.565108514190058,423.38838138970755
50.0,artificial intelligence master online,A,Exact match,1.0,512.3538489963452,1.565108514190058,434.09842328684226
15.564995000002945,ai innovation course,A,Exact match,1.0,175.9601516878442,1.565108514190058,151.59924549001389
0.19500099999996934,ai certification cost,B,Exact match,1.0,14.917713115844567,1.5651085141901149,14.612515390469028
0.19500099999996934,mit generative ai,B,Broad match,1.0,19.539767390269237,1.5651085141901149,19.234569664893698
0.19500099999996934,ai courses for executives,B,Phrase match,1.0,9.50063559266609,1.565108514190058,9.195437867290561
0.19500099999996934,courses on artificial intelligence,B,Phrase match,1.0,145.8281735247525,1.5651085141901149,145.52297579937695
0.19500099999996934,best course on generative ai,A,Exact match,1.0,45.286776185127984,1.565108514190058,44.981578459752456
0.19500000000000028,courses on artificial intelligence,C,Phrase match,1.0,145.8281637277015,1.0,145.63316372770151
0.19500000000000028,generative ai course,A,Broad match,1.0,59.6276056477102,1.0,59.4326056477102
0.19500000000000028,courses on artificial intelligence,B,Exact match,1.0,145.8281637277015,1.0,145.63316372770151
0.19500000000000028,courses on artificial intelligence,A,Phrase match,1.0,145.8281637277015,1.0,145.63316372770151
0.19500000000000028,artificial intelligence training,USA,Phrase match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,generative ai course,USA,Broad match,1.0,59.6276056477102,0.9999999999999956,59.4326056477102
0.19500000000000028,generative ai course,C,Phrase match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,generative ai course,USA,Exact match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,generative ai course,USA,Phrase match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,generative ai course,A,Exact match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,generative ai course,C,Exact match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,courses on artificial intelligence,A,Exact match,1.0,145.8281637277015,1.0,145.63316372770151
0.19500000000000028,generative ai course,A,Phrase match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,courses on artificial intelligence,USA,Phrase match,1.0,145.8281637277015,1.0,145.63316372770151
0.19500000000000028,courses on artificial intelligence,USA,Exact match,1.0,145.8281637277015,1.0,145.63316372770151
0.19500000000000028,ai generated courses,C,Exact match,1.0,3.500614207237052,1.0,3.305614207237052
0.19500000000000028,generative ai course,B,Broad match,1.0,59.6276056477102,1.0,59.4326056477102
0.19500000000000028,generative ai course,B,Exact match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,generative ai course,B,Phrase match,1.0,20.101913547182253,1.0,19.906913547182253
0.19500000000000028,ai generated courses,C,Phrase match,1.0,3.500614207237052,1.0,3.305614207237052
0.19500000000000028,mit generative ai course,USA,Broad match,1.0,2.9895783807293297,0.9999999999999956,2.7945783807293303
0.19500000000000028,courses on artificial intelligence,C,Exact match,1.0,145.8281637277015,1.0,145.63316372770151
0.19500000000000028,ai for executives course,A,Exact match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,learn how to program ai,B,Phrase match,1.0,2.20262321823981,0.9999999999999982,2.0076232182398104
0.19500000000000028,ai for executives course,B,Phrase match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,ai for executives course,B,Exact match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,artificial intelligence master online,B,Phrase match,1.0,24.411710554679136,1.0,24.216710554679135
0.19500000000000028,artificial intelligence master online,C,Phrase match,1.0,24.411710554679136,1.0,24.216710554679135
0.19500000000000028,generative ai online courses,USA,Exact match,1.0,7.624989604542352,1.0,7.429989604542352
0.19500000000000028,generative ai online courses,USA,Phrase match,1.0,7.624989604542352,1.0,7.429989604542352
0.19500000000000028,generative ai online courses,A,Exact match,1.0,7.624989604542352,1.0,7.429989604542352
0.19500000000000028,generative ai online courses,B,Exact match,1.0,7.624989604542352,1.0,7.429989604542352
0.19500000000000028,generative ai online courses,C,Exact match,1.0,7.624989604542352,1.0,7.429989604542352
0.19500000000000028,ai for executives course,USA,Exact match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,ai for executives course,USA,Phrase match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,ai for executives course,A,Phrase match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,ai generated courses,B,Exact match,1.0,3.500614207237052,1.0,3.305614207237052
0.19500000000000028,learn how to program ai,C,Exact match,1.0,2.20262321823981,1.0,2.00762321823981
0.19500000000000028,learn how to program ai,C,Phrase match,1.0,2.20262321823981,1.0,2.00762321823981
0.19500000000000028,ai generated courses,USA,Exact match,1.0,3.500614207237052,1.0,3.305614207237052
0.19500000000000028,artificial intelligence training,A,Exact match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,artificial intelligence training,A,Phrase match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,artificial intelligence training,B,Exact match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,artificial intelligence training,B,Phrase match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,artificial intelligence training,C,Exact match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,artificial intelligence training,C,Phrase match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,ai generated courses,USA,Phrase match,1.0,3.500614207237052,1.0,3.305614207237052
0.19500000000000028,artificial intelligence training,USA,Exact match,1.0,36.385057176936925,1.0,36.190057176936925
0.19500000000000028,ai generated courses,A,Phrase match,1.0,3.500614207237052,1.0,3.305614207237052
0.19500000000000028,ai generated courses,B,Phrase match,1.0,3.500614207237052,1.0,3.305614207237052
0.19500000000000028,best ai certification,USA,Exact match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,generative ai courses online,B,Phrase match,1.0,17.03914158946066,1.0,16.84414158946066
0.19500000000000028,executive education ai,B,Exact match,1.0,39.525243077906566,1.0,39.330243077906566
0.19500000000000028,executive education ai,C,Exact match,1.0,39.525243077906566,1.0,39.330243077906566
0.19500000000000028,executive education ai,C,Phrase match,1.0,39.525243077906566,1.0,39.330243077906566
0.19500000000000028,machine learning engineer training,USA,Exact match,1.0,82.04376328491517,1.0,81.84876328491518
0.19500000000000028,machine learning engineer training,USA,Phrase match,1.0,82.04376328491517,1.0,81.84876328491518
0.19500000000000028,executive education ai,A,Exact match,1.0,39.525243077906566,0.9999999999999991,39.330243077906566
0.19500000000000028,executive education ai,USA,Phrase match,1.0,39.525243077906566,1.0,39.330243077906566
0.19500000000000028,artificial intelligence for enterprise,USA,Phrase match,1.0,75.72542937614585,1.0,75.53042937614586
0.19500000000000028,artificial intelligence certification,USA,Exact match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,artificial intelligence for enterprise,A,Phrase match,1.0,75.72542937614585,1.0,75.53042937614586
0.19500000000000028,artificial intelligence for enterprise,B,Exact match,1.0,75.72542937614585,1.0,75.53042937614586
0.19500000000000028,artificial intelligence for enterprise,B,Phrase match,1.0,75.72542937614585,1.0,75.53042937614586
0.19500000000000028,artificial intelligence certification,USA,Phrase match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,executive education ai,USA,Exact match,1.0,39.525243077906566,1.0,39.330243077906566
0.19500000000000028,artificial intelligence certification,A,Exact match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,artificial intelligence certification,A,Phrase match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,artificial intelligence certification,B,Exact match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,artificial intelligence certification,B,Phrase match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,artificial intelligence certification,C,Exact match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,artificial intelligence certification,C,Phrase match,1.0,6.7903751874346225,1.0,6.595375187434622
0.19500000000000028,generative ai courses online,B,Exact match,1.0,17.03914158946066,1.0,16.84414158946066
0.19500000000000028,machine learning engineer training,A,Exact match,1.0,82.04376328491517,1.0,81.84876328491518
0.19500000000000028,best place to study artificial intelligence,A,Exact match,1.0,14.418247827124919,1.0,14.223247827124919
0.19500000000000028,best place to study artificial intelligence,A,Phrase match,1.0,14.418247827124919,1.0,14.223247827124919
0.19500000000000028,executive education ai,B,Phrase match,1.0,39.525243077906566,1.0,39.330243077906566
0.19500000000000028,executive education ai,A,Phrase match,1.0,39.525243077906566,0.9999999999999991,39.330243077906566
0.19500000000000028,best ai certification,USA,Broad match,1.0,62.439096595382466,0.9999999999999956,62.244096595382466
0.19500000000000028,best introduction to artificial intelligence,C,Phrase match,1.0,2.528035683323881,1.0,2.333035683323881
0.19500000000000028,learn how to program ai,A,Phrase match,1.0,2.20262321823981,1.0,2.00762321823981
0.19500000000000028,best ai certification,USA,Phrase match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,best ai certification,A,Exact match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,best ai certification,A,Phrase match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,best ai certification,B,Exact match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,best ai certification,B,Phrase match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,best ai certification,C,Exact match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,best ai certification,C,Phrase match,1.0,22.913404494854323,1.0,22.718404494854322
0.19500000000000028,best introduction to artificial intelligence,USA,Exact match,1.0,2.528035683323881,1.0,2.333035683323881
0.19500000000000028,best introduction to artificial intelligence,USA,Phrase match,1.0,2.528035683323881,1.0,2.333035683323881
0.19500000000000028,best introduction to artificial intelligence,A,Exact match,1.0,2.528035683323881,1.0,2.333035683323881
0.19500000000000028,best introduction to artificial intelligence,B,Exact match,1.0,2.528035683323881,1.0,2.333035683323881
0.19500000000000028,best introduction to artificial intelligence,B,Phrase match,1.0,2.528035683323881,1.0,2.333035683323881
0.19500000000000028,best introduction to artificial intelligence,C,Exact match,1.0,2.528035683323881,1.0,2.333035683323881
0.19500000000000028,generative ai stanford course,C,Phrase match,1.0,4.689958538132831,1.0,4.49495853813283
0.19500000000000028,generative ai stanford course,C,Exact match,1.0,4.689958538132831,1.0,4.49495853813283
0.19500000000000028,generative ai courses online,C,Exact match,1.0,17.03914158946066,1.0,16.84414158946066
0.19500000000000028,generative ai courses online,C,Phrase match,1.0,17.03914158946066,1.0,16.84414158946066
0.19500000000000028,generative ai stanford course,USA,Exact match,1.0,4.689958538132831,1.0,4.49495853813283
0.19500000000000028,generative ai stanford course,USA,Phrase match,1.0,4.689958538132831,1.0,4.49495853813283
0.19500000000000028,generative ai stanford course,A,Exact match,1.0,4.689958538132831,1.0,4.49495853813283
0.19500000000000028,generative ai stanford course,A,Phrase match,1.0,4.689958538132831,1.0,4.49495853813283
0.19500000000000028,generative ai stanford course,B,Exact match,1.0,4.689958538132831,1.0,4.49495853813283
0.19500000000000028,learn how to program ai,B,Exact match,1.0,2.20262321823981,0.9999999999999982,2.0076232182398104
0.19500000000000028,AI for engineers,B,Phrase match,1.0,35.566069798586284,1.0,35.371069798586284
0.19500000000000028,learn how to program ai,A,Exact match,1.0,2.20262321823981,1.0,2.00762321823981
0.19500000000000028,ai strategy course,C,Exact match,1.0,16.238549732929304,1.0,16.043549732929304
0.19500000000000028,artificial intelligence master online,USA,Phrase match,1.0,24.411710554679136,1.0,24.216710554679135
0.19500000000000028,ai short course,USA,Phrase match,1.0,15.098404727217886,1.0,14.903404727217886
0.19500000000000028,ai short course,USA,Exact match,1.0,15.098404727217886,1.0,14.903404727217886
0.19500000000000028,course on machine learning and artificial intelligence,USA,Exact match,1.0,13.701668657544392,1.0,13.506668657544392
0.19500000000000028,course on machine learning and artificial intelligence,USA,Phrase match,1.0,13.701668657544392,1.0,13.506668657544392
0.19500000000000028,course on machine learning and artificial intelligence,B,Exact match,1.0,13.701668657544392,1.0,13.506668657544392
0.19500000000000028,course on machine learning and artificial intelligence,B,Phrase match,1.0,13.701668657544392,1.0,13.506668657544392
0.19500000000000028,course on machine learning and artificial intelligence,C,Phrase match,1.0,13.701668657544392,1.0,13.506668657544392
0.19500000000000028,artificial intelligence online program,USA,Exact match,1.0,28.039595371502234,1.0,27.844595371502233
0.19500000000000028,best generative ai courses,C,Phrase match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,best generative ai courses,USA,Exact match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,best generative ai courses,USA,Phrase match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,best generative ai courses,A,Exact match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,best generative ai courses,A,Phrase match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,best generative ai courses,B,Exact match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,best generative ai courses,B,Phrase match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,best generative ai courses,C,Exact match,1.0,5.961287875738907,1.0,5.766287875738906
0.19500000000000028,artificial intelligence online program,USA,Phrase match,1.0,28.039595371502234,1.0,27.844595371502233
0.19500000000000028,best course on generative ai,C,Exact match,1.0,45.28676638807701,1.0,45.09176638807701
0.19500000000000028,ai strategy course,USA,Exact match,1.0,16.238549732929304,1.0,16.043549732929304
0.19500000000000028,ai strategy course,USA,Phrase match,1.0,16.238549732929304,1.0,16.043549732929304
0.19500000000000028,ai strategy course,A,Exact match,1.0,16.238549732929304,1.0,16.043549732929304
0.19500000000000028,ai strategy course,A,Phrase match,1.0,16.238549732929304,1.0,16.043549732929304
0.19500000000000028,artificial intelligence master online,USA,Exact match,1.0,24.411710554679136,1.0,24.216710554679135
0.19500000000000028,ai short course,C,Phrase match,1.0,15.098404727217886,1.0,14.903404727217886
0.19500000000000028,ai short course,B,Phrase match,1.0,15.098404727217886,1.0,14.903404727217886
0.19500000000000028,course generator ai,A,Exact match,1.0,28.977763522062748,0.9999999999999991,28.782763522062748
0.19500000000000028,best ai learning course,USA,Phrase match,1.0,10.238466605827245,1.0,10.043466605827245
0.19500000000000028,best ai learning course,A,Exact match,1.0,10.238466605827245,1.0,10.043466605827245
0.19500000000000028,best ai learning course,A,Phrase match,1.0,10.238466605827245,1.0,10.043466605827245
0.19500000000000028,best ai learning course,B,Exact match,1.0,10.238466605827245,1.0,10.043466605827245
0.19500000000000028,best ai learning course,B,Phrase match,1.0,10.238466605827245,1.0,10.043466605827245
0.19500000000000028,best ai learning course,C,Exact match,1.0,10.238466605827245,1.0,10.043466605827245
0.19500000000000028,best ai learning course,C,Phrase match,1.0,10.238466605827245,1.0,10.043466605827245
0.19500000000000028,ai learning course,C,Phrase match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,ai learning course,C,Exact match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,course generator ai,B,Phrase match,1.0,28.977763522062748,1.0,28.782763522062748
0.19500000000000028,course generator ai,A,Phrase match,1.0,28.977763522062748,0.9999999999999991,28.782763522062748
0.19500000000000028,ai short course,B,Exact match,1.0,15.098404727217886,1.0,14.903404727217886
0.19500000000000028,course generator ai,B,Exact match,1.0,28.977763522062748,1.0,28.782763522062748
0.19500000000000028,ai learning course,B,Phrase match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,course generator ai,C,Exact match,1.0,28.977763522062748,1.0,28.782763522062748
0.19500000000000028,course generator ai,C,Phrase match,1.0,28.977763522062748,1.0,28.782763522062748
0.19500000000000028,ai learning course,USA,Exact match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,ai learning course,USA,Phrase match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,ai learning course,A,Exact match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,ai learning course,A,Phrase match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,ai learning course,B,Exact match,1.0,32.29213154894627,1.0,32.09713154894627
0.19500000000000028,ai short course,A,Phrase match,1.0,15.098404727217886,0.9999999999999991,14.903404727217886
0.19500000000000028,ai strategy course,B,Exact match,1.0,16.238549732929304,1.0,16.043549732929304
0.19500000000000028,best course on generative ai,B,Exact match,1.0,45.28676638807701,1.0,45.09176638807701
0.19500000000000028,learn how to program ai,USA,Phrase match,1.0,2.20262321823981,1.0,2.00762321823981
0.19500000000000028,artificial intelligence online program,B,Exact match,1.0,28.039595371502234,1.0,27.844595371502233
0.19500000000000028,AI for business,C,Exact match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,AI for business,C,Phrase match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,ai for enterprise,USA,Exact match,1.0,82.06658831297506,1.0,81.87158831297506
0.19500000000000028,ai for enterprise,USA,Phrase match,1.0,82.06658831297506,1.0,81.87158831297506
0.19500000000000028,artificial intelligence workshop,B,Exact match,1.0,52.96189926235121,0.9999999999999947,52.76689926235121
0.19500000000000028,artificial intelligence workshop,B,Phrase match,1.0,52.96189926235121,0.9999999999999947,52.76689926235121
0.19500000000000028,generative ai course online,USA,Exact match,1.0,22.410478244329628,1.0,22.215478244329628
0.19500000000000028,generative ai course online,USA,Phrase match,1.0,22.410478244329628,1.0,22.215478244329628
0.19500000000000028,generative ai course online,A,Exact match,1.0,22.410478244329628,1.0,22.215478244329628
0.19500000000000028,generative ai course online,B,Exact match,1.0,22.410478244329628,1.0,22.215478244329628
0.19500000000000028,artificial intelligence workshop,C,Exact match,1.0,52.96189926235121,0.9999999999999996,52.76689926235121
0.19500000000000028,artificial intelligence workshop,C,Phrase match,1.0,52.96189926235121,0.9999999999999996,52.76689926235121
0.19500000000000028,artificial intelligence master online,B,Exact match,1.0,24.411710554679136,1.0,24.216710554679135
0.19500000000000028,ai for executives course,C,Exact match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,ai for executives course,C,Phrase match,1.0,9.30502990160824,1.0,9.11002990160824
0.19500000000000028,AI for engineers,USA,Exact match,1.0,35.566069798586284,1.0,35.371069798586284
0.19500000000000028,AI for engineers,USA,Phrase match,1.0,35.566069798586284,1.0,35.371069798586284
0.19500000000000028,AI for engineers,A,Exact match,1.0,35.566069798586284,1.0,35.371069798586284
0.19500000000000028,AI for engineers,A,Phrase match,1.0,35.566069798586284,1.0,35.371069798586284
0.19500000000000028,AI for engineers,B,Exact match,1.0,35.566069798586284,1.0,35.371069798586284
0.19500000000000028,best place to study artificial intelligence,B,Phrase match,1.0,14.418247827124919,1.0,14.223247827124919
0.19500000000000028,AI for engineers,C,Phrase match,1.0,35.566069798586284,1.0,35.371069798586284
0.19500000000000028,learn how to program ai,USA,Exact match,1.0,2.20262321823981,1.0,2.00762321823981
0.19500000000000028,AI for business,B,Phrase match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,AI for business,B,Exact match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,AI for business,A,Phrase match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,best ai classes online,USA,Phrase match,1.0,17.767619569849007,1.0,17.572619569849007
0.19500000000000028,artificial intelligence online program,B,Phrase match,1.0,28.039595371502234,1.0,27.844595371502233
0.19500000000000028,artificial intelligence online program,C,Exact match,1.0,28.039595371502234,1.0,27.844595371502233
0.19500000000000028,artificial intelligence online program,C,Phrase match,1.0,28.039595371502234,1.0,27.844595371502233
0.19500000000000028,best course on generative ai,USA,Exact match,1.0,45.28676638807701,1.0,45.09176638807701
0.19500000000000028,best course on generative ai,USA,Phrase match,1.0,45.28676638807701,1.0,45.09176638807701
0.19500000000000028,artificial intelligence master online,A,Phrase match,1.0,24.411710554679136,1.0,24.216710554679135
0.19500000000000028,ai for enterprise,B,Exact match,1.0,82.06658831297506,1.0,81.87158831297506
0.19500000000000028,ai for enterprise,B,Phrase match,1.0,82.06658831297506,1.0,81.87158831297506
0.19500000000000028,ai for enterprise,C,Phrase match,1.0,82.06658831297506,1.0,81.87158831297506
0.19500000000000028,best ai classes online,USA,Exact match,1.0,17.767619569849007,1.0,17.572619569849007
0.19500000000000028,best ai classes online,A,Exact match,1.0,17.767619569849007,1.0,17.572619569849007
0.19500000000000028,AI for business,A,Exact match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,best ai classes online,A,Phrase match,1.0,17.767619569849007,1.0,17.572619569849007
0.19500000000000028,best ai classes online,B,Exact match,1.0,17.767619569849007,1.0,17.572619569849007
0.19500000000000028,best ai classes online,C,Exact match,1.0,17.767619569849007,0.9999999999999973,17.572619569849007
0.19500000000000028,artificial intelligence workshop,USA,Exact match,1.0,52.96189926235121,1.0,52.76689926235121
0.19500000000000028,artificial intelligence workshop,USA,Phrase match,1.0,52.96189926235121,1.0,52.76689926235121
0.19500000000000028,artificial intelligence workshop,A,Exact match,1.0,52.96189926235121,1.0,52.76689926235121
0.19500000000000028,artificial intelligence workshop,A,Phrase match,1.0,52.96189926235121,1.0,52.76689926235121
0.19500000000000028,ai for enterprise,A,Phrase match,1.0,82.06658831297506,0.9999999999999991,81.87158831297506
