Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
847,315.60310607142856,10.423385909991781,846.6487953587297,0.7257197985132762,6.278387801508672,0.23917249605596125,0.1964324821276375,0.007423765541734655,0.37276744241714277,119.39285714285714,12.790367085187482,2.3622678361936122,1.7529498839469075,2.1021575911814954,2.1402808959297794,93.8661407857143,5.103190323083318,693.2171428571429,34.6269216908219,2.023877774409736,0.1113250838531306,0.0625525195476112,0.0035484088794384017,0.13540654865925333,84.03571428571429,1.8217397804473612
