Budget,Spend USA,Conv USA,Clicks USA,Purch USA,Spend A,Conv A,Clicks A,Purch A,Spend B,Conv B,Clicks B,Purch B
Actual,0.8457734331852315,0.7384848751323602,0.6794278198615709,0.780533187948943,0.1023339419518106,0.15038001306942628,0.19167739091125532,0.1565987968895428,0.051892624862957794,0.11113511179821368,0.1288947840526317,0.06286801516151268
847,0.5612647620703527,0.5127805707263012,0.4352761105871653,0.535397932152224,0.3746134378375149,0.40931545465663666,0.481360517956246,0.4210675806199246,0.06412180009213239,0.07790397461706221,0.08336336298414825,0.04353448722785074
