Location,Region,Opt_Conversions,Act_Conversions,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
Afghanistan,B,0.002940039687164737,0.0009625068098463808,8.204743570746916e-07,2.686059509456113e-07,0.10192137582171089,0.0333669027413412,0.06260862595701588,0.01895205611165653
"Alabama, United States",USA,0.0005603562397109944,0.0024396359874066516,2.0514255892496216e-05,8.931339277316659e-05,0.022669208906211345,0.09869546180507621,0.31446523211744404,0.5262716367857604
"Alaska, United States",USA,0.0,0.0,2.0062841948651555e-07,8.734806139184996e-07,0.00022170375458397404,0.000965236790269694,0.0030754545928356387,0.0051469108732103705
Albania,B,0.0,0.0,2.051185892686729e-07,6.715148773640283e-08,0.025480343955427722,0.0083417256853353,0.01565215648925397,0.004738014027914132
Algeria,B,0.0009800132290549125,0.00032083560328212695,3.2345623692367653e-07,1.0589273066125061e-07,0.040180542391251406,0.013154259734567204,0.024682246771515877,0.007471483659403054
Andorra,A,0.0,0.0,7.927921501708738e-08,5.3568581549112756e-08,0.0005435220996534934,0.00036725524985026307,0.0015395285067423409,0.0009832707851258418
Angola,B,0.0009800132290549125,0.00032083560328212695,8.678094161366932e-08,2.841024481155504e-08,0.010780145519604037,0.003529191636103396,0.006622066206992064,0.00200454439642521
Anguilla,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,B,0.02077628045596414,0.006801714789581089,4.970181201510151e-06,1.6271322028436069e-06,0.6174083343045947,0.20212643006773995,0.37926379185500003,0.11480572452253474
"Arizona, United States",USA,0.0008868150183358963,0.003860947161078776,3.7417200234235155e-05,0.00016290413449580017,0.04134775022991116,0.18001666138529793,0.5735722815638465,0.9598988778537341
"Arkansas, United States",USA,0.0001662778159379805,0.0007239275927022704,7.373094416129446e-06,3.210041256150486e-05,0.008147612980961045,0.03547245204241125,0.11302295628670972,0.1891489745904811
Armenia,B,0.003920052916219649,0.0012833424131285078,8.52031063116026e-07,2.789369490589041e-07,0.10584142873793054,0.03465024515446971,0.06501665003228572,0.019680981346720243
Aruba,B,0.0009800132290549123,0.0003208356032821269,3.155670604133429e-08,1.033099811329274e-08,0.003920052916219649,0.0012833424131285076,0.0024080240752698415,0.0007289252350637126
Australia,A,0.04321000692245273,0.029196792363095914,0.00025999618564853807,0.0001756781631903153,1.7824807258136317,1.2044135918839378,5.048883737861506,3.2246365398201977
