Region,Match type,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,is_new_keyword,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Avg_ CPC,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start
B,Broad match,0.870761513710022,0.44390353560447693,0.021472956985235214,0.026465021073818207,0.000514085462782532,-0.08426587283611298,0.050126947462558746,-0.0301415603607893,-0.05129832401871681,0.02233944833278656,-0.011515561491250992,-0.01594657264649868,0.030826101079583168,-0.0016657195519655943,-0.06363813579082489,-0.035908445715904236,-0.04975556209683418,-0.012434395961463451,-0.01180953998118639,0.029338255524635315,0.02122088521718979,0.010292827151715755,-0.006728693377226591,-0.02938060648739338,0.0016308487392961979,-0.002040686085820198,0.03876376897096634,-0.012566509656608105,-0.011653684079647064,-0.029681945219635963,-0.034639645367860794,0.025721147656440735,-0.01747049018740654,0.06020050868391991,-0.008168022148311138,-0.008298792876303196,-0.008931463584303856,0.027792589738965034,0.015050671063363552,-0.030497511848807335,-0.031224267557263374,-0.008556065149605274,0.007365998346358538,-0.0468004010617733,-0.052017465233802795,-0.028299005702137947,0.015244117937982082,0.002473392989486456,0.006971210241317749,0.020727304741740227,True,High,74.0,5.13,11.26,10.0,10.0,10.0,0.0,7.951207131982423e-17,8.195,Monday,0.0,1.0,0.0,35.0
C,Broad match,0.870761513710022,0.44390353560447693,0.021472956985235214,0.026465021073818207,0.000514085462782532,-0.08426587283611298,0.050126947462558746,-0.0301415603607893,-0.05129832401871681,0.02233944833278656,-0.011515561491250992,-0.01594657264649868,0.030826101079583168,-0.0016657195519655943,-0.06363813579082489,-0.035908445715904236,-0.04975556209683418,-0.012434395961463451,-0.01180953998118639,0.029338255524635315,0.02122088521718979,0.010292827151715755,-0.006728693377226591,-0.02938060648739338,0.0016308487392961979,-0.002040686085820198,0.03876376897096634,-0.012566509656608105,-0.011653684079647064,-0.029681945219635963,-0.034639645367860794,0.025721147656440735,-0.01747049018740654,0.06020050868391991,-0.008168022148311138,-0.008298792876303196,-0.008931463584303856,0.027792589738965034,0.015050671063363552,-0.030497511848807335,-0.031224267557263374,-0.008556065149605274,0.007365998346358538,-0.0468004010617733,-0.052017465233802795,-0.028299005702137947,0.015244117937982082,0.002473392989486456,0.006971210241317749,0.020727304741740227,True,High,74.0,5.13,11.26,10.0,10.0,10.0,0.0,7.951207131982423e-17,8.195,Monday,0.0,1.0,0.0,35.0
C,Exact match,0.870761513710022,0.44390353560447693,0.021472956985235214,0.026465021073818207,0.000514085462782532,-0.08426587283611298,0.050126947462558746,-0.0301415603607893,-0.05129832401871681,0.02233944833278656,-0.011515561491250992,-0.01594657264649868,0.030826101079583168,-0.0016657195519655943,-0.06363813579082489,-0.035908445715904236,-0.04975556209683418,-0.012434395961463451,-0.01180953998118639,0.029338255524635315,0.02122088521718979,0.010292827151715755,-0.006728693377226591,-0.02938060648739338,0.0016308487392961979,-0.002040686085820198,0.03876376897096634,-0.012566509656608105,-0.011653684079647064,-0.029681945219635963,-0.034639645367860794,0.025721147656440735,-0.01747049018740654,0.06020050868391991,-0.008168022148311138,-0.008298792876303196,-0.008931463584303856,0.027792589738965034,0.015050671063363552,-0.030497511848807335,-0.031224267557263374,-0.008556065149605274,0.007365998346358538,-0.0468004010617733,-0.052017465233802795,-0.028299005702137947,0.015244117937982082,0.002473392989486456,0.006971210241317749,0.020727304741740227,True,High,74.0,5.13,11.26,10.0,10.0,10.0,0.0,7.951207131982423e-17,8.195,Monday,0.0,1.0,0.0,35.0
C,Phrase match,0.870761513710022,0.44390353560447693,0.021472956985235214,0.026465021073818207,0.000514085462782532,-0.08426587283611298,0.050126947462558746,-0.0301415603607893,-0.05129832401871681,0.02233944833278656,-0.011515561491250992,-0.01594657264649868,0.030826101079583168,-0.0016657195519655943,-0.06363813579082489,-0.035908445715904236,-0.04975556209683418,-0.012434395961463451,-0.01180953998118639,0.029338255524635315,0.02122088521718979,0.010292827151715755,-0.006728693377226591,-0.02938060648739338,0.0016308487392961979,-0.002040686085820198,0.03876376897096634,-0.012566509656608105,-0.011653684079647064,-0.029681945219635963,-0.034639645367860794,0.025721147656440735,-0.01747049018740654,0.06020050868391991,-0.008168022148311138,-0.008298792876303196,-0.008931463584303856,0.027792589738965034,0.015050671063363552,-0.030497511848807335,-0.031224267557263374,-0.008556065149605274,0.007365998346358538,-0.0468004010617733,-0.052017465233802795,-0.028299005702137947,0.015244117937982082,0.002473392989486456,0.006971210241317749,0.020727304741740227,True,High,74.0,5.13,11.26,10.0,10.0,10.0,0.0,7.951207131982423e-17,8.195,Monday,0.0,1.0,0.0,35.0
USA,Broad match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
USA,Exact match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
USA,Phrase match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
A,Broad match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
A,Phrase match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
B,Broad match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
B,Exact match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
B,Phrase match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
C,Broad match,0.9149085879325867,0.32313233613967896,-0.011212081648409367,0.0027140199672430754,0.032260145992040634,-0.12277358025312424,0.015450464561581612,-0.08015578985214233,0.011209307238459587,-0.0009647292899899185,-0.06413774192333221,0.0012566951336339116,0.0685674175620079,-0.05815502256155014,0.028640098869800568,0.03593507781624794,-0.05853097885847092,-0.009013375267386436,0.004371270537376404,0.022893857210874557,-0.018253527581691742,-0.03663535416126251,-0.01805621199309826,0.01637725904583931,0.020033592358231544,-0.04710110276937485,0.014356011524796486,-0.0026235051918774843,0.013450338505208492,0.0022003361955285072,-0.012349311262369156,0.04127059876918793,-0.01291644386947155,-0.03159341961145401,0.01759653352200985,-0.03580440580844879,-0.03712461516261101,-0.006047406233847141,0.01296917162835598,-0.004305040463805199,-0.03971942886710167,0.015303489752113819,0.008607862517237663,0.024023573845624924,-0.030396560207009315,0.006228970363736153,-0.014954766258597374,0.013703758828341961,0.028776200488209724,0.0310209970921278,True,Missing,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,-100.0,-0.5714285714285714,0.0,Monday,0.0,1.0,0.0,35.0
