Budget,Spend USA,Conv USA,Clicks USA,Purch USA,Spend A,Conv A,Clicks A,Purch A,Spend B,Conv B,Clicks B,Purch B
Actual,0.849839630934132,0.7698447462848481,0.7168185984033508,0.8469744936544138,0.10208737365890938,0.08063395531805938,0.11624431585682479,0.07333839486770433,0.04807299540695857,0.14952129839709286,0.16693712511251352,0.07968711147788078
840,0.9036297078513027,0.846080015154151,0.8120634033607654,0.9081358758528068,0.048888792472278064,0.03221195734343238,0.04786778151999707,0.028582668105835336,0.047481499676419445,0.12170802750241641,0.14006882620235755,0.06328145604135717
