Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.1242490756843166,0.09326176785784326,45.27049,33.98018,129.20000087788014,101.27
B,0.11027095038662649,0.03782527210688827,140.79367,48.29521,70.87999949809395,29.93
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.043383269523704235,0.11498073183972478,12.711954,33.691093,129.8199968672637,298.74
