Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.1958371696904317,0.03223561067905288,71.353806,11.745132,162.50000205533598,62.809999999999995
B,0.0,0.00581445245430021,0.0,7.423878,0.0,19.4
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.03793857473101086,0.02569657698613158,11.116576,7.5294857,162.68000102513997,110.19
