Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0026815593448451473,0.018044794611314783,3.50732,23.601517,8.889999638666879,36.72
B,0.0,0.006046007600341262,0.0,43.805103,0.0,26.46
USA,0.14508614225623476,0.05842695326315368,111.72939,44.994015,345.0999902382931,163.57
