Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.028120425873294858,0.0,36.779842,0.0,55.23
B,0.0,0.008590906553089575,0.0,62.243645,0.0,37.55
USA,0.20250650470765286,0.08047894778731292,155.94824,61.976036,353.9899998381787,218.19
