Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0007266409542772715,0.02038314134702355,0.9504031,26.659935,1.369999998140948,50.08
B,0.0,0.0062379957048732506,0.0,45.196114,0.0,32.23
USA,0.10154720728579175,0.07650206082799935,78.20049,58.913475,352.6200000018586,235.20999999999998
