Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0028859581761718125,0.024360387756163813,2.3523693,19.856361,6.14000012915477,46.19
B,0.0,0.0016280419512706356,0.0,19.865368,0.0,15.57
USA,0.12014440008456648,0.07333716216869153,63.553703,38.79372,307.9199976075419,200.57
