Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.052946330703332316,0.029188194038472427,43.15701,23.791548,103.71000247317677,46.61
B,0.0,0.0018529679380153324,0.0,22.609915,0.0,16.5
USA,0.10888983227143777,0.08177760486121859,57.60029,43.258526,213.95999950889336,233.74
