Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.039973604500128004,0.01869238231555525,32.58283,15.236321,87.97000276323695,29.619999999999997
B,0.0,0.001304863203042766,0.0,15.921941,0.0,13.540000000000001
USA,0.11278861754410219,0.06804355938212142,59.66266,35.993523,226.38000709405983,195.98
