Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.005404279578510709,0.008691880465696213,0.009350620838872595,0.01781196267681515
Australia,A,0.06179254887079295,0.006215656265933809,2.118601675570044,0.2131082148320163,3.5640828432184883,0.654593118514473
Austria,B,0.0,0.0,0.08706249765097555,0.0074835380329660115,0.12427895836299453,0.011332470892626132
Belgium,A,0.12358509774158588,0.01243131253186762,2.6747346154071803,0.26904912122542063,4.499654589563342,0.8264238121245222
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.025219971366383306,0.040562108839915664,0.04363623058140544,0.08312249249180403
Canada,A,0.13241260472312774,0.01331926342700102,3.169075006373524,0.31877437135289105,5.331273919647655,0.9791622064445659
Chile,B,0.05223749859058533,0.004490122819779607,1.2072666340935276,0.10377172739046203,1.723334889300191,0.15714359637774902
China,B,0.06964999812078045,0.00598683042637281,2.954320753623104,0.25394139058531334,4.217199320450948,0.3845485122897801
Colombia,B,0.11608333020130072,0.009978050710621349,2.849845756441933,0.2449611449457541,4.068064570415355,0.3709495472186287
Denmark,A,0.008827506981541848,0.0008879508951334013,1.9332240289576648,0.19446124603421489,3.2522255944368705,0.5973162206444567
Egypt,B,2.6899409690896414,0.2312163800918732,57.86173593883835,4.973559376709211,82.59579572804616,7.531560155239327
France,A,0.2648252094462554,0.026638526854002042,8.862817009468015,0.891502698713935,14.909746560797343,2.738381212452212
Germany,A,0.30896274435396476,0.03107828132966905,9.171779753821982,0.922580980043604,15.429508642100041,2.8338427089022398
Hong Kong,B,0.023216666040260146,0.00199561014212427,0.9170583085902758,0.07882660061390866,1.3090716947568757,0.11936869340232859
Hungary,B,0.0,0.0,0.7081083142279345,0.06086610933479023,1.0108021946856889,0.09217076326002586
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.4148928281324669,0.04173369207126987,0.6979662234636207,0.128191152375751
Israel,A,0.48551288398480164,0.048837299232337074,9.877980312345327,0.993617051654276,16.617536256506202,3.0520404150737304
Italy,A,0.06179254887079294,0.00621565626593381,1.3947461030836121,0.1402962414310774,2.3463545384521716,0.43094046968869476
Japan,A,0.10593008377850217,0.010655410741600816,2.7100446433333474,0.2726009248059542,4.55905597028365,0.8373336974330967
"Manitoba, Canada",USA,0.0,0.0,0.0036028530523404723,0.005794586977130809,0.006233747225915064,0.011874641784543434
Mexico,A,0.5737879538002203,0.057716808183671094,25.944043018751497,2.609687680797067,43.64516448424641,8.016038230475152
Netherlands,A,0.052965041889251094,0.005327705370800408,0.7944756283387664,0.07991558056200612,1.3365310662069332,0.2454724194429274
Norway,A,0.0,0.0,0.2648252094462555,0.02663852685400204,0.44551035540231104,0.08182413981430912
"Ontario, Canada",USA,0.0072057061046809446,0.011589173954261619,0.10808559157021418,0.17383760931392428,0.1870124167774519,0.35623925353630304
Poland,B,0.005804166510065037,0.0004989025355310675,0.3888791561743575,0.033426469880581525,0.5551126806880423,0.05061836998706339
Portugal,B,0.005804166510065037,0.0004989025355310674,0.30762082503344695,0.026441834383146574,0.439118986215914,0.04004139715394566
"Quebec, Canada",USA,0.0,0.0,0.0396313835757452,0.0637404567484389,0.0685712194850657,0.13062105962997778
Romania,B,0.04643333208052029,0.00399122028424854,1.2769166322143082,0.10975855781683484,1.8227580559905865,0.16620957309184994
Saudi Arabia,B,0.029020832550325185,0.002494512677655337,1.9211791148315271,0.16513673926078332,2.742422347876746,0.2500698576972833
Singapore,B,0.07545416463084549,0.006485732961903877,0.8996458090600807,0.07732989300731545,1.2842159030842768,0.11710219922380335
South Africa,B,0.23216666040260145,0.019956101421242697,6.2684998308702395,0.5388147383735529,8.948085002135606,0.8159379042690815
Spain,A,0.30013523737242287,0.03019033043453564,9.78087773554837,0.9838495918078086,16.454182459525356,3.0220382304751503
Sweden,A,0.0,0.0,0.2736527164277973,0.027526477749135442,0.4603607005823881,0.08455161114145276
Switzerland,A,0.017655013963083697,0.0017759017902668026,0.5914429677633039,0.059492709973937886,0.9949731270651614,0.18274057891862372
Taiwan,B,0.005804166510065037,0.0004989025355310674,0.7893666453688449,0.06785074483222517,1.1267958891578171,0.10274773609314358
Turkiye,B,0.18938995322342214,0.01627918973437873,9.919320565701147,0.8526244332225943,14.15951598949051,1.2911461836998706
United Arab Emirates,B,0.040629165570455254,0.0034923177487174726,1.3755874628854137,0.11823990092086299,1.9636075421353136,0.17905304010349288
United Kingdom,A,0.0,0.0,0.8386131632464756,0.08435533503767313,1.4107827921073184,0.2591097760786456
United States,USA,3.753488338458827,6.036858658644648,78.39447956587634,126.08441803538928,135.64010588868587,258.3803305898806
