Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,281.6648929032258,9.883680407238195,353.87854325969744,0.03476925506111675,7.20507832902752,0.2562266846128928,0.06482595227449332,0.0054629710459406945,0.7959366236469532,285.0,20.783730196002235,0.922407576805521,0.8050565097582919,0.8308730912370806,-0.054050310267290395,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,3.9353237335304367,0.11958281659019822,0.06853002118200466,0.002618560976596777,0.44094831344284835,37.774193548387096,0.726916713543388
