Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Conv_Match_Exact match,Act_Conv_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Conv_Match_Phrase match,Act_Conv_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Conv_Match_Broad match,Act_Conv_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-11,353,235.85538,154.3391,610.1369010083479,218,353.99000000001513,332.15,6.081978031959624,4.142897369177593,0.04619748547321448,0.06825315121914435,369,42,0.2804906648485565,0.926829268292683,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.001908302307129,0.9052206873893738,1.4859036078379228e-05,117.63000217894606,36.96,165.72043,57.817764,4.219455767500319,1.4721147627511084,0.0,0.0,118.17999891053216,245.10999999999999,38.95249,69.18388,1.1539950772193868,2.0496211862833493,0.03085571344814588,0.05480311419836739,118.17999891053685,50.08,31.18245,27.337463,0.7085271872399179,0.621161420143137,0.015341772025068597,0.013450037020776951,10.420000026971469,0.0,9.122229,0.0,0.2350627355605726,0.0,0.0013483758564618706,0.0,28.42000026837429,332.15,29.485607,154.3391,0.758404336907365,4.142897369177595,0.0051947131649792595,0.06825315121914434,315.1499997046693,0.0,197.24753,0.0,5.088511203763884,0.0,0.03965439683594734,0.0,99.76999977012211,9.92,49.143986,1.4578161,1.270693358638169,0.03742135051952735,0.01062958554823638,0.0006649203567828627,106.39985069267581,19.209999999999997,70.311935,2.9926612,1.8162751623648383,0.08091237805049749,0.015591659844949927,0.0018105708249374643,147.82014953721713,303.02000000000004,116.39944,149.8886,2.9950097052108555,4.024563690368884,0.01997624008002817,0.06577766213130451
2025-12-12,353,284.50348,145.00725,418.87868663914116,199,353.8500049855229,327.43000000000006,7.145452213451495,3.9494942513897806,0.058319500120686485,0.06628337357192965,182,36,0.5687890435552629,0.8901098901098901,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.030755519866944,0.9040011167526244,-7.85513968873138e-05,117.64000048512699,33.08,182.06981,54.85363,4.635732111986315,1.39664436846051,0.0,0.0,118.14000321585704,265.49999999999994,26.395,73.05924,0.781970472591745,2.164431647122917,0.02090845732664686,0.057872935509088466,118.07000128453895,28.850000000000005,76.038666,17.094378,1.727749628873434,0.38841823580635304,0.03741104279403962,0.008410438062841176,27.100000764484115,0.0,3.6365798,0.0,0.10773624335810292,0.0,0.0028806697001232985,0.0,22.520000418446447,327.43000000000006,20.82279,145.00725,0.5456774852646306,3.94949425138978,0.0029487842084667277,0.06628337357192965,304.23000380259236,0.0,260.0441,0.0,6.492038574892562,0.0,0.05249004602323625,0.0,7.360000025874432,3.73,6.3397217,0.38880342,0.16232228086564773,0.010039413757799698,0.0008790809440394849,0.00024367953258270164,86.66000173973572,17.68,51.37933,2.6070125,1.3573052153948626,0.07578153560950358,0.010072479903448252,0.002001940453180036,259.8300032199128,306.02,226.78442,142.01144,5.625824896744819,3.863673426401614,0.047367941201659554,0.0640377568360805
2025-12-13,353,287.9812,137.99945,412.4322443622947,187,353.9200016316556,329.93,7.373894741340262,3.730884022857967,0.06199323787755675,0.06202087388430478,259,35,0.43467299734408793,0.9498069498069498,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0025081634521484,0.9056293964385986,-0.0001757629324052,117.61999877834135,34.809999999999995,189.48822,51.96236,4.824615221295164,1.3230289078982922,0.0,0.0,118.24000340530081,260.11,45.094963,65.60542,1.3359702407977003,1.9436067610810706,0.03572139581793683,0.05196848276016974,118.05999944801347,35.010000000000005,53.39802,20.431679,1.2133092792473978,0.4642483538786041,0.026271842059619906,0.010052391124135033,45.26000143981718,0.0,24.810543,0.0,0.6744640126693815,0.0,0.009501607013029819,0.0,36.11000014115378,329.93,31.46513,137.99945,0.7963184492274021,3.7308840228579667,0.005567381600713288,0.06202087388430478,272.5500000506847,0.0,231.70554,0.0,5.903112444277887,0.0,0.046924248339442046,0.0,23.160000311224163,20.84,5.4435215,2.9799137,0.14509099057344765,0.08369428602467123,0.00360871790656018,0.0021220948086596502,41.820000264482836,11.04,25.126745,3.9098399,0.6538696972508808,0.1041008718673002,0.007525884459565392,0.0008657285435311502,288.94000105594864,298.05,257.41095,131.10971,6.574934025270247,3.5430889797694727,0.05085863440996935,0.059033054417223875
2025-12-14,353,297.38297,163.9021,458.2917289393809,222,353.9733351430475,364.54,7.6078768886057375,4.33493275890787,0.06745725347325264,0.07861388043674353,261,40,1.0925698693998742,0.8314176245210728,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9986356496810915,0.9060728549957277,-0.0001142682293419,117.99666666665739,29.900000000000002,189.56453,46.765907,4.826557375176862,1.1907205002880747,0.0,0.0,117.99666666666661,255.29,48.01327,69.91096,1.422426957868587,2.0711614832366254,0.038033089983941976,0.055379062262183885,117.98000180972357,79.34999999999998,59.805183,47.22522,1.3588925555602875,1.073050775383169,0.02942416348931068,0.023234818174559642,66.33000083342245,0.0,33.14172,0.0,0.8057298865874685,0.0,0.015170593139582965,0.0,19.30666483633445,364.54,19.211258,163.9021,0.49445270439469263,4.334932758907869,0.0020283843677278376,0.07861388043674353,268.3366694732907,0.0,245.02997,0.0,6.307694664328746,0.0,0.05025827846392574,0.0,59.93666576874658,16.619999999999997,28.289845,3.1526508,0.737380954154807,0.08067739885100246,0.011348653971754377,0.0017815710158673238,61.050001241415195,6.279999999999999,26.75242,0.53011584,0.7320062928235954,0.015555875765952753,0.014924222279485177,0.0004134388508338011,232.98666813288577,341.64,242.34068,160.21933,6.138489746697444,4.238699487022153,0.04118437873289469,0.07641886967850742
2025-12-15,353,299.1136,152.32489,410.1420323267645,220,353.98999999999523,346.34000000000003,7.683784220173144,4.08166462916016,0.06973007470725318,0.0733265979949885,200,38,0.6741651347534466,0.97,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0460400581359863,0.9042950868606568,-0.0002677258841001,116.72999702024231,29.330000000000002,189.8413,46.79351,4.833604530459946,1.1914232149977213,0.0,0.0,118.86999838781608,251.78,53.202694,71.317924,1.5761673804730347,2.112843879063924,0.04214382712565496,0.05649357313564302,118.39000459193684,65.23,56.06958,34.213448,1.274012309240163,0.7773975350985145,0.027586247581598212,0.01683302485934548,42.47000038970281,0.0,21.35213,0.0,0.5663896221272994,0.0,0.01004023319743386,0.0,83.31999770069243,346.34000000000003,59.547325,152.32489,1.520402089102815,4.08166462916016,0.01948259620268052,0.0733265979949885,228.2000019096,0.0,218.21411,0.0,5.596992356389157,0.0,0.04020724582797559,0.0,13.270000079323657,14.489999999999998,4.7308903,1.9752498,0.1282551415904567,0.051914759424321985,0.0032301293462799457,0.0012775875518603566,19.820000421162383,13.25,9.488155,3.9548895,0.2408556008252227,0.10006331934393059,0.005766599093751438,0.0016009262100367052,320.8999994995092,318.6,284.89453,146.39474,7.314673536389409,3.9296864198950687,0.06073334775228899,0.07044808023475926
2025-12-16,353,408.2551,156.51152,507.7406486060689,218,353.9899973267369,340.7199999999999,10.530325774110146,4.180120028005007,0.14151748776771475,0.06869391443107836,254,39,0.9160790595887702,0.9881889763779528,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0746920108795166,0.903444230556488,1.809552611740689e-05,117.14000243284195,39.41,186.32188,57.98193,4.7439958270180425,1.4762949197205297,0.0,0.0,119.56999467845124,248.91,107.705185,67.3604,3.1908419407020183,1.995599342066016,0.08531726566621194,0.053358669089358046,117.28000021544374,52.4,114.228035,31.169182,2.5954880063900863,0.7082257662184599,0.05620022210150284,0.015335245341720297,6.330000213080198,0.0,3.525198,0.0,0.08009950522766249,0.0,0.0017343982992532292,0.0,33.33000026590527,340.7199999999999,46.327057,156.51152,1.1841525023667463,4.180120028005006,0.005045122029162902,0.06869391443107835,314.3299968477514,0.0,358.40283,0.0,9.266073764756396,0.0,0.13473796479525585,0.0,78.85999879866954,5.83,74.040115,0.6635818,1.9240043355916154,0.016969464188759664,0.03500272377101749,0.00040871764363164154,106.43999832635564,20.36,112.00516,3.7579641,2.9155023117807524,0.09808042517940493,0.05008298347867126,0.0021774854254581716,168.6900002017117,314.53000000000003,222.20982,152.08997,5.690819237032698,4.065070278054342,0.056431781090491615,0.06610771492893167
2025-12-17,353,201.25127,128.59319,350.6813222776798,187,353.89999701427223,300.26,5.14572069862347,3.483008780246369,0.019825671078636385,0.06362793083648327,586,43,0.46180824296334577,0.9641638225255973,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9443849325180051,0.909841537475586,-4.342839538600218e-05,117.94000104702329,28.7,170.3451,39.330135,4.337206082548714,1.0013959482210588,0.0,0.0,118.06999779060936,228.72999999999996,15.39238,65.67164,0.45601012073667707,1.9455688945317673,0.012192874902732674,0.052020946612656535,117.88999817663955,42.83,15.513806,23.59142,0.3525044953380789,0.5360439374935431,0.007632796175903714,0.01160698422382673,54.829998971052085,0.0,2.236283,0.0,0.06560566580494111,0.0,0.0017433669112098913,0.0,59.139999846197696,300.26,42.041355,128.59319,1.0755500080632445,3.483008780246369,0.004151817881857009,0.06362793083648327,239.92999819702243,0.0,156.97365,0.0,4.00456500956595,0.0,0.01393048592075629,0.0,21.350000354808277,4.53,23.955853,0.4408276,0.6068090261826179,0.011739676389571898,0.0006617668440883026,0.00029180269931402636,61.15999902971433,20.57,14.197783,3.3192527,0.36878857223003275,0.0868227952517545,0.0036772614474849166,0.001767138400777077,271.3899976297496,275.16,163.09763,124.83311,4.170123064031655,3.384446307217609,0.015486642565366365,0.061568987868622214
2025-12-18,353,228.6673,181.5881,609.719469780953,235,353.7299996468955,394.76,5.793443148948324,4.845017151931755,0.032794467924666566,0.08165049901532262,339,40,1.7177701111240746,0.9587020648967551,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0482842922210693,0.9050706028938292,-0.0001916434170918,117.90000322757949,41.00999999999999,172.95851,63.735344,4.4037463180903105,1.6227841781603967,0.0,0.0,118.08999707801743,293.96999999999997,17.944193,78.85374,0.5316093867107974,2.336097642661488,0.014214260724766087,0.06246296961901894,117.73999934129861,59.78000000000001,37.764626,38.999023,0.8580874441472157,0.8861353311098692,0.018580207199900486,0.019187529396303676,3.3199999144673407,0.0,0.04321742,0.0,0.0012803466054005814,0.0,3.4234121748368715e-05,0.0,25.37000047085363,394.76,27.27216,181.5881,0.690900822821755,4.845017151931755,0.002292252184729673,0.08165049901532262,325.0399992615746,0.0,201.35191,0.0,5.101262115736251,0.0,0.03046798260823333,0.0,70.5899986769387,5.6899999999999995,6.914852,1.0596225,0.18518223215080035,0.027142445535350317,0.003976887719469457,0.00030571977565766476,72.43999859184024,19.18,13.880929,3.5439003,0.3657355985719055,0.09725010098684739,0.008124331880881797,0.0013349002443131218,210.7000023781166,369.88999999999993,207.87152,176.98459,5.2425254459616895,4.720624578521859,0.020693248467431716,0.0800098768677321
2025-12-19,353,164.19487,139.14096,609.0815509119576,193,353.9266656096031,334.16999999999996,4.21837967244753,3.7486955365919905,0.031101713215957616,0.06849066612855984,488,39,0.18048182264308987,0.4733606557377049,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.09492301940918,0.9032456874847412,-3.638949531775255e-05,117.99666666666997,28.300000000000004,115.98624,41.716034,2.953159198615621,1.0621442022449847,0.0,0.0,117.95999997353559,256.35,24.598927,68.49402,0.7287605709948783,2.0291838971908485,0.019485722075268636,0.05425665854327517,117.96999896939758,49.519999999999996,23.609726,28.930897,0.5364599028370305,0.657367437156158,0.011615991140688982,0.014234007585284637,8.33000029802242,0.0,1.9743984,0.0,0.050012751278835615,0.0,0.0009335076029452796,0.0,32.14000012872522,334.16999999999996,23.837788,139.14096,0.6141638636689166,3.7486955365919914,0.0026091215717501622,0.06849066612855981,313.4566651828555,0.0,138.38269,0.0,3.554203178503836,0.0,0.027559085132190672,0.0,81.71999889293257,23.439999999999998,19.565672,4.1695433,0.5093946844395054,0.11385363921827973,0.004635841090971374,0.00207071536578248,91.38999914588152,22.500000000000004,37.68015,4.9550195,0.9727579550265552,0.12796326746006592,0.008800288918364787,0.0026309292450730987,180.81666757078904,288.23,106.949066,130.01639,2.7362270800991797,3.5068784998481757,0.017665583844760253,0.06378901901089286
2025-12-20,353,291.7542,160.99951,417.1952185369811,204,353.9433333348711,310.96999999999997,7.448152535750761,4.25659855268934,0.07901700861966464,0.06718920857996422,190,37,152.88052607324747,0.9894736842105263,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9546400308609009,0.9098108410835266,-0.0004241470437003,117.99666666667004,37.550000000000004,163.85178,62.243645,4.171877853754672,1.5848035893476589,0.0,0.0,117.99666602396722,218.19,53.605476,61.976036,1.5881000947144075,1.8360838370134602,0.04246288603548808,0.04909351682692582,117.95000064423387,55.230000000000004,74.29695,36.779842,1.6881745872816791,0.8357111263282209,0.03655412258417656,0.01809569175303838,123.01999657424827,0.0,67.01733,0.0,1.785576687725128,0.0,0.0381235495289418,0.0,15.930000040370098,310.96999999999997,9.949857,160.99951,0.24595477320175096,4.25659855268934,0.005759358258691052,0.0671892085799642,214.9933367202527,0.0,214.78702,0.0,5.416621139647062,0.0,0.03513410083791678,0.0,2.970000056592811,3.63,0.11816539,0.27399248,0.0026849525094436184,0.008117220683370606,5.813740113274103e-05,0.0002170396047138689,51.566667104906806,12.899999999999999,53.694187,2.9996357,1.3685895388231861,0.08156461510789745,0.00043116648368241625,0.001270345153519629,299.4066661733715,294.44,237.94186,157.72589,6.076878103936917,4.166916621274339,0.0785277017366014,0.06570182116217224
2025-12-21,353,219.77081,158.61896,623.0469109965699,209,353.7449979454396,370.59000000000003,5.618789451195789,4.294923021090724,0.03821963766025354,0.07781870310854334,370,39,0.45631062429507335,0.9972972972972973,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.04993748664856,0.90558522939682,0.0001511864933311,117.99500074165,31.76,158.87376,49.507416,4.045131624897369,1.2605227501383756,0.0,0.0,117.99999851669527,286.64,27.515059,80.41599,0.8151530401181367,2.382380575783509,0.021795698368900846,0.06370049042837442,117.74999868709432,52.19,33.381973,28.695541,0.7585047861802827,0.6520196951688382,0.016423939291352697,0.014118212680168926,6.409999902642519,0.0,2.2139661,0.0,0.06073633225933912,0.0,0.0015427396326363784,0.0,30.44999943320337,370.59000000000003,33.703827,158.61896,0.8668559256805575,4.294923021090723,0.0027607967892376312,0.07781870310854334,316.88499860959365,0.0,183.853,0.0,4.691197089074964,0.0,0.033916103440165934,0.0,107.73500258976794,12.100000000000001,54.47902,1.8088057,1.3932909746520197,0.048431259311996516,0.008823364830834495,0.0011697176503882131,112.14999781940233,18.14,64.14699,2.9991236,1.6511734472955066,0.08194692711002313,0.013053452255827677,0.0019760603300238567,133.8599975362693,340.34999999999997,101.144806,153.81102,2.5743248707900364,4.164544910305761,0.016342821420519772,0.07467292534982807
2025-12-22,353,233.26248,148.15508,425.09104291007736,210,353.87333480681536,312.3,5.921593177321357,3.963058420046644,0.035832937645959566,0.06730830507457429,450,36,0.36377645115022045,0.9311111111111111,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.9232059717178345,0.9116250276565552,-0.000142521363248,117.99666666665289,33.47,173.37476,51.58731,4.414345217879593,1.3134796608895407,0.0,0.0,117.99666666666653,231.84,21.217533,65.95973,0.6285844025638818,1.954103643880726,0.016807194923412865,0.052249150168687086,117.88000147349592,46.99000000000001,38.67019,30.60802,0.8786635568778816,0.6954751152763772,0.019025742722546694,0.01505915490588721,51.50666659387676,0.0,6.976271,0.0,0.19214003977674354,0.0,0.004894175431830233,0.0,54.15000030739687,312.3,42.107574,148.15508,1.0587381078343383,3.963058420046644,0.005961794230242441,0.06730830507457429,248.21666790554173,0.0,184.17863,0.0,4.6707150297102755,0.0,0.024976967983886884,0.0,35.540000539126225,4.55,12.347773,0.5280399,0.30749928170201263,0.013895929379770985,0.005376148182922213,0.00030334858866734577,57.98666709404342,8.52,24.726849,1.3407943,0.6206786765586693,0.03637058941961462,0.007219234986105241,0.0006931775799563218,260.34666717364576,299.23,196.18787,146.28624,4.993415025965402,3.912791879188161,0.023237554991883912,0.06631177980597906
2025-12-23,353,330.81805,150.43376,443.2827075965305,219,353.8033359557505,338.21999999999997,8.487934129643381,4.033142607658692,0.08358770318317317,0.06769032682234816,199,35,2.2583243502187886,0.9095477386934674,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0907986164093018,0.9042147397994996,0.0001528388772298,117.9966666666671,35.13,198.64928,54.099255,5.0578671643210855,1.3774368006877995,0.0,0.0,117.99666666666623,256.5,61.840603,67.61491,1.8320713068805847,2.003139350104467,0.04898622912490165,0.05356027508579934,117.8100026224172,46.589999999999996,70.328156,28.719603,1.5979956584417103,0.652566456866425,0.034601474058271506,0.014130051736548813,0.1168159603651642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.95000107933071,338.21999999999997,54.569324,150.43376,1.3469467042671468,4.033142607658691,0.013647478606822624,0.06769032682234816,294.7365189160547,0.0,276.24872,0.0,7.140987508376715,0.0,0.06994022419863014,0.0,13.830000446376864,9.91,17.151724,2.448223,0.4367050429687316,0.06607372379553181,0.0,0.0007111784349844546,23.31000029635266,19.79,20.39679,2.7875972,0.5265316780589268,0.08012769089247566,0.006850623020998199,0.0017627207993243974,316.663335213021,308.52000000000004,293.26953,145.19794,7.5246977453744694,3.8869411210247247,0.07673708293756418,0.06521642667804615
2025-12-24,353,293.7774,107.09845,450.5998990571877,155,353.98000210318725,219.02999999999997,7.531434063262578,2.8793709224821247,0.07484963113612784,0.04262775637186283,251,32,0.5270271595633953,0.796812749003984,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0002095699310303,0.9086962342262268,-0.0001902483946313,117.35000205634563,32.309999999999995,174.9546,48.191296,4.454570608678422,1.2270125341281515,0.0,0.0,118.310001075013,161.66,54.604366,45.46399,1.6176929141168541,1.346902789099742,0.043254143791807816,0.03601371212354763,118.31999897182865,25.060000000000002,64.21843,13.4431715,1.4591705404673032,0.3054555992542316,0.03159548734432002,0.00661404424831521,4.8300000921453625,0.0,1.2326659,0.0,0.03445213318647391,0.0,0.0008866015264638376,0.0,25.339999885602648,219.02999999999997,31.264782,107.09845,0.8032730803235149,2.879370922482125,0.001375520956991465,0.042627756371862835,323.8100021254392,0.0,261.27997,0.0,6.693708721089756,0.0,0.07258751014476195,0.0,60.02000344222273,1.5699999999999998,27.855995,0.19165826,0.7441829045893378,0.004354856592067601,0.007457763786236123,9.42959116327388e-05,85.98000056950502,4.95,48.39133,1.1432383,1.2550602249970675,0.03156158728088846,0.019649830415997438,0.00046664895345463535,207.9799980914595,212.51,217.53009,105.76355,5.532190696843816,2.8434544597682367,0.047742037827703705,0.04206680921905241
2025-12-25,353,325.55682,146.61407,453.0888227457814,182,353.9900000003404,285.69999999999993,8.38796572763281,3.814703792786937,0.09855819846274089,0.06423205469717595,183,33,0.21465190257262262,0.8743169398907104,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0785815715789795,0.9051703214645386,0.0002249965958982,116.08999810941508,29.66,171.30812,47.317337,4.36172601812296,1.2047605167944364,0.0,0.0,118.9500009455505,173.6,75.52487,51.236748,2.2374774385980296,1.5179249490048252,0.05982604610274883,0.04058653124859058,118.95000094537485,82.43999999999998,78.72382,48.059982,1.7887622709118205,1.092018326987675,0.038732152359992084,0.023645523448585372,15.219999460126079,0.0,13.54145,0.0,0.3716905864677934,0.0,0.005117853249170543,0.0,53.71000072871457,285.69999999999993,38.88013,146.61407,0.9506445243277205,3.8147037927869367,0.01787063186420212,0.06423205469717595,285.0599998114998,0.0,273.13525,0.0,7.065630751187591,0.0,0.07556971618815622,0.0,31.139999366876992,3.5300000000000002,23.758083,0.4198786,0.63092292797895,0.011135332975679462,0.005812418791497161,0.00027591622931271375,33.51999932199545,13.919999999999998,28.089298,2.7965727,0.751906071771658,0.07655315800018855,0.008463795272458278,0.00171828194747854,289.330001311468,268.25,273.70944,143.39761,7.005136896616529,3.7270153377637465,0.08428198540060024,0.06223785715558101
2025-12-26,353,262.5751,189.45633,564.0136425739395,213,353.96667203216987,498.00000000000006,6.715798162646379,5.2068602150512495,0.04799083328230277,0.10343648370653481,344,35,0.32868935336000543,0.9825581395348837,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0347161293029785,0.907349705696106,-0.0001676969354012,117.99666666667585,30.47,186.19739,47.44268,4.74082637485423,1.2079519196872581,0.0,0.0,117.98000213041465,416.17,34.694107,111.83473,1.0278374230120817,3.3131831425057974,0.027482488982673706,0.08858844518879279,117.99000323507936,51.36,41.683605,30.178925,0.9471343647800692,0.6857251528581937,0.020508344299629055,0.014848038517742027,1.1800000337689676,0.0,0.35426927,0.0,0.010495477199217694,0.0,0.0002806298253376721,0.0,35.330000686097115,498.00000000000006,35.69789,189.45633,0.9230591350564601,5.206860215051249,0.0034185906257146337,0.10343648370653483,317.45667131230374,0.0,226.52295,0.0,5.782243228259869,0.0,0.04429161357615794,0.0,52.02000089626802,15.260000000000002,11.69519,1.9891188,0.30769377991622937,0.054788177106163787,0.0040089634245838125,0.0013956317504450482,87.99000179185609,10.190000000000001,49.76737,1.3901423,1.2944878459850286,0.04050589810778736,0.011132641131014113,0.0009722075461818633,213.95666934404574,472.55000000000007,201.11255,186.07709,5.11361627594256,5.111566187177702,0.03284923016602823,0.10106864480755773
2025-12-27,353,311.39856,153.41899,483.8815855052966,204,353.1299986416151,334.48,7.963996477941446,4.127579261976295,0.09158794551401239,0.07234344668610607,229,33,0.7688336291655836,0.8384279475982532,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.966599941253662,0.9106752276420592,-4.443508780245515e-05,117.68999871727806,31.009999999999998,164.03986,50.781086,4.176666609254937,1.292952038435586,0.0,0.0,118.21999988540419,253.48999999999998,63.59573,72.78533,1.8840685214026502,2.1563168544553766,0.050376539346380714,0.0576559608250681,117.22000003893278,49.98,83.76298,29.852598,1.90326134728386,0.6783103690853316,0.041211406167631685,0.01468748586103796,5.809999984126447,0.0,0.8270035,0.0,0.024500562107495672,0.0,0.0006551001287882161,0.0,46.329999884528924,334.48,50.10133,153.41899,1.2814276133101903,4.127579261976295,0.006127699865628164,0.07234344668610607,300.98999877295967,0.0,260.4702,0.0,6.6580686267942575,0.0,0.08480514833484404,0.0,46.1199994664251,9.54,36.451305,1.5056747,0.9068802329833151,0.044606676903990033,0.006254167500743468,0.0011927007901454685,78.09999970983792,12.31,63.299908,1.962194,1.5743498766463608,0.053039194550304314,0.013612939602808157,0.001070776691450969,228.90999946535203,312.63,211.64737,149.95116,5.482766635996549,4.02993322508713,0.07172084123159378,0.07007996614696733
2025-12-28,353,351.16266,135.43329,453.9985320667821,190,353.99000000000046,306.07000000000005,9.064456977533467,3.6536049508694717,0.1097695307628156,0.06583351021156639,273,34,0.3495473371061387,0.7948717948717948,2.6854658126831055,2.0746939182281494,0.9179665446281433,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",2.0655500888824463,0.9064274430274964,-5.060799778542508e-05,117.88000247244999,29.569999999999997,180.31296,42.3076,4.591000411350756,1.0772060931756993,0.0,0.0,118.05999835847138,232.41000000000003,85.66575,66.688385,2.537907848519794,1.975690728257605,0.06785900466786814,0.052826349242463815,118.04999916907914,44.09,85.18396,26.437307,1.935548717662916,0.6007081294361682,0.04191052609494747,0.013007160969102573,10.629999908172959,0.0,9.573159,0.0,0.2516988660727954,0.0,0.0015129494248041432,0.0,38.70999982854132,306.07000000000005,35.941486,135.43329,0.9122744644072618,3.6536049508694726,0.00787451836266378,0.06583351021156639,304.6500002632862,0.0,305.648,0.0,7.900483619121219,0.0,0.10038206515606744,0.0,7.949999982450095,5.03,4.469207,0.6653102,0.11575384329217014,0.017563318219078698,0.0028163902590857856,0.0003099609714962241,23.639999960857136,10.959999999999999,18.270935,2.620197,0.4740704268997341,0.07042263544953235,0.010310177280887588,0.0009740887125608664,322.4000000566933,290.08,328.4225,132.14778,8.47463286959777,3.5656190493027333,0.0966429668569298,0.06454946173075744
