Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,219.76566625806456,14.080600542451043,352.2515507760471,1.1361918347768187,5.660178571581115,0.3596229148168611,0.051331897316101674,0.005001891780235363,0.6238884279541076,396.80645161290323,27.506965661498885,0.4999355353859162,0.4148788167095921,0.4383006214594919,-0.25095751568830754,146.51674093548385,4.41812594675923,332.27645161290314,12.418868514147986,3.9353237335304367,0.11958281659019822,0.06853002118200466,0.002618560976596777,0.44094831344284835,37.774193548387096,0.726916713543388
