Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai and cloud computing,USA,Exact match,existing searches,1.3699999819971356,2.078790519440001,1.6324654259322342,2.0787907,-1.4523285063461344e-07
ai and cloud computing,USA,Phrase match,existing searches,1.3699999819971471,2.1871467202400003,1.7437629371379648,2.187147,-1.8184435024437562e-07
ai and cloud computing,USA,Broad match,existing searches,1.3699999819971422,2.430576448000001,1.8232407613163462,2.4305766,-1.1488146878235739e-07
ai and cloud computing,A,Exact match,existing searches,1.3699999819971396,2.6139329725400007,2.0226480418339765,2.6139328,1.2456331610621874e-07
ai and cloud computing,A,Phrase match,existing searches,1.369999981997145,2.700166402340001,2.133945403575963,2.7001662,1.7690665155001284e-07
ai and cloud computing,A,Broad match,existing searches,1.369999981997137,2.943596130100002,2.2134231383473777,2.9435961,5.45095435455778e-09
ai certificate programs,USA,Broad match,existing,0.8299999798517264,1.1622824123300013,0.7176843037999567,1.1622822,1.8386015265825506e-07
ai courses for beginners,USA,Phrase match,existing searches,1.1099999696149272,1.3271295833400008,0.9875202882102248,1.3271295,1.0011703932555349e-07
ai courses for beginners,USA,Broad match,existing searches,1.1099999696143854,1.1405847221800007,1.0669981390424885,1.1405845,2.533384479974643e-07
ai free courses,USA,Broad match,existing searches,1.109999969614928,1.3748866510300006,0.9653802406696643,1.3748865,1.3827365297203187e-07
ai learning course,USA,Phrase match,existing,1.1099999696149108,1.1172103348800009,0.9875202390977209,1.1172101,1.8511498622864053e-07
ai learning course,USA,Broad match,existing,1.1099999696149294,1.2434508116800012,1.0669981451589288,1.2434505,2.892572106283353e-07
ai machine learning course free,USA,Broad match,new,1.109999969614928,1.51955688276,0.9698699740380761,1.5195566,2.4118132557759964e-07
ai machine learning courses near me,USA,Broad match,new,1.1099999696149294,1.3362978709000006,0.9698699724930182,1.3362978,1.2042697816738723e-07
ai machine learning free course,USA,Broad match,new,1.1099999696149294,1.404430497410001,0.9698699898740666,1.4044303,2.2721499370881304e-07
ai training,USA,Phrase match,existing searches,1.109999969614928,1.7147510677800004,0.9875201612934892,1.7147509,1.8181656047389083e-07
ai training,USA,Broad match,existing searches,1.1099999696149294,1.526379520980001,1.0669981492434746,1.5263792,2.9334175644102345e-07
ai training courses,USA,Broad match,existing,1.1099999696143645,1.5270174386100002,1.066998058755798,1.5270172,2.0285407975606518e-07
alx courses,USA,Broad match,existing searches,0.8299999798517261,1.3361119873500007,0.7176842339015144,1.3361119,8.415938790307109e-08
analyticsvidhya review,USA,Exact match,existing searches,1.369999981997136,1.7643083625300005,1.4241718643171861,1.7643085,-9.007620072054578e-08
analyticsvidhya review,USA,Phrase match,existing searches,1.369999981997145,2.36629684933,1.4241717673140086,2.3662972,-3.9569563492491966e-07
