Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
100 page machine learning book,USA,Exact match,existing searches,1.970000103080799,0.8425839113499993,0.23391248457692804,0.84258413,-2.2179819403334022e-07
100 page machine learning book,B,Exact match,existing searches,0.042988748162741786,1.0591844882999997,5.6270275550218685e-08,1.0591844,5.6270275550218685e-08
100 page machine learning book,B,Phrase match,existing searches,0.4098504980564428,1.1562543413999997,4.986557589070628e-08,1.1562543,4.986557589070628e-08
100 page machine learning book,B,Broad match,existing searches,0.4098504980564428,1.5590963792999997,4.2935253574682974e-08,1.5590963,4.2935253574682974e-08
2020 machine learning roadmap,USA,Exact match,existing searches,21.9900006897689,2.8749138409400006,2.5438313180708905,2.874915,-1.043627260166602e-06
2020 machine learning roadmap,B,Exact match,existing searches,0.4098504980564428,0.7247252601,-1.0553873286411886e-07,0.72472537,-1.0553873286411886e-07
2020 machine learning roadmap,B,Phrase match,existing searches,0.4098504980564428,0.8217951132000001,7.265857027149991e-09,0.8217951,7.265857027149991e-09
2020 machine learning roadmap,B,Broad match,existing searches,0.4098504980564428,1.2096234260999996,8.930800743378597e-08,1.2096233,8.930800743378597e-08
3d modeling artificial intelligence,B,Exact match,existing searches,0.40985049805644913,1.2191744812000003,-2.3080090061355918e-08,1.2191745,-2.3080090061355918e-08
3d modeling artificial intelligence,B,Phrase match,existing searches,0.40985049805644913,1.2454819664000016,-1.2073531330258902e-07,1.2454821,-1.2073531330258902e-07
3d modeling artificial intelligence,B,Broad match,existing searches,0.4098504980564428,1.6333102792999998,-1.5790245377900192e-07,1.6333104,-1.5790245377900192e-07
6 s191,B,Exact match,existing searches,0.4098504980564428,1.1165759537,1.1656468501541895e-07,1.1165758,1.1656468501541895e-07
6 s191,B,Phrase match,existing searches,0.4098504980564428,1.213645806800001,-9.049303306696288e-09,1.2136458,-9.049303306696288e-09
6 s191,B,Broad match,existing searches,0.4098504980564428,1.5905543028999996,-5.3675012656739796e-08,1.5905544,-5.3675012656739796e-08
a course in machine learning,B,Exact match,new,0.4098504980564428,1.0193343951999998,7.894633768934511e-08,1.0193343,7.894633768934511e-08
a course in machine learning,B,Phrase match,new,0.4098504980564428,1.1164042482999998,-4.666765152094854e-08,1.1164043,-4.666765152094854e-08
