Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
6 s191,A,Broad match,existing searches,0.4174646670525305,1.3502352365899997,0.0805223116327242,1.3502352,1.2819858064005984e-08,0.074543715
6 s191,B,Broad match,existing searches,0.4174646670525305,1.88999635689,0.1680081557486428,1.8899962,1.8589238059973925e-07,0.13872337
a1wizard,A,Broad match,existing searches,1.1174646585579509,1.7649496638900004,0.5658196056014262,1.7649493,3.421431742367531e-07,0.58624315
advance machine learning course dall 2025 hamidian gwu,USA,Broad match,new,0.6774646632575732,1.0999141346100003,0.2749576579216155,1.0999141,6.066590874098665e-08,0.02160871
ai and cloud computing,A,Broad match,existing searches,2.347464709107477,2.3638083781900003,1.164283498734434,2.3638086,-2.537069723196339e-07,1.193063
ai bootcamp stanford,B,Phrase match,existing searches,0.5474646793379023,1.337733317110001,0.5086126215190281,1.0333445,0.3043888098925937,0.34516525
ai certificate,A,Broad match,existing,1.3774646263972925,0.9351537727600006,0.5657592915779022,0.93515396,-1.884216400682704e-07,0.7030962
ai certificate programs,B,Broad match,existing,0.5474646793379023,1.40924728226,0.2042241127424828,1.409247,2.415114037646049e-07,0.47387195
ai courses online with certificate,B,Broad match,existing searches,0.5474646793379023,1.21509214504,0.204224191739524,1.2150918,3.205084448953955e-07,0.3552717
ai study,A,Broad match,existing searches,1.3774646263972925,1.38498236776,0.565759202247915,1.3849827,-3.3735627202879925e-07,0.65893316
amazon internal machine learning course,B,Broad match,new,0.4174646670525305,1.35578394997,0.0810879575002123,1.3557837,2.49027006793412e-07,0.13872337
amazon internal machine learning courses,B,Broad match,new,0.4174646670525305,1.39373167801,0.0810879116068017,1.3937315,2.0313359616608293e-07,0.06374502
analytics vidhya machine learning course,A,Broad match,new,0.5474646793379023,1.26618563093,-0.0488569840068286,1.2661855,1.0885053214337861e-07,0.14988053
andrej karpathy machine learning course,USA,Broad match,new,0.4174646670525305,0.6254310179100004,0.0805223751411405,0.62543094,7.63282743676541e-08,0.07497847
andrew machine learning,USA,Broad match,existing searches,0.6774646632575732,0.9103117747100006,0.2749576730521331,0.9103118,-4.341286319320403e-08,0.02160871
andrew machine learning course,USA,Broad match,new,0.6774646632575732,0.9103117747100004,0.274957673052133,0.9103118,-4.3412863304226335e-08,0.02160871
andrew nd machine learning course dated,USA,Broad match,new,0.6774646632575732,0.9103117747100006,0.2749576730521331,0.9103118,-4.341286319320403e-08,0.09658718
andrew nd machine learning course dated,A,Broad match,new,1.1174646585579509,1.71065471601,0.5517438454579371,1.7106547,-1.955518547092084e-08,0.5694079
andrew ng,B,Broad match,existing searches,0.5474646793379023,1.3919716663800008,0.29114444927795,1.3919712,4.358731038323073e-07,0.1628201
andrew ng artificial intelligence course,USA,Broad match,existing searches,0.6774646632575732,0.9103117747100006,0.2749576730521331,0.9103118,-4.341286319320403e-08,0.02160871
andrew ng course in machine learning,USA,Broad match,new,0.6774646632575732,0.9103117747100006,0.2749576730521331,0.9103118,-4.341286319320403e-08,0.02160871
andrew ng coursera,A,Broad match,existing searches,0.4174646670525305,1.25279909608,0.0805223607742138,1.252799,6.196134760827476e-08,0.0
andrew ng coursera machine learning course,USA,Broad match,new,0.6774646632575732,0.9103117747100004,0.274957673052133,0.9103118,-4.3412863304226335e-08,0.02160871
