Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai and machine learning in finance course,USA,Broad match,new,0.4800000245539717,0.7300135008199999,0.3332955948217699,0.7300136,-1.0811249517850285e-07,0.06374502
ai bootcamp stanford,USA,Broad match,existing searches,0.5400000001684475,0.7072907960300001,0.4642996466044935,0.7072909,-9.180264148866969e-08,0.2039541
ai transformation playbook pdf,USA,Broad match,existing searches,0.4800000245539882,1.0570412817900008,0.2121230307524031,1.057041,2.327863997120261e-07,0.06374502
amazon machine learning university,USA,Broad match,existing searches,0.4099999982187143,1.0920990224800002,0.2125734206161391,1.0920988,1.903495681077061e-07,0.1387235
applied data science program mit,USA,Exact match,existing,0.5999999757829118,2.21850639243,1.2571079101073068,2.2185063,5.6217841493122485e-08,0.06374502
applied data science program mit,USA,Phrase match,existing,0.5999999757829082,2.5590241148,1.2571079923634765,2.5590239,2.576833004752644e-07,0.21406043
applied data science program mit,USA,Broad match,existing,0.5999999757829002,2.6848313522,1.2824252557415647,2.6848311,2.0977446268943825e-07,0.21406043
applied data science program mit,A,Exact match,existing,0.5999999757829104,2.7526923770400007,1.2571078891249616,2.7526917,6.312819440523754e-07,-0.0004348755
applied data science program mit,A,Phrase match,existing,0.5999999757829095,2.8868267524100006,1.2571079718924223,2.886826,7.140494049373558e-07,0.14988053
applied data science program mit,A,Broad match,existing,0.5999999757829131,3.0126339898100007,1.2824253544798003,3.0126333,6.661405671515297e-07,0.14988053
apply for mit,USA,Exact match,existing searches,0.660000006680482,2.2887709655399995,1.2468734302159028,2.2887707,2.898808197926428e-07,0.07497835
apply for mit,USA,Phrase match,existing searches,0.6600000066804834,2.4951543125399995,1.2468734297046111,2.4951544,-6.82583403133208e-08,0.22529387
apply for mit,USA,Broad match,existing searches,0.6600000066804721,2.40327960564,1.2468733222613988,2.4032795,6.27170262390564e-08,0.22529387
apply for mit,A,Exact match,existing searches,0.5999999757828753,2.738005884999,1.157963880413734,2.7380054,4.852950206135631e-07,0.07497859
apply for mit,A,Phrase match,existing searches,0.5999999757829133,2.738005884999,1.1579638804137335,2.7380054,4.852950201694739e-07,0.22529387
apply for mit,A,Broad match,existing searches,0.5999999757829082,2.697940280399001,1.157963802776015,2.69794,1.6923872259155814e-07,0.22529387
artificial intelligence course in pakistan,USA,Broad match,existing searches,0.4800000245539788,0.5547114628000005,0.4319493415398343,0.5547117,-2.3668577830981974e-07,0.07497847
artificial intelligence machine learning course,USA,Broad match,new,0.4800000245539887,0.5848771207300003,0.3315770797696884,0.5848774,-2.510580245917993e-07,0.0
artificial intelligence marketing,USA,Broad match,existing searches,0.4800000245539806,0.7148220654499999,0.4620109315884582,0.71482205,1.1540698174883346e-08,0.0
aws training,USA,Exact match,existing searches,0.480000024553986,0.4713030340800006,0.4191509294042308,0.47130325,-2.2028592039369246e-07,0.1387235
aws training,USA,Phrase match,existing searches,0.480000024553986,0.8078687753800002,0.4191508557919112,0.80786896,-1.8213953101309246e-07,0.1387235
aws training,USA,Broad match,existing searches,0.4800000245538918,0.6845968924800003,0.4191507958212936,0.68459725,-3.613194381468787e-07,0.1387235
bayesian optimization python,USA,Broad match,existing searches,0.3800000104113401,1.0082565258300005,0.0511076162612138,1.0082567,-1.47982865739138e-07,0.0
big data and machine learning in quantitative investment,USA,Broad match,existing searches,0.8299999918751403,1.69557442078,0.5030869425237745,1.6955743,1.371801465754885e-07,0.3326608
big data mit,USA,Exact match,existing searches,0.5999999757829122,3.0338567688300007,1.2105983688666218,3.0338566,1.38504683278029e-07,0.18234527
big data mit,USA,Phrase match,existing searches,0.5999999757828469,3.32681871956,1.210598483735415,3.3268182,4.917920555236321e-07,0.20395416
