Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai and machine learning course,USA,Exact match,existing searches,0.4799999919303641,0.8067847688300007,0.41885154439037975,0.80678487,-9.941035572502699e-08
ai and machine learning course,USA,Phrase match,existing searches,0.4799999919303639,0.7372557161400013,0.40785300117227363,0.7372558,-9.555128288596393e-08
ai and machine learning course,USA,Broad match,existing searches,0.4799999919303639,0.5540477480200008,0.4078529472854808,0.5540479,-1.3453691449782923e-07
ai and machine learning course fees in hyderabad,USA,Broad match,new,1.0299999443752057,1.72665537855,0.9173779632744263,1.7266552,1.337227295561405e-07
ai and machine learning course in chennai,USA,Broad match,new,1.0299999443751968,1.7581039439500001,0.8887585769951967,1.7581038,9.644633802707858e-08
ai and machine learning free course with certificate,USA,Phrase match,new,0.479999991930364,0.8105070609199999,0.36223712745785697,0.81050724,-1.769912244542482e-07
ai and machine learning free course with certificate,USA,Broad match,new,0.47999999193036436,1.1487383615100002,0.36223731151457783,1.1487384,-2.2736825977531794e-08
ai certificate programs,USA,Phrase match,existing,0.4799999919303641,0.9465509269600003,0.4364726159935086,0.94655067,2.59674081126704e-07
ai certificate programs,USA,Broad match,existing,0.4799999919303204,1.3067728645600003,0.43647275040518463,1.3067725,3.94085757138285e-07
ai machine learning course,USA,Exact match,new,0.47999999193036347,1.2594627016200017,0.4188517802370977,1.2594626,1.0663403982036357e-07
ai machine learning course,USA,Phrase match,new,0.4799999919303642,1.038395634530001,0.40785323703091647,1.0383954,2.2971432711571538e-07
ai machine learning course,USA,Broad match,new,0.4799999919303621,0.8657803737100005,0.4078531764920592,0.86578035,2.0163857916699612e-08
ai machine learning free course,USA,Phrase match,new,0.47999999193037146,0.66893554095,0.33361783984869686,0.6689357,-1.7520219119937508e-07
ai masters,USA,Phrase match,existing,0.47999999193036413,1.1120953772000008,0.43647249674116906,1.1120952,1.4042174156791987e-07
ai masters,USA,Broad match,existing,0.4799999919303637,1.0005776321700006,0.43647247908619935,1.0005776,6.31621270841265e-08
ai training,USA,Exact match,existing searches,0.4799999919303639,0.8848556084000009,0.4188516241871255,0.88485545,1.5920032436778087e-07
ai training,USA,Phrase match,existing searches,0.4799999919303628,0.7784097372100007,0.4078530548617494,0.7784096,1.3695212719433414e-07
ai training,USA,Broad match,existing searches,0.47999999193033016,0.9989111260700004,0.40785316985128095,0.9989111,4.332540204377011e-08
ai training courses,USA,Exact match,existing,0.4799999919303648,0.8148237146300009,0.418851611749523,0.8148237,2.75534323135318e-08
ai training courses,USA,Phrase match,existing,0.4799999919303639,0.7083778434400003,0.40785304242414644,0.70837784,5.305234695995864e-09
ai training courses,USA,Broad match,existing,0.47999999193034526,0.9899767480900006,0.40785305128595395,0.9899767,4.396936459372114e-08
analytics and machine learning course,USA,Broad match,new,0.4799999919301543,1.23841592471,0.36223760048743525,1.2384157,2.0663138666776604e-07
andrej karpathy machine learning course,USA,Exact match,new,0.5500000092076889,1.17279696706,0.4417052889174524,1.172797,2.4146142862946363e-09
andrej karpathy machine learning course,USA,Phrase match,new,0.550000009207689,1.1318871963700003,0.4593259680947013,1.1318873,-1.2033379603870742e-07
andrej karpathy machine learning course,USA,Broad match,new,1.0299999443751489,1.9357000804600002,1.0144664264377834,1.9357,2.1522927440287276e-08
andrew ng free machine learning course,USA,Exact match,new,0.5500000092076891,0.9059016488700011,0.4701119147448638,0.90590155,9.762335806406952e-08
andrew ng free machine learning course,USA,Phrase match,new,0.550000009207689,0.9437618602699996,0.5665025164074661,0.943762,-1.4410545812193476e-07
andrew ng free machine learning course,USA,Broad match,new,0.5500000092076882,1.1196358867399996,0.5665026970618074,1.1196358,6.635120564091324e-08
andrew ng machine learning course on coursera,USA,Broad match,new,1.0299999443752124,1.3741324714000003,0.9220871499354617,1.3741326,-1.6180922823849642e-07
andrew ng machine learning free course,USA,Exact match,new,0.5500000092076891,0.90590164887,0.4701119147448627,0.90590155,9.76233569538465e-08
andrew ng machine learning free course,USA,Phrase match,new,0.5500000092076885,0.9151425782700001,0.5378832344074665,0.9151427,-1.367072642866063e-07
andrew ng machine learning free course,USA,Broad match,new,0.5500000092076505,1.0910166047399996,0.5378834150618075,1.0910165,7.37493990321525e-08
applications of machine learning in engineering,USA,Broad match,existing searches,1.0299999443752128,1.5855484289700015,0.781581787543915,1.5855484,2.8091095227722462e-08
applied ai machine learning course,USA,Broad match,new,1.0299999443751773,1.1047847896400012,0.8887582748714007,1.1047848,-5.6665846015491184e-08
applied machine learning,USA,Phrase match,existing,0.47999999193036347,0.7479082255400008,0.4364722578562087,0.74790835,-1.2826554118827715e-07
applied machine learning,USA,Broad match,existing,1.0299999443752135,1.5354863829700005,0.9916126556483758,1.5354863,4.244723439406073e-08
applied machine learning course,USA,Phrase match,existing searches,0.479999991930364,0.8082921592700009,0.362237253617001,0.8082922,-5.083208043377141e-08
applied machine learning course,USA,Broad match,existing searches,1.0299999443752121,1.4245427661200003,0.917377572562261,1.4245429,-1.377801461810435e-07
applied machine learning courses,USA,Broad match,new,1.0299999443752121,1.7345208120200013,0.8887585592123841,1.7345208,1.905888069586581e-08
applied machine learning online course,USA,Broad match,new,1.0299999443751666,1.8638966135600006,0.8887584261515533,1.8638967,-1.1400195010224934e-07
applied machine learning online course download,USA,Broad match,new,1.0299999443752021,1.8462736737,0.8887584339844239,1.8462738,-1.0616907952787358e-07
aprendizaje no supervisado,USA,Phrase match,existing searches,0.47999999193036363,0.7958689008800001,0.3622373317328901,0.7958689,2.7283808656797248e-08
aprendizaje no supervisado,USA,Broad match,existing searches,1.029999944375163,1.7041437947300004,0.9173778616931962,1.7041438,3.2141499461957324e-08
aprendizaje profundo,USA,Broad match,existing searches,1.0299999443751686,1.5518309802700005,0.9173779816318475,1.5518308,2.116847954702905e-07
artificial intelligence and machine learning business applications,USA,Phrase match,existing searches,0.47999999193036413,0.8831486390300001,0.3622374222941602,0.88314855,8.804275641871584e-08
artificial intelligence and machine learning course in india,USA,Phrase match,new,0.4799999919303639,0.8970887620300003,0.3622372705787369,0.8970888,-6.367266691675866e-08
artificial intelligence and machine learning course in india,USA,Broad match,new,1.029999944375212,1.5156284587100002,0.9173777119830104,1.5156282,2.400591823104037e-07
artificial intelligence and machine learning courses in india,USA,Broad match,existing searches,1.029999944375212,1.5649341268499999,0.9173777027090697,1.564934,1.115759520331494e-07
artificial intelligence course in pakistan,USA,Broad match,existing searches,1.0299999443752137,1.5962058996600008,0.8102010583323336,1.5962057,1.8829525472163766e-07
artificial intelligence training,USA,Exact match,existing,0.47999999193036413,1.0489912351900004,0.41885170548495276,1.0489912,3.18818949018862e-08
artificial intelligence training,USA,Phrase match,existing,0.47999999193036413,1.1237249959000004,0.43647241478046306,1.1237249,5.846103556805815e-08
artificial intelligence training,USA,Broad match,existing,0.47999999193029197,1.34422638476,0.43647238075838257,1.3442264,2.4438955081862446e-08
best course on udemy for machine learning,USA,Broad match,new,1.029999944375213,1.8044673896399999,0.9173778987494969,1.8044673,6.919780015657295e-08
best machine learning course in udemy,USA,Broad match,new,1.029999944375213,1.79277159124,0.9173778429566137,1.7927716,1.3404916954229407e-08
best machine learning course on udemy,USA,Phrase match,new,0.479999991930364,0.7136979748699999,0.36223719019630907,0.713698,-5.4648127578715844e-08
best machine learning course on udemy,USA,Broad match,new,1.029999944375213,1.79277159124,0.9173778429566137,1.7927716,1.3404916954229407e-08
best machine learning courses in udemy,USA,Phrase match,new,0.479999991930364,0.65917865309,0.36223716410875306,0.65917873,-8.073568358302197e-08
best machine learning courses in udemy,USA,Broad match,new,1.029999944375213,1.7892426460400004,0.9173778503551859,1.7892426,2.080348915356467e-08
best machine learning courses on udemy,USA,Phrase match,new,0.479999991930364,0.74179549829,0.36223720327847964,0.74179554,-4.156595700965937e-08
best machine learning courses on udemy,USA,Broad match,new,1.0299999443752128,1.8718594912400004,0.9173776511063334,1.8718596,-5.9236073823853985e-08
best machine learning udemy course,USA,Phrase match,new,0.479999991930364,0.6454413446700001,0.36223717658871657,0.6454414,-6.825572007596037e-08
best machine learning udemy course,USA,Broad match,new,1.029999944375213,1.5196916548500001,0.9173778979072511,1.5196916,6.835555432793683e-08
best python course for data science and machine learning udemy,USA,Broad match,new,1.0299999443752135,2.0412778803600005,0.7815818735850981,2.041278,-5.077011255849584e-09
best udemy course for machine learning,USA,Broad match,new,1.029999944375213,1.8044673896399999,0.9173778987494969,1.8044673,6.919780015657295e-08
best udemy courses for machine learning,USA,Broad match,new,1.029999944375213,1.79277159124,0.9173778429566137,1.7927716,1.3404916954229407e-08
best udemy machine learning course,USA,Phrase match,new,0.479999991930364,0.7300850848400002,0.3622371951782113,0.73008513,-4.9666225354627613e-08
best udemy machine learning course,USA,Broad match,new,1.029999944375213,1.6987364996499996,0.9173778999872189,1.6987364,7.043552208152448e-08
best udemy machine learning courses,USA,Broad match,new,1.0299999443752128,1.8044673896399999,0.9173778987494969,1.8044673,6.919780015657295e-08
bootcamp for data science,USA,Exact match,existing searches,0.47999999193036347,1.288889174460001,0.4188518571840001,1.2888892,4.767007899530995e-09
bootcamp for data science,USA,Phrase match,existing searches,0.4799999919303628,1.0964413893700011,0.4364726555824645,1.0964413,1.2044910269182196e-07
bootcamp for data science,USA,Broad match,existing searches,0.479999991930363,1.2241561348100005,0.4364725882668792,1.224156,1.1273816213908106e-07
bootcamp gratis,USA,Broad match,existing searches,0.47999999193036413,1.5412855940600008,0.3622374134798616,1.5412854,1.984377473451815e-07
bootcamp machine learning,USA,Exact match,existing searches,0.479999991930364,1.0301425932500012,0.41885195957156496,1.0301423,2.8596850709661226e-07
bootcamp machine learning,USA,Phrase match,existing searches,0.47999999193036413,0.9606135405600014,0.4078533567488136,0.9606132,3.4943222426697673e-07
bootcamp machine learning,USA,Broad match,existing searches,0.47999999193036413,1.0883282860000014,0.4078532298285842,1.088328,2.82116639604979e-07
bootcamp python data science,USA,Phrase match,existing searches,0.4799999919303641,0.8570172674700004,0.3622374720617515,0.857017,2.8682195962748125e-07
bootcamp python data science,USA,Broad match,existing searches,0.41000000154069993,1.4590885487000003,0.25506065754094265,1.4590884,1.0399022243312572e-07
coursera machine learning course andrew ng,USA,Broad match,new,1.0299999443752115,1.5470629280400001,0.9220871275257789,1.5470631,-1.8421891101461085e-07
