Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai and cloud computing,USA,Exact match,existing searches,0.9499999538368158,1.841757690570002,0.9805472251387886,1.8417578,-8.378302540634763e-08,0.7789382
ai and cloud computing,USA,Phrase match,existing searches,0.9499999538368158,2.5005467882700008,1.153877114350323,2.500547,-1.439504582201323e-07,0.9292536
ai and cloud computing,USA,Broad match,existing searches,0.9499999538368176,2.3097705622800007,1.080160476792635,2.3097706,-2.18264446516514e-08,0.92925364
ai and data management,USA,Phrase match,existing searches,0.5400000035966392,0.93571818646,0.3788107710699854,0.93571806,1.269202051235041e-07,0.20395403
ai courses online,USA,Exact match,existing,0.420000008940198,0.7608188108500007,0.3412802831228736,0.76081896,-1.474324700101448e-07,0.06374502
ai courses online,USA,Phrase match,existing,0.420000008940198,1.2462780488500005,0.3412804020413762,1.2462782,-1.1792093457252407e-07,0.06374502
ai engineering,USA,Exact match,existing,0.420000008940198,0.7646335079100013,0.341280342521894,0.7646334,9.078048468502686e-08,0.18234527
ai engineering,USA,Phrase match,existing,0.4200000089401963,0.9331537611100011,0.3412804729553991,0.9331536,1.3180702262971522e-07,0.18234527
ai machine learning course,USA,Exact match,new,0.420000008940198,0.7611483721300012,0.24810705466708,0.76114845,-8.062878786851968e-08,0.06374502
ai machine learning training,USA,Phrase match,existing,0.420000008940198,0.7222495092900002,0.2481068088562691,0.7222497,-1.7742798685826957e-07,0.18234521
ai online courses,USA,Exact match,existing searches,0.420000008940198,0.3778424685500003,0.3412803908489086,0.37784246,1.2447629149647811e-08,0.06374502
ai online courses,USA,Phrase match,existing searches,0.420000008940198,0.9788459515500004,0.3412803983616763,0.9788459,5.721329987551371e-08,0.06374502
ai training,USA,Exact match,existing searches,0.5400000035966392,0.7838267411300008,0.3571955288955037,0.7838267,3.2336360700213624e-08,0.13872361
ai transformation playbook pdf,USA,Phrase match,existing searches,0.9300000007984988,1.127250097040001,0.7104620256460343,1.1272502,-9.750955953791165e-08,0.27421814
ai transformation playbook pdf,USA,Broad match,existing searches,0.830000014465623,1.2096862113300006,0.492433062774245,1.2096864,-1.8717616390162561e-07,0.08535373
analyticsvidhya review,USA,Exact match,existing searches,0.9499999538366808,1.6287347548600013,0.8975771539803321,1.6287347,4.7027664873411374e-08,0.84268326
analyticsvidhya review,USA,Phrase match,existing searches,0.949999953836817,1.9958391140600005,0.9030709217687404,1.995839,1.1431177027176886e-07,0.864292
analyticsvidhya review,USA,Broad match,existing searches,0.9499999538368202,1.8876998889700003,0.8637291658178397,1.8876997,1.6572628691591262e-07,0.8642921
app deep learning,USA,Phrase match,existing searches,0.9499999538368162,2.153390115150001,1.012263363250281,2.1533904,-2.9241225529830217e-07,1.004232
