Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.1074263213479918,0.07900421927686899,35.1665,25.862394,119.89000127522392,75.85
B,0.13126704089733554,0.04797801386360222,169.10884,61.809166,117.23000372813442,36.01
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.013951037187241739,0.13367993531062608,4.0050836,38.377026,119.92999697919699,199.52
