Day,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-02,0.7231671214103699,0.9466627240180969,-0.0016769604918397503,1.7541350841522216,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-01,0.8041571974754333,0.9368191361427307,-0.0014947959063427146,1.698216700553894,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-03,1.9911386966705322,0.9357848763465881,-0.0002704741373446737,4.104210472106933,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-04,3.129347324371338,0.977312445640564,-0.00023968117317776848,7.690968084335327,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__n_estimators': 20}"
2025-12-05,1.2538350820541382,0.9809518456459045,-0.004307060525688108,4.8069196224212645,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-06,4.823642253875732,0.9758692979812622,-0.0013598982253706599,8.93054428100586,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-07,0.8483821153640747,0.9277880191802979,-0.0007354031568321287,1.5842664241790771,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-08,2.655036687850952,0.9732874035835266,-0.005730635303834084,7.0013072967529295,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-09,2.689368963241577,0.9775472283363342,-0.003396590333733358,7.33319730758667,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-10,0.9494451284408569,0.9789387583732605,-0.002586356995383758,3.375198745727539,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-11,1.5578924417495728,0.9403030872344971,-0.0023683521781568007,3.9892831802368165,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-12,1.2912402153015137,0.9057492613792419,-0.001734289860110318,2.4732128143310548,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-13,2.4493892192840576,0.9501696825027466,-0.0005761588276442835,4.772527551651001,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-14,3.1549930572509766,0.9823411703109741,0.0010539837205628148,7.459771537780762,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-15,1.6306331157684326,0.9457401037216187,-0.0004342987973202941,3.5073153495788576,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-16,0.7558236122131348,0.7361850738525391,-0.0014449600105182685,1.149772536754608,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__n_estimators': 20}"
2025-12-17,0.7737039923667908,0.9045968055725098,-0.0007361181675566786,1.3002500534057617,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-18,0.9558432102203369,0.940632700920105,-0.0011182393635974053,1.975373101234436,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-19,1.089293360710144,0.9143245220184326,-0.0005867021936404554,2.1545330047607423,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-20,0.3796020448207855,0.7246069312095642,-0.00030838634795231124,0.5740803897380828,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__n_estimators': 20}"
2025-12-21,1.479527473449707,0.9672375321388245,0.000126922570168972,3.8198816776275635,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-22,0.49724823236465454,0.9145471453666687,-0.001520268165546915,0.7521784901618958,"{'model__learning_rate': 0.3, 'model__max_depth': 2, 'model__n_estimators': 20}"
2025-12-23,2.2390034198760986,0.9891859889030457,-0.002994141281893719,7.136143016815185,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-24,3.087880849838257,0.9872671961784363,-0.0034735690882737686,8.248199653625488,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-25,2.05139422416687,0.9867478609085083,-0.0008254963804329953,4.974217653274536,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-26,3.9210901260375977,0.9789853692054749,0.002892465779074916,15.93855972290039,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__n_estimators': 20}"
2025-12-27,0.5080550312995911,0.9376162886619568,-0.00040236743133064133,1.3431859016418457,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-28,1.0819171667099,0.9424384832382202,-0.0018685503334980825,2.006654143333435,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__n_estimators': 20}"
2025-12-29,3.0808427333831787,0.9761190414428711,-0.003989673742734186,7.403215980529785,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-30,1.4241153001785278,0.9450016021728516,-0.001714103994529803,2.74075334072113,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-31,0.4942586123943329,0.867128849029541,-0.0002202480839144799,0.701072883605957,"{'model__learning_rate': 0.3, 'model__max_depth': 3, 'model__n_estimators': 20}"
