Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
advanced engineering mathematics course,USA,Broad match,existing searches,6.829999795541562,3.5149137126200003,2.2086108075372977,3.5149138,-8.47585397423245e-08,4.020173995301835,3.0776405
best online cad certification programs,A,Phrase match,existing searches,42.60999842948163,25.876867421030003,24.1912281588306,25.87687,-1.7806301535472358e-06,2.28979684680068,22.957785
best online courses,A,Broad match,existing,42.60999842948163,26.21181992045,23.859094414621143,26.211819,1.2253816414897756e-06,2.321672272874725,23.747965
boston university engineering courses,USA,Broad match,existing searches,7.970000111511235,4.2631232343300045,2.873516043244189,4.2631235,-2.77938061898908e-07,3.605687244838583,2.1910849
certification courses,A,Phrase match,existing,69.27000257446578,41.668005225280005,40.04295897207566,41.668007,-1.671692650973e-06,2.248859865965536,26.326242
civil engineering course,USA,Phrase match,existing searches,6.829999795541562,3.7822117669200006,2.2086107594584528,3.7822118,-1.3628095096862582e-08,4.02017408281627,1.970448
civil engineering course,USA,Broad match,existing searches,6.279999989417046,3.6860374079200007,2.112436400458453,3.6860375,-1.325157903409036e-07,3.8647317308442335,1.7980949
civil engineering course,A,Phrase match,existing searches,6.829999795541563,5.89960825759,4.1747627289874,5.8996077,5.99203769269252e-07,2.126827393699009,3.9594343
civil engineering courses,USA,Phrase match,existing,6.829999795541562,3.4800772843200005,2.208610790713433,3.4800775,-2.207916938168353e-07,4.020174025925096,2.1042411
civil engineering courses,USA,Broad match,existing,6.279999989417046,3.3839029253200006,2.112436431713433,3.3839033,-3.3967938906087625e-07,3.8647316736628143,1.9318879
control course,USA,Phrase match,existing searches,6.279999989417049,3.741631022730001,2.112436405458577,3.7416313,-2.467249555770934e-07,3.864731721696439,1.6087501
control course,USA,Broad match,existing searches,6.279999989417046,3.741631022730001,2.112436405458577,3.7416313,-2.467249555770934e-07,3.864731721696437,1.6955938
control course,A,Broad match,existing searches,6.829999795541562,5.867993344300001,4.174762715332716,5.867993,4.6633979611243603e-07,2.1268274006553693,3.6313376
course engineering,USA,Broad match,existing,7.970000111511235,3.8978064304299993,2.680036569208686,3.8978066,-2.140096979630357e-07,3.865992077870721,2.9438481
coursera mechanical engineering courses,USA,Broad match,existing searches,6.279999989417046,3.272254509300001,2.1124364560544566,3.2722545,4.22895030105508e-08,3.864731629130576,1.4730463
coursera mechanical engineering courses,A,Phrase match,existing searches,7.860000038550092,5.745911068800001,4.434848494413404,5.745911,-5.256840740486268e-08,2.304024604896148,3.634385
coursera mechanical engineering courses,A,Broad match,existing searches,6.829999795541563,5.5777995289,4.266736954513403,5.5777993,2.0867905270449685e-07,2.08098128121344,3.9082031
courses at university,USA,Broad match,existing,6.279999989417046,3.7458073666800007,2.112436371158456,3.7458076,-2.810250774309964e-07,3.8647317844489857,1.875485
courses for civil engineering students,A,Phrase match,existing searches,6.8299997955415614,5.60223941682,4.266736911517571,5.6022387,7.61729667786426e-07,2.080981302183451,3.5938141
courses for engineering students,USA,Phrase match,existing,7.9700001115112356,3.864632667280004,2.680036605573461,3.8646328,-1.7764492277194677e-07,3.865992025414,2.104241
courses for engineering students,A,Phrase match,existing,6.829999795541562,5.51536901185,4.266736938447595,5.5153685,5.502411131175222e-07,2.080981289049087,3.5938141
courses for engineering students,A,Broad match,existing,6.829999795541563,5.51536901185,4.266736938447595,5.5153685,5.502411131175222e-07,2.0809812890490877,3.8676314
engineering courses at university,USA,Phrase match,existing,7.970000111511233,3.9565048875800217,2.6800366106024827,3.956505,-1.726159011283812e-07,3.8659920181595617,1.8683226
engineering courses at university,A,Phrase match,existing,6.829999795541562,5.69444976025005,4.266736962131459,5.6944494,3.355063977750206e-07,2.080981277497947,3.5938134
engineering courses at university,A,Broad match,existing,6.829999795541562,5.694449760250054,4.266736962131462,5.6944494,3.355064013277343e-07,2.080981277497945,3.8676312
engineering short courses,USA,Phrase match,existing searches,6.279999989417045,3.503747069600001,2.1124364969757945,3.5037472,-1.5520773821720013e-07,3.864731554264425,1.5199952
engineering short courses,A,Phrase match,existing searches,6.829999795541564,5.7220835611,4.266736976779932,5.722083,4.693641599828881e-07,2.0809812703535653,3.2687652
engineering short courses,A,Broad match,existing searches,6.829999795541563,5.7220835611,4.266736976779932,5.722083,4.693641599828881e-07,2.080981270353565,3.542583
human factors engineering course,USA,Phrase match,existing searches,7.970000111511233,3.90928024178,2.680036724858003,3.9092803,-5.83603809722888e-08,3.865991853344309,2.4313474
