Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
aerodynamic courses,USA,Phrase match,existing searches,7.880000244903414,3.47068834574,1.878024461577097,3.4706876,7.179476417817909e-07,1.5961794,5.454668204785734
columbia university online courses,A,Exact match,existing searches,60.51999827680666,41.8543164842,36.123686563240526,41.85431,7.402168748171789e-06,20.059298,2.177961477495195
columbia university online courses,A,Phrase match,existing searches,29.580000651971943,21.5203034453,15.502557950457469,21.520306,-2.18824492392855e-06,13.735558,2.480493926902481
columbia university online courses,A,Broad match,existing searches,60.51999827680686,42.3867413027,36.32116808721538,42.386734,7.29391094012044e-06,24.723644,2.166119701077068
control theory courses,B,Exact match,existing searches,8.580002336000017,6.7126623678103385,4.799241452206701,6.712662,1.478091178341856e-07,4.8458595,2.3241179148574385
course engineering,USA,Exact match,existing,6.470000101626503,4.593688757350001,1.6166820835371345,4.5936885,2.6934340890960584e-07,1.309507,5.202630880718397
mechanical engineering courses,USA,Exact match,existing searches,6.470000101626503,3.7146080184400008,1.924948279899352,3.7146075,5.412518904179819e-07,1.0625349,4.369468115036438
online certificate courses,USA,Phrase match,existing searches,12.149999655265784,8.321787218530009,1.9218295616696568,8.321789,-1.5693117880744012e-06,0.89886856,8.218730665232904
online certificate courses,USA,Broad match,existing searches,29.58000065197203,12.402782355200006,5.981633101354792,12.402783,-1.0386598567890817e-06,3.4141254,6.428679291421956
online certification courses,USA,Exact match,existing,42.71999843563107,17.75741347414,11.486804572162464,17.757414,-3.899957405906207e-07,8.260159,4.8347647613774445
online certification courses,USA,Phrase match,existing,42.71999843563072,19.995256499240007,13.52461917776784,19.995258,-1.832058821094052e-06,10.198453,4.106289222369501
online certification courses,USA,Broad match,existing,223.07000409191903,138.73607599410002,132.244247075643,138.73605,2.252730314467044e-05,104.48799,2.192844011986559
online certification courses,A,Exact match,existing,25.200000114151862,18.98079995824001,12.65331582738063,18.980803,-2.577770736422736e-06,8.813251,2.5890446895751817
online certification courses,A,Phrase match,existing,42.71999843563107,31.273933580140003,24.65933387539757,31.273937,-3.6452017937449455e-06,21.754007,2.252128879350153
online certification courses,A,Broad match,existing,42.71999843563107,31.50732986454001,24.87153951648704,31.507334,-3.89095315256327e-06,22.421066,2.232913564900406
online courses online,USA,Phrase match,existing searches,18.219999707633995,9.228978038200005,2.8556574586711942,9.22898,-2.0261920870012773e-06,1.8488712,8.29441204441441
online courses online,USA,Broad match,existing searches,29.580000651971947,12.402782355200008,5.981633101354793,12.402783,-1.0386598550127246e-06,3.5322227,6.428679291421936
online courses online,A,Exact match,existing searches,29.58000065197172,23.122319452700005,16.89215206378399,23.122322,-2.629819526589472e-06,13.902394,2.2764417880186434
online courses online,A,Phrase match,existing searches,29.5800006519718,23.2038799005,16.686596937700926,23.203882,-2.3169072278506064e-06,13.779449,2.3044843110390083
online courses online,A,Broad match,existing searches,29.58000065197215,23.4372761849,16.872165501458838,23.437279,-2.5626585937743585e-06,14.154163,2.2791384333112963
professional certifications,A,Broad match,existing searches,69.44000268508489,42.09905615355,40.17187586332784,42.09905,7.539048048954555e-06,37.143208,2.2471443404269302
