Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
aeronautical engineering msc,USA,Broad match,existing,2.93000003475748,2.1610750159499994,1.0483765801666132,2.161075,-9.925385802134201e-08,0.45277005,3.6332364889144886
best online classes,USA,Broad match,existing searches,42.8299994055833,16.84491886937,15.676952741974372,16.844921,-2.242690545273262e-06,12.071518,3.5516468119585607
campus ctu online,USA,Phrase match,existing searches,2.930000034757481,3.4569559151200004,1.048376327183599,3.4569557,2.438095756396308e-07,0.45276988,3.633237365648439
campus ctu online,USA,Broad match,existing searches,2.930000034757481,3.5654515156200004,1.0483762154033256,3.5654514,1.3202930215783226e-07,0.45276988,3.633237753032529
campus ctu online,A,Phrase match,existing searches,4.659999887107656,4.95751684182,2.210173540046929,4.957517,-3.052442085760277e-07,1.4520591,2.7409611704569232
campus ctu online,A,Broad match,existing searches,3.999999878125292,4.746161014320001,1.8903220002666563,4.746161,3.028069439636738e-08,0.7773963,2.7508540030901334
certificate mit,B,Broad match,existing searches,3.150000094058095,5.471888578800001,2.3673494228399177,5.4718885,3.662470771104154e-08,1.0134902,1.7297827193431727
certification courses,A,Broad match,existing,6.319999943824814,4.05253070554,2.9971260424540622,4.0525303,4.168437106599754e-07,1.857194,2.741292761997075
certification online,A,Broad match,existing,6.319999943824814,4.905377244339999,2.9971260779963105,4.905377,3.331766693648319e-07,2.110981,2.7412927294886966
certification programs near me,A,Broad match,existing,6.319999943824814,4.50648992904,2.997126039345786,4.5064893,6.52154013458528e-07,1.8571935,2.7412927648400305
certification schools,A,Phrase match,existing,6.319999943824814,8.081402533250001,2.9971253802348645,8.081403,-2.453754870401781e-07,1.8571935,2.7412933676896847
certification schools,A,Broad match,existing,6.319999943824814,8.164472884050001,2.99712545286714,8.164473,3.040939464682424e-07,1.8571932,2.741293301257239
cis degree,USA,Phrase match,existing,2.93000003475748,1.50374921945,1.0483764388885528,1.5037491,8.729362788173489e-08,0.4605751,3.6332369785254572
cis degree,USA,Broad match,existing,2.930000034757481,1.85374980625,1.0483763759979243,1.8537498,5.420532200872685e-08,0.46057534,3.633237196478249
cis degree,A,Phrase match,existing,6.319999943824814,3.95108192085,3.15694551585885,3.9510822,-3.087642577170868e-07,2.110981,2.602515591637345
cis degree,A,Broad match,existing,6.319999943824814,4.301082507649999,3.156945601979833,4.3010826,-1.0343398493262157e-07,2.1109805,2.602515520641126
class central,USA,Phrase match,existing searches,2.930000034757481,3.20657303798,1.048376350281636,3.206573,2.8489033354617284e-08,0.33072352,3.6332372856002286
class central,USA,Broad match,existing searches,2.930000034757481,2.72510187968,1.0483767305253369,2.725102,-6.810442387816806e-08,0.3307234,3.633235967833865
class central,A,Phrase match,existing searches,3.999999878125292,4.25853225338,1.8903219376756544,4.2585325,-2.7072888642010184e-07,0.6553502,2.7508540941744637
class central,A,Broad match,existing searches,3.999999878125292,3.77706109508,1.890322317919356,3.7770612,-1.2890376455132468e-07,0.6553507,2.750853540832352
complex models,USA,Broad match,existing,2.930000034757481,1.9653893017000008,1.048376550597553,1.9653893,4.99910162155004e-08,0.33072352,3.6332365913885365
composite engineering courses,B,Broad match,existing searches,5.139999936296724,4.235522931590014,2.731653159632616,4.2355223,6.613873768657186e-07,2.1828046,2.44613775128187
course cs50,USA,Exact match,existing searches,2.930000034757481,2.4142632648300006,0.955648438627608,2.4142637,-4.604507610750376e-07,0.33072352,3.9857754078003538
course cs50,USA,Broad match,existing searches,2.930000034757481,2.7654396972,1.0483766278564333,2.76544,-2.899826170299491e-07,0.33072364,3.6332363236414476
course cs50,A,Phrase match,existing searches,3.999999878125292,3.5504686765999995,1.8903224401803216,3.550469,-2.450613774129806e-07,0.65535057,2.750853362914552
course cs50,A,Broad match,existing searches,6.319999943824814,5.0840221153,3.1569454179504515,5.0840225,-4.066726564389001e-07,1.5555656,2.6025156723508514
course engineering,USA,Broad match,existing,8.92999984568914,4.605902772700002,3.1392113979212546,4.605902,5.777231955050866e-07,2.164309,3.6980624519531284
courses for engineering students,USA,Broad match,existing,6.4100001270504885,2.9007324482600003,1.9264113809267789,2.9007323,1.694361477788675e-07,1.365622,4.325659746235877
courses for engineering students,A,Exact match,existing,4.659999887107657,2.576701012359999,1.2662586839069352,2.576701,8.653297278726768e-08,1.2524773,4.784172405079586
cs50,USA,Phrase match,existing searches,2.930000034756248,2.79566952015,1.0483766439064088,2.7956698,-2.739326414591403e-07,0.33467257,3.633236268017395
cs50,USA,Broad match,existing searches,2.93000003475748,3.1934082811500013,1.048376113715309,3.1934087,-4.464958727190549e-07,0.3346727,3.6332381054411114
cs50 edx,USA,Broad match,existing searches,2.930000034757481,2.14358326375,1.0483766454409786,2.1435835,-2.723980716545782e-07,0.3346728,3.6332362627007453
