Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
aircraft engineering courses,B,Phrase match,existing searches,1.8800000257023664,1.940272301186,0.5299762186893571,1.9402722,8.915749671878359e-08,4.611527738842966,0.5553963
airplane engineering courses,B,Broad match,existing searches,1.8800000257023664,2.1855165367659994,0.5299761896666952,2.1855164,1.793441244402061e-07,4.611527991380369,0.63298905
architecture course free online,A,Exact match,existing searches,1.460000005180309,0.6832272916260005,0.117554119152093,0.68322724,5.058672436497602e-08,16.145754997140894,0.29649413
architecture programs,A,Broad match,existing searches,1.460000005180309,1.39290415346,0.1175541788277367,1.3929042,-8.94692142594522e-09,16.145746800849345,0.3486966
autocad course,A,Phrase match,existing searches,1.460000005180309,0.8362064573260004,0.1175540301294977,0.8362065,-3.8435870930442206e-08,16.14576722417396,0.27110434
autocad course,A,Broad match,existing searches,1.460000005180309,1.0814506929060004,0.1175540607114813,1.0814506,1.1135540223250473e-07,16.145763023812137,0.3486966
automation training online,A,Exact match,existing searches,1.460000005180309,1.7029367471260006,0.1175540471595699,1.7029368,-2.140579868914472e-08,16.145764885134273,0.2010752
automation training online,A,Broad match,existing searches,29.810000082635927,17.759002123806,15.756553088161468,17.759003,-5.6174087603722e-07,2.4594846277986644,11.500064
bootcamp software engineer,A,Broad match,existing searches,1.460000005180309,2.2421201377860025,0.1175540595999673,2.2421203,-1.2817469086101596e-07,16.14576317647587,0.25327778
cisco certification,A,Phrase match,existing searches,1.460000005180309,1.8582441303160009,0.1175541374113375,1.8582442,-5.0363320625024244e-08,16.145752489281158,0.2010752
computer engineering,A,Exact match,existing searches,1.460000005180309,1.0596533109400008,0.1175541569444869,1.059653,2.6719305257216774e-07,16.14574980645476,0.10423207
computer systems engineer,A,Exact match,existing,1.460000005180309,0.90470427864,0.1175540744583287,0.9047043,5.892960119879831e-09,16.145761135716455,0.008813143
distance learning courses,A,Phrase match,existing searches,1.460000005180309,1.0013189344260005,0.1175540714117793,1.0013189,2.8464106627268393e-09,16.145761554152486,0.2010752
easiest engineering degree,A,Phrase match,existing searches,1.460000005180309,1.0572774598,0.1175541469452332,1.0572774,1.8775219823297107e-08,16.145751179825695,0.1756854
edx architecture courses,A,Phrase match,existing searches,49.209998411110135,20.12740564606,19.28066104910184,20.127405,4.794340249247853e-07,3.3179877895018155,16.306515
electrical colleges,A,Broad match,existing,1.460000005180309,1.7716700897360005,0.1175541744375383,1.7716699,2.2508145924859946e-07,16.145747403831184,0.27866745
engineering degree,A,Phrase match,existing searches,1.460000005180309,1.2341796413600006,0.1175540939509429,1.2341795,1.4459486386009246e-07,16.14575845845459,0.1756854
engineering degree online,A,Phrase match,existing,1.460000005180309,1.6508600937060005,0.1175542102984077,1.6508601,2.2523749532155083e-08,16.14574247843942,0.2010752
engineering online schools,A,Broad match,existing,1.460000005180309,2.0456449607260008,0.1175537923223752,2.045645,-3.782441426736227e-08,16.145799886484276,0.27866745
forage certificate,A,Exact match,existing searches,1.460000005180309,2.329885254610001,0.1175541980151528,2.3298852,1.0240494674462752e-08,16.145744165510354,0.2010752
free architecture courses,A,Phrase match,existing searches,1.460000005180309,0.9768837630200004,0.1175540625500297,0.97688377,-6.015338893661237e-09,16.14576277129201,0.20107514
free electrical engineering courses,A,Phrase match,existing searches,1.460000005180309,1.0802206797860003,0.1175540490410662,1.0802206,9.968498715373645e-08,16.145764626715298,0.2010752
google machine learning crash course,A,Exact match,existing searches,1.460000005180309,1.0150962076760004,0.1175540886498163,1.0150962,2.0084447660551064e-08,16.145759186550997,0.20107508
harvard edx,A,Phrase match,existing searches,1.460000005180309,1.7713899993500002,0.117554106672693,1.7713901,-8.110196514365955e-08,16.145756711154473,0.17568517
ibm skillsbuild courses,A,Phrase match,existing searches,1.460000005180309,1.3137182929260005,0.1175540425521601,1.3137183,-2.6013208476172167e-08,16.14576551795092,0.2010752
internship electrical engineering,A,Phrase match,existing searches,1.460000005180309,1.2691537827560009,0.1175540179320873,1.2691537,6.857600820531219e-08,16.14576889945952,0.1756854
internship electrical engineering,A,Broad match,existing searches,1.460000005180309,1.6533394581560004,0.1175541407350408,1.6533395,-4.70396173124499e-08,16.145752032779242,0.25327754
linux certification,A,Exact match,existing searches,161.33000120436262,41.90723113268,39.24289278238398,41.90723,7.554827377020956e-07,5.34438178981082,20.657793
linux certification,A,Phrase match,existing searches,1.460000005180309,2.95371457738,0.1175536791713818,2.953715,-5.08603276383468e-07,16.145815427582686,0.296494
massachusetts institute of technology master degree,A,Exact match,existing searches,1.460000005180309,2.06949938728,0.1175542016186836,2.0694995,-1.0536526406923485e-07,16.14574367057537,0.296494
mechatronic engineering,A,Exact match,existing searches,4.240000057833585,4.174853345250001,1.4515712464798591,4.1748533,2.03598640169389e-08,3.7972645769545017,0.74608076
mechatronics engineering,A,Exact match,existing searches,4.240000057833585,4.174853345250001,1.4515712464798591,4.1748533,2.03598640169389e-08,3.7972645769545017,0.74608076
mechatronics engineering online courses,A,Phrase match,existing searches,1.460000005180309,1.381930477116,0.117554075214755,1.3819305,6.6493863748462445e-09,16.145761031823174,0.2010752
mit academy,A,Phrase match,existing searches,1.460000005180309,1.3690440325200004,0.1175540356099051,1.3690441,-3.2955463469264146e-08,16.145766471453037,0.296494
mit academy,A,Broad match,existing searches,1.460000005180309,1.7532297079200003,0.1175540392035696,1.7532297,-2.936179899215574e-08,16.1457659778718,0.37408638
mit artificial intelligence course,A,Phrase match,existing searches,1.460000005180309,0.9309073624400004,0.1175539431361063,0.93090737,-6.219972759069492e-09,16.14577917251878,0.20107508
mit computer architecture,A,Broad match,existing searches,1.460000005180309,2.126593822389999,0.1175541819633632,2.1265938,-5.8112950007682684e-09,16.145746370179584,0.3486966
mit computer science courses,A,Exact match,existing searches,57.26000089523016,35.24347478932,34.414447971044545,35.24348,-5.893053049987884e-06,2.1629869299786377,12.014319
mit learn,A,Phrase match,existing searches,1.460000005180309,1.2004315183999992,0.1175541208627677,1.2004315,5.2297399077971824e-08,16.14575476218414,0.20107508
mit ms programs,A,Exact match,existing searches,1.460000005180309,2.010779185560001,0.1175541117456084,2.0107794,-1.952383392733737e-07,16.14575601440251,0.10423231
mit ms programs,A,Phrase match,existing searches,1.460000005180309,2.182601197560002,0.117553933460881,2.1826015,-2.5431377714824066e-07,16.145780501390103,0.27110434
mit opencourseware optimization methods,B,Broad match,existing searches,1.8800000257023664,1.5608143521699995,0.5299759818468184,1.560814,3.2915211622963625e-07,4.611529799702278,0.72840786
mit programs,A,Broad match,existing searches,1.460000005180309,1.4311381471199995,0.1175540578408247,1.4311382,-1.0724543919593545e-08,16.145763418089818,0.3486966
mit university website,A,Broad match,existing searches,1.460000005180309,1.76388436466,0.1175540080620995,1.7638843,5.8706020489296407e-08,16.14577025507933,0.37408638
online bachelor of engineering degree,A,Broad match,existing searches,1.460000005180309,1.658223912286,0.1175542326442764,1.6582239,4.48696182431263e-08,16.14573940929734,0.2786675
online certification courses,USA,Phrase match,existing,224.6700050370312,148.4514451407,142.2835107229754,148.45146,-1.6651292185088096e-05,2.0527396678930696,39.760265
online certification courses,USA,Broad match,existing,224.6700050370312,148.4514451407,142.2835107229754,148.45146,-1.6651292185088096e-05,2.0527396678930696,39.996212
online courses top universities,B,Phrase match,existing searches,1.8800000257023664,2.593967554635999,0.5299762464237188,2.5939674,1.1689185841490257e-07,4.611527497515588,0.5807867
pe certification,A,Phrase match,existing,1.460000005180309,1.41941283181,0.1175540490417506,1.4194127,9.96856714952088e-08,16.145764626621297,0.2010752
professional engineer requirements,A,Phrase match,existing,1.460000005180309,1.2533590030260002,0.1175541114396965,1.253359,4.287432786576063e-08,16.14575605641873,0.1756854
professional engineer requirements,A,Broad match,existing,10.230000002551586,5.044103523506,3.6630543673170353,5.0441027,8.547437930772617e-07,3.630576745454579,3.1082568
pvsyst training,B,Broad match,existing searches,1.8800000257023664,2.3847861645160005,0.5299761650500581,2.384786,2.7393677681786244e-07,4.611528205579268,0.6329893
sebok,A,Exact match,existing searches,1.460000005180309,0.6207838152600005,0.1175540183735563,0.62078387,-5.019181226195713e-08,16.14576883882479,0.10423195
sebok,A,Phrase match,existing searches,1.460000005180309,0.7926058272600003,0.1175540785074062,0.79260594,-1.0926725191318098e-07,16.1457605795857,0.27110434
sistem engineering,A,Broad match,existing searches,10.230000002551586,5.066430812206,3.124786262836188,5.06643,7.203480896222914e-07,4.25597109200241,3.2375832
