Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
5 day gen ai intensive course with google kaggle,USA,Exact match,existing searches,1.8800000309560096,0.7686176729599993,0.6855323744217913,0.76861787,-1.9546346263776826e-07,0.28270468,3.56511250443014
accredited online graduate programs,USA,Phrase match,existing,3.4400000257808614,2.0586029851199994,1.309556540227116,2.058603,-6.320458556530184e-08,0.70655656,3.414896490639146
accredited online graduate programs,USA,Broad match,existing,3.4400000257809933,2.22065549312,1.3095564168489422,2.2206554,5.1835819636636415e-08,0.70655656,3.414896812369358
advanced engineering mathematics course,USA,Phrase match,existing searches,6.349999901651728,3.7158153815199992,2.283603267185893,3.7158158,-4.010269978316217e-07,1.3656222,3.614901060428051
advanced engineering mathematics course,USA,Broad match,existing searches,6.349999901651725,3.7158153815199992,2.283603267185893,3.7158158,-4.010269978316217e-07,1.365622,3.61490106042805
aeronautical engineering in bangalore,USA,Exact match,existing searches,1.8800000309560088,1.0823801078399993,0.6855323531231261,1.0823804,-3.061690949657248e-07,0.16065836,3.565112615193893
aerospace fasteners,USA,Exact match,existing searches,1.8800000309560096,0.8406464321199989,0.6855323625389671,0.8406466,-1.924451256130056e-07,0.16065836,3.565112566226792
architecture ba,USA,Exact match,existing,1.880000030956008,1.5565114371799993,0.6855324261211919,1.5565116,-2.033687067637402e-07,0.2827047,3.565112235567319
automation degree online,USA,Phrase match,existing searches,3.4400000257809884,2.0426522575399986,1.1992995224974266,2.0426521,1.2741304544761078e-07,0.33467257,3.7288433369862206
automation degree online,USA,Broad match,existing searches,3.4400000257809884,2.2047047655399985,1.199299339514608,2.2047045,2.4245345064954904e-07,0.33467257,3.7288439059136276
automation engineering degree online,USA,Broad match,existing searches,1.8800000309560163,1.469463584507999,0.6538302279368016,1.4694641,-4.791364101031093e-07,0.28270483,3.7379734613295597
best aerospace engineering schools,A,Exact match,existing searches,0.2299908470262721,1.16520222072,-5.161345533188921e-07,1.1652027,-5.161345533188921e-07,0.0,0.0
best online classes,USA,Phrase match,existing searches,3.440000025781003,2.529876732440004,1.3095562692594616,2.5298762,5.002927867536755e-07,0.33072376,3.4148971972347297
best online classes,USA,Broad match,existing searches,3.4400000257809875,2.691929240440004,1.309556145881288,2.6919289,3.769146132981405e-07,0.3307233,3.4148975189649278
best online masters in artificial intelligence,USA,Phrase match,existing,1.88000003095601,3.704786053820001,0.6538302814200985,3.7047863,-2.468391788745805e-07,0.16065842,3.7379731555634335
best online masters in artificial intelligence,USA,Broad match,existing,1.88000003095601,4.007891805820002,0.6538302022738591,4.007892,-3.259854182147137e-07,0.16065836,3.7379736080456176
certificate mit,B,Phrase match,existing searches,1.4599999980548262,3.7235155833599984,1.4775136245129523,3.7235157,-1.656176626951833e-07,0.2061032,1.2845905215235702
certificate mit,B,Broad match,existing searches,1.4599999980548262,4.02662133536,1.5551834042992088,4.0266213,-6.345322489664795e-09,0.2061032,1.2204348324605123
certification courses for electrical engineers,USA,Exact match,existing searches,1.88000003095601,0.9899607292199992,0.6855324200178051,0.989961,-2.988790607227898e-07,0.16065836,3.565112267307994
certification courses for electrical engineers,USA,Phrase match,existing searches,1.4599999980548326,0.9935705292199996,0.4894214498971846,0.9935708,-2.753759477114315e-07,0.0,3.878048250378085
certification courses for electrical engineers,USA,Broad match,existing searches,1.8800000309560096,1.3200318992199995,0.6538303077283005,1.3200324,-4.58949555914856e-07,0.16065824,3.737973005158424
civil engineering course,USA,Phrase match,existing searches,6.349999901650916,3.87103143072,2.2836033377634566,3.8710313,1.4638772416475376e-07,1.3656223,3.6149009487046357
civil engineering course,USA,Broad match,existing searches,6.349999901650953,3.87103143072,2.283603337763457,3.8710313,1.4638772505293218e-07,1.3656223,3.6149009487046557
civil engineering course,A,Broad match,existing searches,6.8100001768964855,6.45499726072,4.481863815933928,6.4549975,-2.788002637643672e-07,3.4213264,1.9752943403793826
civil engineering courses,USA,Broad match,existing,6.349999901651732,3.941754188740001,2.238380398952708,3.941754,8.603309131771655e-08,1.365622,3.687934310008074
civil engineering courses,A,Phrase match,existing,6.810000176896485,6.237994235140001,4.436640542131578,6.237994,4.110923956801572e-08,3.4213262,1.9954287812805356
classes for engineering,USA,Exact match,existing,1.8800000309560063,2.11252426996,0.6855324496246111,2.112524,2.373672258748627e-07,0.40860736,3.565112113337759
classes for engineering,USA,Phrase match,existing,6.349999901651719,3.824953982859999,2.4019511437715586,3.8249538,1.883806284297407e-07,1.8663812,3.436789250919227
classes for engineering,USA,Broad match,existing,6.349999901651733,3.82495398286,2.4019511437715604,3.8249538,1.8838063020609757e-07,1.8663808,3.4367892509192317
classes for engineering,A,Phrase match,existing,6.810000176896486,6.408919812859999,4.600211502732741,6.40892,1.6112196021822452e-09,4.0948386,1.924476782144981
classes for engineering,A,Broad match,existing,6.810000176896507,6.408919812859999,4.600211502732741,6.40892,1.6112196021822452e-09,4.0948386,1.9244767821449869
course engineering,USA,Phrase match,existing,6.34999990165173,4.55763313376,2.2836036404280904,4.5576334,-2.662033793399132e-07,1.6125942,3.614900469592764
