Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
accredited online phd programs,USA,Broad match,existing,3.1600000257557497,2.2113774304000007,1.1663275246230231,2.2113776,-1.9029702080786137e-07,3.5221667556977616,-0.058802485
aeronautical maintenance engineering,USA,Exact match,existing searches,1.8800000391165872,1.4165830423300003,0.850217800325606,1.4165833,-2.573068402789147e-07,2.874557613255792,0.22528914
aeronautical maintenance engineering,USA,Phrase match,existing searches,3.1600000257572844,1.81640798613,1.210254140342952,1.8164083,-2.9042792215605573e-07,3.394328427846054,0.39216143
aeronautical maintenance engineering,USA,Broad match,existing searches,3.1600000257561254,1.9278902932300004,1.2102541848315629,1.9278905,-2.459393111386987e-07,3.39432830307023,0.47900444
aerotech engineering,USA,Exact match,existing searches,1.880000039116368,1.0194837507000003,0.7621417399635348,1.0194839,-1.7321204803799617e-07,3.206752658591056,0.22528899
algorithms courses online,A,Broad match,existing searches,57.290000000456985,36.24376056363002,33.93587730099574,36.243763,-2.406340684046881e-06,2.194639005204347,22.822832
battery technology courses online,USA,Phrase match,existing searches,1.8800000391165264,2.597322516330012,0.706632308848627,2.5973232,-6.629149837955595e-07,3.458658796444916,-0.1708622
battery technology courses online,USA,Broad match,existing searches,1.880000039116595,2.516650121430001,0.7066321780477383,2.516651,-7.937158725823679e-07,3.458659436658803,-0.093269944
best online degree programs,USA,Phrase match,existing,3.160000025750858,3.125162944199999,1.1663275808119375,3.125163,-1.341081063976901e-07,3.522166586008655,-0.14564526
cameo training,USA,Exact match,existing searches,1.8800000391163456,1.3549810910300009,0.8502179646567098,1.3549812,-9.297573644317937e-08,2.8745570576576283,0.22528908
cameo training,USA,Phrase match,existing searches,3.160000025755868,2.048555806830086,1.210254267409005,2.048556,-2.82571158471967e-07,3.3943280714699027,0.39216137
cameo training,USA,Broad match,existing searches,3.160000025755809,2.4308804376200013,1.210254321821051,2.4308808,-3.47368402042747e-07,3.3943279188636213,0.47900444
campus ctu online,USA,Phrase match,existing searches,1.8800000391165872,2.2196158993300017,0.7947084534224089,2.2196162,-2.753678742806187e-07,3.0753417059130133,-0.17086196
campus ctu online,USA,Broad match,existing searches,1.880000039116396,2.426930524530002,0.7947084681411472,2.426931,-3.798584256031745e-07,3.075341648954519,-0.09326959
certificate in it,USA,Phrase match,existing,1.8800000391164813,3.062099134100001,0.6972886673336438,3.0620992,-8.426852904364068e-08,3.505004692241761,-0.07544303
cis degree,USA,Phrase match,existing,1.8800000391163163,1.2694884895,0.697288429609253,1.2694886,-8.357434078121173e-08,3.5050058871918783,-0.07544327
cisco networking academy,USA,Exact match,existing searches,1.880000039116394,1.3735605497000007,0.8502179998991279,1.3735607,-1.1733796312363157e-07,2.8745569385043304,0.2252891
civil engineering course,A,Phrase match,existing searches,6.349999918893843,5.4415171972300005,3.47610577259316,5.4415174,-1.558278608371211e-07,2.3747838629213525,3.2308552
civil engineering course,A,Broad match,existing searches,6.809999893647655,6.151928045230001,4.42694733329305,6.151928,9.723195404376385e-08,1.9997978731670425,3.5046728
civil engineering courses,A,Phrase match,existing,6.809999893647651,6.392358743230002,4.537930451909201,6.3923583,4.40159933390305e-07,1.9508892777361333,2.8652353
civil engineering courses,A,Broad match,existing,6.809999893647301,6.151928045230001,4.537930347399801,6.151928,9.723195404376385e-08,1.950889322665385,3.1390529
class central,USA,Exact match,existing searches,1.8800000391165872,1.830636385800001,1.0025208629385205,1.8306365,-1.155122548723853e-07,2.4378545536577443,0.22528899
class central,USA,Phrase match,existing searches,1.8800000391164813,1.8792349236000008,0.8360283510673467,1.8792351,-2.248298700546769e-07,2.923345898175824,0.39216173
class central,USA,Broad match,existing searches,1.880000039116588,2.2485527981900013,0.8360283364437855,2.2485533,-4.778720104070544e-07,2.9233459493102947,0.46975368
course cs50,USA,Phrase match,existing searches,1.880000039116588,1.7344843077000007,0.6972885059650764,1.7344846,-2.456370964409871e-07,3.505005503380507,-0.07544327
coursera edx,USA,Exact match,existing searches,1.8800000391165872,1.7399610390000004,0.8502179493240971,1.7399613,-2.275176387289691e-07,2.8745571094970237,-0.17086226
coursera edx,USA,Phrase match,existing searches,1.8800000391165872,1.7885595768000004,0.7947085111643193,1.7885598,-2.1762596391639025e-07,3.0753414824649155,-0.1708622
coursera edx,USA,Broad match,existing searches,1.880000039116576,2.2893316657900016,0.7947084815859,2.2893322,-4.856229622873798e-07,3.0753415969266675,-0.093269944
courses at university,USA,Phrase match,existing,3.1600000257573644,2.6420329867000003,1.318630581914844,2.642033,-1.1342817352044682e-07,3.115353223128769,-0.14564514
courses at university,USA,Broad match,existing,3.160000025755963,2.7239168399,1.3186305277967287,2.7239172,-4.059648679444194e-07,3.115353350985071,-0.058802366
courses at university,A,Broad match,existing,6.809999893646875,5.8898008654,4.364134747731848,5.8898005,3.168465330105619e-07,2.0285807779748475,3.5820627
courses for civil engineering students,A,Broad match,existing searches,6.809999893647666,6.09367982523,4.466833630962727,6.0936794,3.97129413798325e-07,1.981940809341023,3.1390524
cs50 edx harvard,USA,Exact match,existing searches,1.8800000391164584,1.799045452600001,0.8502180070929515,1.7990457,-2.2935342913754653e-07,2.8745569141823664,0.3207081
cs50 harvard edx,USA,Exact match,existing searches,1.8800000391165872,1.4777320677000003,0.8502178841787296,1.4777323,-2.330583614984505e-07,2.874557329751246,0.3207081
cs50 harvard edx,USA,Phrase match,existing searches,1.4599999973626725,1.0681359105000003,0.5192806057819828,1.0681361,-1.8550067104605722e-07,3.655056582968823,0.2711042
cs50x harvard,USA,Exact match,existing searches,1.8800000391165872,1.6548506636000004,0.8502179998731938,1.6548508,-1.769685420427436e-07,2.8745569385923084,0.32070798
cursa courses,USA,Exact match,existing searches,1.880000039116587,2.5919046953000016,0.7375112130917496,2.5919049,-1.833163314479691e-07,3.3138479896542523,-0.07544303
degree of it,USA,Phrase match,existing searches,1.88000003911651,2.288021838100001,0.7202686423373672,2.2880223,-4.416393784012485e-07,3.393178471466367,-0.07544327
degree of it,USA,Broad match,existing searches,1.8800000391164813,2.6573397126900007,0.7202682700859357,2.6573403,-5.754722307571569e-07,3.3931802251400445,0.0021488667
delta v courses,USA,Exact match,existing searches,1.880000039116413,1.1500599534300011,0.73751108358175,1.15006,-1.0421007434757713e-07,3.313848571579372,-0.1708622
delta v courses,USA,Phrase match,existing searches,3.160000025757256,1.843634669230001,1.208530430243032,1.8436348,-1.7459629297889029e-07,3.399169711149372,-0.1708622
delta v courses,USA,Broad match,existing searches,3.1600000257573635,2.2142469090200008,1.2085304659581722,2.214247,-7.927650802486141e-08,3.399169610695402,-0.08401942
digital twin course online,USA,Phrase match,existing searches,1.880000039116524,3.858311857130001,0.6972884787578084,3.8583121,-2.728443644350876e-07,3.505005640141036,-0.075443506
distance learning courses,USA,Phrase match,existing searches,3.1600000257573644,2.0913708489300005,1.2374242227436296,2.0913713,-4.489063032409035e-07,3.3197992717293627,-0.1708622
distance learning courses,USA,Broad match,existing searches,3.160000025757365,2.20285315603,1.2374243864415295,2.2028537,-5.23626982218417e-07,3.3197988325557253,-0.08401942
distance learning education,USA,Phrase match,existing searches,3.1600000257573573,4.644090724400005,1.2374239687237356,4.644091,-4.049029733721454e-07,3.319799953221778,-0.1708622
distance learning education,USA,Broad match,existing searches,3.160000025757149,4.563418329500004,1.2374238379228553,4.563419,-5.357038537212588e-07,3.319800304138313,-0.084019184
distance learning university,USA,Phrase match,existing searches,3.1600000257573644,3.2738730774000016,1.2374241218641129,3.2738733,-2.517625961040437e-07,3.3197995423720146,-0.14564526
distance learning university,USA,Broad match,existing searches,3.160000025757359,3.646969448100002,1.237423788081081,3.64697,-5.855456279846294e-07,3.319800437855648,-0.058802485
edx,USA,Exact match,existing searches,1.4599999973628468,1.1375715550000016,0.4940358217770402,1.1375717,-1.374667342179947e-07,3.8418266710794784,0.008813024
embedded systems conference,USA,Exact match,existing searches,1.8800000391165872,1.4777320677000003,0.8502178841787296,1.4777323,-2.330583614984505e-07,2.874557329751246,0.2252891
engineering masters programs,USA,Phrase match,existing,2.489999909316936,1.222971367400001,0.5731696958950265,1.2229717,-3.103801504700243e-07,5.647541915239111,0.3921616
f1 aerodynamics course,USA,Exact match,existing searches,1.8800000391165872,1.1358264329300007,0.7621417584285817,1.1358266,-1.5474700121309581e-07,3.2067525808987467,0.22528914
fea ansys course,USA,Phrase match,existing searches,3.1600000257573635,1.6576595666000005,1.2085304619857429,1.6576598,-2.024582270720999e-07,3.3991696218684435,-0.14564526
fea ansys course,USA,Broad match,existing searches,3.1600000257573644,2.026977441190002,1.2085303877575373,2.0269778,-3.362910772075623e-07,3.3991698306461995,-0.058802485
fea online course,USA,Phrase match,existing searches,3.160000025757256,3.3446376111300027,1.2374243523867166,3.3446379,-2.5965857153309457e-07,3.319798923918876,-0.07544327
fea online course,USA,Broad match,existing searches,3.1600000257572987,3.456119918230001,1.2374240392474576,3.45612,-9.596067229722396e-08,3.3197997640184678,0.0113995075
fpga training,USA,Phrase match,existing searches,3.1600000257573644,1.9307403758300004,1.2102542713416276,1.9307405,-9.982460169588593e-08,3.394328060441918,0.39216143
fpga training,USA,Broad match,existing searches,3.1600000257573644,1.9777436992200013,1.210254265931427,1.9777437,-4.5630157430309743e-08,3.3943280756155856,0.47900438
free iit online courses,USA,Phrase match,existing searches,1.8800000391165872,3.933242984130001,0.6972884610434527,3.9332433,-2.905587201951221e-07,3.505005729184527,-0.1708622
free online electronics courses with certification,A,Broad match,existing searches,57.2900000004571,35.461051427330005,34.1922093262329,35.461056,-4.328285228893947e-06,2.1781862438311084,30.7231
geotech training,USA,Phrase match,existing searches,3.1600000257573644,1.9307403758300008,1.2102542713416278,1.9307405,-9.982460147384133e-08,3.394328060441917,0.3921614
geotech training,USA,Broad match,existing searches,3.16000002575731,1.97774369922,1.2102542659314257,1.9777437,-4.5630158762577366e-08,3.394328075615531,0.47900438
google it training,A,Broad match,existing searches,57.2900000004571,36.11449015689001,34.88562405657873,36.114494,-4.166840462005439e-06,2.134890861628412,22.150753
hvac engineering,USA,Phrase match,existing,3.160000025757364,4.021033074700003,1.2102542184225369,4.0210333,-2.123483371363477e-07,3.3943282088609457,0.48758054
hvac engineering,USA,Broad match,existing,3.1600000257573537,4.152156325190003,1.2102539261268923,4.1521564,-2.780682351044561e-08,3.3943290286453864,0.5744233
ibm rhapsody training,USA,Exact match,existing searches,1.8800000391164533,1.1918784808300005,0.8502180110595687,1.1918786,-7.637519994219134e-08,2.8745569007713665,0.2252891
ibm rhapsody training,USA,Phrase match,existing searches,3.160000025757366,2.111606291230001,1.210254243309774,2.1116064,-6.825181042557915e-08,3.394328139061192,0.3921615
ibm rhapsody training,USA,Broad match,existing searches,3.160000025757256,2.15860961462,1.2102542378995715,2.1586096,-1.4057368158404417e-08,3.394328154234747,0.4790045
incose training,USA,Exact match,existing,1.880000039116588,3.859402671330004,0.8502178339886952,3.8594034,-7.004809092769904e-07,2.874557499442032,0.22528934
incose training,USA,Phrase match,existing,3.1600000257573644,4.779130481730002,1.2102542152505098,4.779131,-4.5393894332335094e-07,3.394328217757342,0.39216137
incose training,USA,Broad match,existing,3.160000025757313,4.826133805120001,1.2102540310263734,4.826134,-3.99744500612087e-07,3.3943287344398745,0.47900462
institute of technology massachusetts,USA,Phrase match,existing searches,3.160000025756972,1.9972928748,1.2102544293272826,1.9972931,-2.398621705701487e-07,3.3943276173485994,0.4173782
institute of technology massachusetts,USA,Broad match,existing searches,3.160000025757276,2.3666107493900013,1.210254414703722,2.3666115,-7.313228893579549e-07,3.394327658362745,0.5042212
iso 15288 training,USA,Exact match,existing searches,1.459999997362848,1.4813800421300003,0.6857730713429522,1.48138,5.632067434646616e-08,2.7676793911648367,0.008813024
iso 15288 training,USA,Phrase match,existing searches,3.1600000257573644,2.56555277553,1.2102544948140577,2.5655532,-4.127939745579569e-07,3.394327433682222,0.3921613
iso 15288 training,USA,Broad match,existing searches,3.160000025757292,2.61255609892,1.2102544297992113,2.6125565,-3.585995314026036e-07,3.394327616025353,0.47900438
it master degree online,USA,Phrase match,existing searches,1.880000039116396,2.705233487100001,0.6972889032071787,2.7052338,-3.252321523206092e-07,3.5050035065955334,-0.07544327
it training las vegas,USA,Phrase match,existing searches,3.160000025757263,2.5587109368300007,1.2102543156599568,2.5587113,-3.535294963441516e-07,3.394327936144836,-0.1708622
it training las vegas,USA,Broad match,existing searches,3.1600000257573413,2.941035567620001,1.2102542508627994,2.941036,-4.183266537616248e-07,3.394328117877644,-0.08401942
ivy league online courses,USA,Phrase match,existing searches,3.1600000257573644,2.5809266492300007,1.1663275882177326,2.5809267,-7.493021758619989e-09,3.522166563651312,-0.1708622
ivy league online courses,USA,Broad match,existing searches,3.1600000257573644,2.8355755617300016,1.166327576843832,2.8355758,-2.572855013482922e-07,3.5221665979991004,-0.08401942
learn online,USA,Exact match,existing,1.8800000391164249,8.953603343800001,1.1380072401317882,8.953604,-4.007068348244047e-07,2.147613797754329,-0.1708622
learn online,USA,Phrase match,existing,1.8800000391165688,9.3468024344,1.2742354483160163,9.346802,6.765875006919941e-07,1.918012918320113,-0.1708622
learn online,USA,Broad match,existing,1.880000039116584,9.266130039500002,1.2742348406779804,9.2661295,5.45786623007416e-07,1.9180138329534169,-0.0932703
learn online,A,Exact match,existing,1.45999999736286,8.877733255800003,0.9735627426469264,8.877732,9.788834987034534e-07,1.949540500503776,0.2010746
learn online,A,Phrase match,existing,28.13000009602714,25.6007886561,17.407842222079005,25.600788,5.396449225258948e-07,2.1007198743135134,14.334104
learn online,A,Broad match,existing,28.13000009602714,25.5201162612,17.407842091278127,25.520115,1.3625183612475666e-06,2.100719890098124,14.607921
lectures from mit,A,Phrase match,existing searches,6.809999893647666,5.4334526443,4.069908180188672,5.433452,5.149359862954839e-07,2.175233314804552,2.4699848
lectures from mit,A,Broad match,existing searches,6.809999893647668,5.88749602919,4.1829381335296,5.887495,9.882964455698584e-07,2.1164548886769525,2.7438016
marine engineering course online,USA,Phrase match,existing searches,1.8800000391165872,1.4619574844300005,0.7066322862564776,1.4619577,-2.086699750769583e-07,3.4586589070238083,-0.1708622
marine engineering course online,USA,Broad match,existing searches,1.8800000391165872,1.6575597186300015,0.7066323418828704,1.6575599,-1.530435822516552e-07,3.458658634756736,-0.093269944
massachusetts institute of technology master degree,USA,Phrase match,existing searches,3.1600000257573644,4.171524267800002,1.2102541738821555,4.1715245,-2.568887182974322e-07,3.394328333780716,-0.14564538
massachusetts institute of technology master degree,USA,Broad match,existing searches,3.1600000257573644,4.5408421423900025,1.2102538016307252,4.5408425,-3.907215697651624e-07,3.394329377812617,-0.058802366
master aeronautic,USA,Exact match,existing searches,1.8800000391165868,1.1796987502000005,0.8502179829499392,1.1796988,-7.468250706743619e-08,2.874556995809233,0.22528914
masters degrees,USA,Phrase match,existing,1.459999997362848,1.5561802598000003,0.6302637668610049,1.5561805,-2.17342333685977e-07,3.011437585924684,-0.29191935
masters degrees,USA,Broad match,existing,1.88000003911651,2.089943057390001,0.7947086156327989,2.0899434,-3.515760633732157e-07,3.075341078195548,0.0021489859
masters degrees online,USA,Phrase match,existing searches,1.880000039116575,2.742971140400001,0.6972887101326672,2.7429712,-4.1469505607238943e-08,3.5050044771075504,-0.17086196
mind luster website,USA,Phrase match,existing searches,1.8800000391165872,1.127165654999999,0.7066322959492486,1.1271658,-1.3937255927132244e-07,3.458658859581894,-0.17086214
mind luster website,USA,Broad match,existing searches,1.8800000391165232,1.4964835295899996,0.7066322813256869,1.4964838,-2.7320541051700786e-07,3.4586589311577747,-0.093269944
mit artificial intelligence courses,A,Broad match,existing searches,57.29000000045701,36.89469770409,35.15373269535434,36.894703,-5.207286953634593e-06,2.1186085883402206,18.538265
mit launchx,USA,Exact match,existing searches,1.880000039116588,1.7223868926000012,0.7621418197583569,1.7223871,-1.828241931178809e-07,3.2067523228504293,0.22528923
mit professional certificate,B,Broad match,existing searches,1.459999997362848,4.115491130700001,1.4291121748589362,4.1154914,-2.595282708739433e-07,1.3280972830275193,0.4419024
mit video lectures,USA,Exact match,existing searches,1.8800000391165872,1.4836771303000007,1.0025206917109046,1.4836771,-1.8518969024938773e-08,2.4378549700362053,-0.1708622
mit video lectures,USA,Phrase match,existing searches,1.88000003911651,1.5322756681,0.9470114621673827,1.5322757,-8.627294878493785e-09,2.580750232165078,-0.17086196
mit video lectures,USA,Broad match,existing searches,1.8800000391164813,2.033047757090001,0.9470114325889636,2.0330482,-3.958335828002646e-07,2.5807503127707307,-0.09327006
mitx certificate,B,Phrase match,existing searches,1.4599999973628297,3.293364866800001,1.3633107982346324,3.2933652,-3.732970448311336e-07,1.3921990488371556,0.3643099
mitx certificate,B,Broad match,existing searches,1.459999997362848,3.794136955790004,1.4291119123024552,3.7941375,-5.220847518749849e-07,1.32809752702559,0.441903
mitx certification,B,Phrase match,existing searches,1.459999997362848,2.963505833900002,1.3633106644511497,2.9635062,-3.878712382388017e-07,1.3921991854555111,0.3643099
mitx certification,B,Broad match,existing searches,1.4599999973628428,3.46427792289,1.429112136146836,3.4642782,-2.98240371066072e-07,1.3280973190033027,0.4419024
mitx micro masters,USA,Exact match,existing searches,1.8800000391164249,1.1953999640000004,0.8502179624092716,1.1954001,-1.548278194540842e-07,2.8745570652562598,0.22528914
mitx micro masters,USA,Broad match,existing searches,1.459999997362848,1.580325667790001,0.5192806171689683,1.580326,-2.933229750201605e-07,3.655056502819772,0.25327772
msc engineering,USA,Phrase match,existing,3.1600000257569505,2.1959179866000014,1.210254214970668,2.1959183,-3.350094956999783e-07,3.3943282185417534,0.41737837
msc engineering,USA,Broad match,existing,3.1600000257573644,2.569014357300001,1.2102542388155038,2.5690145,-1.9195537026561738e-07,3.3943281516660027,0.5042213
msc structural engineering,USA,Phrase match,existing,3.160000025757364,2.0961647502000016,1.210254239183156,2.0961652,-4.300062972362184e-07,3.3943281506348697,0.41737854
msc structural engineering,USA,Broad match,existing,3.1600000257561733,2.469261120900002,1.2102542630279929,2.4692614,-2.869521709136791e-07,3.394328083757395,0.5042213
msc sustainable energy,USA,Phrase match,existing,3.1600000257573644,1.6826872366,1.2102542655993287,1.6826873,-4.59622557791306e-08,3.3943280765470023,0.41737854
msc sustainable energy,USA,Broad match,existing,3.1600000257573644,2.1834593255900008,1.2102542956255538,2.1834598,-4.331685441449906e-07,3.394327992334239,0.5042213
national institute of industrial engineering mumbai,USA,Phrase match,existing searches,3.1600000257573644,1.741639938400001,1.2102541590192026,1.7416403,-3.909609609387133e-07,3.394328375465962,0.41737837
national institute of industrial engineering mumbai,USA,Broad match,existing searches,3.160000025756972,2.2626207377000016,1.2102541233582658,2.2626212,-4.266218978088432e-07,3.394328475481667,0.5042213
nptel,USA,Exact match,existing searches,1.8800000391165872,1.4798274540000007,0.8502179884009406,1.4798275,-6.923150563942215e-08,2.8745569773795903,-0.07544339
online art school,USA,Phrase match,existing searches,3.1600000257573644,2.0111253595300007,1.237424287790804,2.0111256,-2.050451946011833e-07,3.3197990972188376,-0.07544327
online art school,USA,Broad match,existing searches,3.1600000257573644,2.13432005763,1.23742441058105,2.1343205,-4.398828172824665e-07,3.319798767793505,0.0113995075
online college programs,USA,Phrase match,existing searches,3.1600000257573644,2.803188661330001,1.1663275754382774,2.8031888,-1.394817665811843e-07,3.5221666022437037,-0.07544327
online college programs,USA,Broad match,existing searches,3.1600000257573644,2.9987908955300004,1.1663275118553789,2.998791,-8.3855375532238e-08,3.522166794256289,0.011399627
online colleges,USA,Phrase match,existing searches,3.1600000257573644,2.225175729230001,1.1663275866060996,2.2251759,-1.2831394435863785e-07,3.5221665685182466,-0.1708622
online colleges,USA,Broad match,existing searches,3.1600000257572844,2.420777963430001,1.166327642232491,2.420778,-7.268755286560238e-08,3.522166400533271,-0.08401942
online degrees in ohio,USA,Phrase match,existing searches,3.160000025757364,2.69787940743,1.1663275695088573,2.6978796,-1.454111866472374e-07,3.522166620149826,-0.1708622
online degrees in ohio,USA,Broad match,existing searches,3.160000025756972,2.9051940326300008,1.166327584227596,2.9051943,-2.49901737525704e-07,3.522166575700599,-0.08401942
online engineering schools accredited,USA,Phrase match,existing,3.160000025756972,2.161737266830001,1.1663275397334432,2.1617374,-1.751866007815295e-07,3.5221667100675007,-0.1708622
online graduate programs education,USA,Phrase match,existing,3.1600000257573644,2.6260700654300004,1.1663275193484577,2.6260703,-1.955715864809804e-07,3.5221667716281058,-0.1708622
online internship for engineering students with certificate,USA,Phrase match,existing searches,3.1600000257573644,2.3819427938300013,1.1663276405173182,2.381943,-1.9361201530898605e-07,3.522166405712972,-0.1708622
online learning courses,A,Broad match,existing,28.13000009602714,18.30133311503,16.9524721359498,18.30133,2.5486237511529453e-06,2.157148516839985,13.678257
online teaching degree ohio,USA,Phrase match,existing searches,3.1600000257571708,2.0945286415300006,1.1663275025567643,2.094529,-2.7196792418138216e-07,3.522166822336755,-0.1708622
online teaching degree ohio,USA,Broad match,existing searches,3.160000025757114,2.29013087573,1.1663276177878,2.290131,-2.163415335765251e-07,3.5221664743530514,-0.08401942
online technology courses,USA,Phrase match,existing,3.1600000257573404,2.45662899143,1.1663276684929884,2.4566295,-5.232642137364962e-07,3.522166321229854,-0.07544327
online technology courses,USA,Broad match,existing,3.1600000257573644,2.3759565965300014,1.1663276569014005,2.375957,-4.156465123195119e-07,3.522166356235054,0.0113995075
personality development course for professionals,USA,Exact match,existing searches,1.4599999973628477,5.17025993423,0.6771535690261423,5.17026,-1.831516627248676e-08,2.8029092415496484,-0.38733816
personality development course for professionals,USA,Phrase match,existing searches,1.8800000391165872,5.20800108123,1.176814500572041,5.2080016,-5.323869434192829e-07,2.076792943716748,-0.1708622
personality development course for professionals,USA,Broad match,existing searches,1.8800000391165304,5.280739675430004,1.0189241274868888,5.2807403,-5.856478768606621e-07,2.398608478218549,-0.093269825
personality development course for professionals,A,Phrase match,existing searches,1.4599999973628477,5.163935748230003,1.012369719635032,5.163936,-3.899230733850345e-07,1.8748091332245171,0.20107508
personality development course for professionals,A,Broad match,existing searches,1.459999997362848,5.236674342430006,1.0781717636946544,5.236675,-4.431840077145921e-07,1.760387408095051,0.27866745
phd degree in education,USA,Exact match,existing,1.8800000391164249,6.986956212500001,1.063567254522706,6.9869566,-3.838745108453168e-07,2.2979271319782586,-0.1708622
phd degree in education,USA,Phrase match,existing,1.880000039116588,7.035554750300001,1.1997951105600109,7.035555,-1.3556425670913086e-07,2.0370145113450366,-0.17086196
phd degree in education,USA,Broad match,existing,1.8800000391164364,7.361316833700002,1.199794922078908,7.361317,-3.240453594344217e-07,2.0370148313485115,-0.09326959
phd degree in education,A,Exact match,existing,1.4599999973628486,6.911086124500001,0.8991227570378424,6.911086,4.2041504499934497e-08,2.1109464549920407,0.20107508
phd degree in education,A,Phrase match,existing,1.4599999973628592,6.9914894173,1.0353503296229984,6.9914894,6.899609772403892e-09,1.833195916654448,0.20107508
phd degree in education,A,Broad match,existing,1.4599999973628477,7.317251500700001,1.0353501411418955,7.3172517,-1.8158149295288695e-07,1.8331962503799764,0.27866745
phd degree programs,USA,Exact match,existing,1.4599999973628353,4.544202172700004,0.8991225599680703,4.5442023,-1.55028267556645e-07,2.1109469176694757,-0.38733852
phd degree programs,USA,Phrase match,existing,1.8800000391165856,4.757245633500003,1.088812682526492,4.7572455,9.288110636163085e-08,2.244646935210636,-0.1708622
phd degree programs,USA,Broad match,existing,1.880000039116396,5.126563508090002,1.0888127871122188,5.126563,4.358854122088474e-07,2.2446467196012305,-0.093269825
phd degree programs,A,Exact match,existing,1.4599999973628532,4.632777007700003,0.8991227470646272,4.6327767,2.704868684588746e-07,2.110946478407008,0.2010752
phd education,USA,Exact match,existing,1.8800000391166127,5.592937382600001,1.1380070771190436,5.592938,-5.637195794605532e-07,2.147614105387446,-0.075443506
phd education,USA,Phrase match,existing,1.880000039116367,5.641535920400001,1.2742349331563485,5.641536,-3.154093253243673e-07,1.9180136937521852,-0.07544327
phd education,USA,Broad match,existing,1.8800000391163607,6.010853794990001,1.274234799323497,6.0108542,-4.492421767920973e-07,1.918013895201113,0.002149105
phd education,A,Exact match,existing,1.459999997362864,5.517067294600001,0.9735625796341808,5.5170674,-1.378035632271235e-07,1.949540826933696,0.296494
phd education,A,Phrase match,existing,1.459999997362848,5.5974705874,1.109790152219336,5.5974708,-1.7294545884283252e-07,1.7102332299274057,0.296494
phd education,A,Broad match,existing,1.4599999973628477,5.966788461990001,1.1097900183864855,5.966789,-3.0677830942238415e-07,1.710233436169473,0.37408638
