Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
aerodynamic courses,USA,Broad match,existing searches,2.4799999937089354,2.3230546639699994,0.4848676846761761,2.3230553,-6.033639849967187e-07,6.6492366757227765,0.7149222
architecture degree online,USA,Broad match,existing,1.3099999959843407,1.5593345663508005,0.1516960165461127,1.5593345,4.9825531700520294e-08,11.22639890983534,-0.2143271
architecture systems engineering,B,Phrase match,existing searches,1.3099999959844766,1.2646053979599998,0.327821309348397,1.2646052,2.334321067554157e-07,5.194903278755229,0.33892012
autodesk certified,USA,Broad match,existing searches,1.309999995984211,1.0858814814200004,0.1516961553206046,1.0858812,2.482046683738304e-07,11.226388639713662,0.34869647
cis degree,USA,Broad match,existing,18.280000285737195,6.91099650655,5.576397011615918,6.9109964,6.947724617845098e-08,4.261533087037515,0.7139652
cisco certification,A,Exact match,existing searches,60.679999357351015,42.90014839031001,40.629834888951976,42.90015,-1.9087622575852947e-06,1.9415289129320676,15.81076
cisco certification,A,Broad match,existing searches,60.67999935735095,43.41594819621,40.78131823138151,43.41595,-2.57893648836216e-06,1.9343170497086688,23.999853
classes for engineering,USA,Phrase match,existing,6.14000009986936,3.95022983903,1.8838464772135937,3.9502301,-2.8258254891611045e-07,4.23707569930878,2.4968226
classes for engineering,USA,Broad match,existing,6.140000099869361,3.644706422930001,1.883846814279793,3.6447067,-3.031442181722355e-07,4.237074941192467,2.9071991
control course,USA,Phrase match,existing searches,5.260000182170287,3.293408859569999,1.5675957091641153,3.2934093,-4.879641806176949e-07,4.362094254817514,0.3007717
control theory courses,USA,Phrase match,existing searches,5.260000182170287,3.227223340570001,1.5675959029784483,3.2272236,-2.941498475905746e-07,4.362093715497152,0.8637953
course engineering,USA,Phrase match,existing,5.260000182170288,3.859393351020002,1.567595713080549,3.8593936,-2.456291681163236e-07,4.362094243919391,0.72329676
course engineering,USA,Broad match,existing,6.14000009986935,3.77791475862,1.8838467559191945,3.7779148,-3.87694809589334e-09,4.23707507245485,2.6846514
edx mitx,USA,Broad match,existing searches,16.230000604476587,6.284406125250001,5.0610452291394665,6.2844067,-5.367373034914635e-07,4.168901843504576,1.6761093
energy and power engineering,B,Broad match,existing,60.67999935735101,53.8162552320708,52.43312623140704,53.81625,5.384658692264566e-06,1.5044687363559377,27.824202
engineering postgraduate courses,USA,Phrase match,existing,1.3099999959844766,2.205786052180002,0.1516960291392304,2.2057862,-1.7599992974126621e-07,11.22639797787168,0.1756854
engineering postgraduate courses,USA,Broad match,existing,5.260000182170286,3.31616236198,1.5675958536868475,3.3161626,-2.242321586187757e-07,4.362093852659151,1.0382535
engineering short courses,USA,Broad match,existing searches,5.260000182170287,3.3705696963700014,1.5675957106980043,3.3705702,-4.864302916018914e-07,4.362094250549214,0.38761437
find your next course,USA,Broad match,existing searches,5.26000018217028,3.336542621519999,1.5675959738759562,3.3365428,-2.232523397260877e-07,4.362093518213166,0.7197565
