Region,Match type,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,is_new_keyword,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Avg_ CPC,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start
B,Phrase match,0.8136840462684631,-0.3640144169330597,-0.10373860597610474,0.1614617109298706,-0.11641630530357361,-0.24453887343406677,-0.0525740422308445,0.06428631395101547,-0.03266459330916405,-0.128902405500412,0.04267391934990883,0.018149442970752716,-0.0571177639067173,-0.0767413005232811,-0.01037778053432703,0.012106639333069324,0.019442608579993248,0.03942849487066269,0.0346047542989254,-0.00563138397410512,0.02328069694340229,-0.03090279921889305,-0.052173592150211334,-0.07251815497875214,-0.018687674775719643,0.032338906079530716,-0.033818937838077545,-0.0073575302958488464,0.0060014622285962105,-0.07347298413515091,0.03927287459373474,0.024962550029158592,-0.01402357593178749,0.15179312229156494,-0.06261323392391205,-0.05276604741811752,-0.0043619428761303425,-0.004153972025960684,-0.01572076790034771,0.03432122617959976,0.03395811840891838,-0.0464772954583168,0.01859455183148384,0.019329963251948357,-0.002699480624869466,-0.005164464469999075,-0.018788820132613182,0.006873068865388632,0.014709212817251682,-0.013137887232005596,False,High,93.0,4.99,16.57,40.0,40.0,43.333333333333336,0.0,-2.2857142857142865,10.780000000000001,Sunday,1.0,1.0,0.0,36.0
USA,Broad match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
USA,Phrase match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
A,Broad match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
A,Phrase match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
B,Broad match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
B,Exact match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
B,Phrase match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
C,Broad match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
C,Phrase match,0.846419095993042,-0.3305385410785675,-0.18447689712047577,0.10829055309295654,-0.0863361805677414,-0.26918524503707886,-0.06349238008260727,0.036598511040210724,0.033048294484615326,-0.08908092975616455,-0.0022763358429074287,0.04163207486271858,-0.052836354821920395,-0.007286121603101492,0.017452390864491463,-0.005320660769939423,-0.0037559624761343002,0.02768300473690033,0.08593910187482834,-0.025531388819217682,0.038576480001211166,-0.009556842967867851,0.00042587972711771727,-0.044983912259340286,0.011289102956652641,-0.022779585793614388,-0.00788325909525156,-0.009648371487855911,0.02916429191827774,0.0005728235119022429,-0.0662665069103241,-0.004572159145027399,-0.04133378714323044,0.06711127609014511,-0.00961771234869957,-0.005406743846833706,-0.016556842252612114,-0.023452814668416977,-0.009983869269490242,0.021625058725476265,0.027907365933060646,-0.025767846032977104,0.007350611966103315,-0.022993111982941628,-0.006495319772511721,-0.006194987799972296,0.006991472095251083,-0.021705180406570435,0.00517947506159544,-0.0216139554977417,False,High,89.0,4.82,14.67,2400.0,2566.6666666666665,2400.0,-17.24137931034483,114.28571428571423,9.745000000000001,Sunday,1.0,1.0,0.0,36.0
USA,Broad match,0.7789335250854492,-0.3962896466255188,0.12539838254451752,0.34941649436950684,0.09566494077444077,-0.04471671208739281,-0.11570434272289276,0.028429362922906876,0.02740638703107834,-0.06808549165725708,0.021062707528471947,0.10321313142776489,-0.09109654277563095,0.04156948998570442,-0.013176812790334225,-0.004565409850329161,0.0038462281227111816,0.08477164804935455,0.08299023658037186,-0.017986129969358444,-0.0002951780625153333,-0.020607978105545044,-0.07524409890174866,-0.015205325558781624,0.07621060311794281,-0.06302540749311447,-0.005128973163664341,0.001252514193765819,0.07211491465568542,-0.026062913239002228,-0.02363257296383381,-0.0017952518537640572,-0.041472963988780975,0.01449903566390276,0.01873929612338543,-0.0017929496243596077,-0.0003231758892070502,0.03099144622683525,0.045769769698381424,0.008879404515028,-0.010351624339818954,0.001992631470784545,-0.017857708036899567,-0.007482542190700769,0.014595400542020798,-0.008055021986365318,-0.024698864668607712,0.03607507795095444,-0.01598561927676201,0.03193489462137222,False,High,86.0,5.66,26.82,70.0,53.333333333333336,51.666666666666664,40.0,4.857142857142857,16.240000000000002,Sunday,1.0,1.0,0.0,36.0
A,Broad match,0.7789335250854492,-0.3962896466255188,0.12539838254451752,0.34941649436950684,0.09566494077444077,-0.04471671208739281,-0.11570434272289276,0.028429362922906876,0.02740638703107834,-0.06808549165725708,0.021062707528471947,0.10321313142776489,-0.09109654277563095,0.04156948998570442,-0.013176812790334225,-0.004565409850329161,0.0038462281227111816,0.08477164804935455,0.08299023658037186,-0.017986129969358444,-0.0002951780625153333,-0.020607978105545044,-0.07524409890174866,-0.015205325558781624,0.07621060311794281,-0.06302540749311447,-0.005128973163664341,0.001252514193765819,0.07211491465568542,-0.026062913239002228,-0.02363257296383381,-0.0017952518537640572,-0.041472963988780975,0.01449903566390276,0.01873929612338543,-0.0017929496243596077,-0.0003231758892070502,0.03099144622683525,0.045769769698381424,0.008879404515028,-0.010351624339818954,0.001992631470784545,-0.017857708036899567,-0.007482542190700769,0.014595400542020798,-0.008055021986365318,-0.024698864668607712,0.03607507795095444,-0.01598561927676201,0.03193489462137222,False,High,86.0,5.66,26.82,70.0,53.333333333333336,51.666666666666664,40.0,4.857142857142857,16.240000000000002,Sunday,1.0,1.0,0.0,36.0
B,Broad match,0.7789335250854492,-0.3962896466255188,0.12539838254451752,0.34941649436950684,0.09566494077444077,-0.04471671208739281,-0.11570434272289276,0.028429362922906876,0.02740638703107834,-0.06808549165725708,0.021062707528471947,0.10321313142776489,-0.09109654277563095,0.04156948998570442,-0.013176812790334225,-0.004565409850329161,0.0038462281227111816,0.08477164804935455,0.08299023658037186,-0.017986129969358444,-0.0002951780625153333,-0.020607978105545044,-0.07524409890174866,-0.015205325558781624,0.07621060311794281,-0.06302540749311447,-0.005128973163664341,0.001252514193765819,0.07211491465568542,-0.026062913239002228,-0.02363257296383381,-0.0017952518537640572,-0.041472963988780975,0.01449903566390276,0.01873929612338543,-0.0017929496243596077,-0.0003231758892070502,0.03099144622683525,0.045769769698381424,0.008879404515028,-0.010351624339818954,0.001992631470784545,-0.017857708036899567,-0.007482542190700769,0.014595400542020798,-0.008055021986365318,-0.024698864668607712,0.03607507795095444,-0.01598561927676201,0.03193489462137222,False,High,86.0,5.66,26.82,70.0,53.333333333333336,51.666666666666664,40.0,4.857142857142857,16.240000000000002,Sunday,1.0,1.0,0.0,36.0
B,Exact match,0.7789335250854492,-0.3962896466255188,0.12539838254451752,0.34941649436950684,0.09566494077444077,-0.04471671208739281,-0.11570434272289276,0.028429362922906876,0.02740638703107834,-0.06808549165725708,0.021062707528471947,0.10321313142776489,-0.09109654277563095,0.04156948998570442,-0.013176812790334225,-0.004565409850329161,0.0038462281227111816,0.08477164804935455,0.08299023658037186,-0.017986129969358444,-0.0002951780625153333,-0.020607978105545044,-0.07524409890174866,-0.015205325558781624,0.07621060311794281,-0.06302540749311447,-0.005128973163664341,0.001252514193765819,0.07211491465568542,-0.026062913239002228,-0.02363257296383381,-0.0017952518537640572,-0.041472963988780975,0.01449903566390276,0.01873929612338543,-0.0017929496243596077,-0.0003231758892070502,0.03099144622683525,0.045769769698381424,0.008879404515028,-0.010351624339818954,0.001992631470784545,-0.017857708036899567,-0.007482542190700769,0.014595400542020798,-0.008055021986365318,-0.024698864668607712,0.03607507795095444,-0.01598561927676201,0.03193489462137222,False,High,86.0,5.66,26.82,70.0,53.333333333333336,51.666666666666664,40.0,4.857142857142857,16.240000000000002,Sunday,1.0,1.0,0.0,36.0
B,Phrase match,0.7789335250854492,-0.3962896466255188,0.12539838254451752,0.34941649436950684,0.09566494077444077,-0.04471671208739281,-0.11570434272289276,0.028429362922906876,0.02740638703107834,-0.06808549165725708,0.021062707528471947,0.10321313142776489,-0.09109654277563095,0.04156948998570442,-0.013176812790334225,-0.004565409850329161,0.0038462281227111816,0.08477164804935455,0.08299023658037186,-0.017986129969358444,-0.0002951780625153333,-0.020607978105545044,-0.07524409890174866,-0.015205325558781624,0.07621060311794281,-0.06302540749311447,-0.005128973163664341,0.001252514193765819,0.07211491465568542,-0.026062913239002228,-0.02363257296383381,-0.0017952518537640572,-0.041472963988780975,0.01449903566390276,0.01873929612338543,-0.0017929496243596077,-0.0003231758892070502,0.03099144622683525,0.045769769698381424,0.008879404515028,-0.010351624339818954,0.001992631470784545,-0.017857708036899567,-0.007482542190700769,0.014595400542020798,-0.008055021986365318,-0.024698864668607712,0.03607507795095444,-0.01598561927676201,0.03193489462137222,False,High,86.0,5.66,26.82,70.0,53.333333333333336,51.666666666666664,40.0,4.857142857142857,16.240000000000002,Sunday,1.0,1.0,0.0,36.0
C,Broad match,0.7789335250854492,-0.3962896466255188,0.12539838254451752,0.34941649436950684,0.09566494077444077,-0.04471671208739281,-0.11570434272289276,0.028429362922906876,0.02740638703107834,-0.06808549165725708,0.021062707528471947,0.10321313142776489,-0.09109654277563095,0.04156948998570442,-0.013176812790334225,-0.004565409850329161,0.0038462281227111816,0.08477164804935455,0.08299023658037186,-0.017986129969358444,-0.0002951780625153333,-0.020607978105545044,-0.07524409890174866,-0.015205325558781624,0.07621060311794281,-0.06302540749311447,-0.005128973163664341,0.001252514193765819,0.07211491465568542,-0.026062913239002228,-0.02363257296383381,-0.0017952518537640572,-0.041472963988780975,0.01449903566390276,0.01873929612338543,-0.0017929496243596077,-0.0003231758892070502,0.03099144622683525,0.045769769698381424,0.008879404515028,-0.010351624339818954,0.001992631470784545,-0.017857708036899567,-0.007482542190700769,0.014595400542020798,-0.008055021986365318,-0.024698864668607712,0.03607507795095444,-0.01598561927676201,0.03193489462137222,False,High,86.0,5.66,26.82,70.0,53.333333333333336,51.666666666666664,40.0,4.857142857142857,16.240000000000002,Sunday,1.0,1.0,0.0,36.0
C,Phrase match,0.7789335250854492,-0.3962896466255188,0.12539838254451752,0.34941649436950684,0.09566494077444077,-0.04471671208739281,-0.11570434272289276,0.028429362922906876,0.02740638703107834,-0.06808549165725708,0.021062707528471947,0.10321313142776489,-0.09109654277563095,0.04156948998570442,-0.013176812790334225,-0.004565409850329161,0.0038462281227111816,0.08477164804935455,0.08299023658037186,-0.017986129969358444,-0.0002951780625153333,-0.020607978105545044,-0.07524409890174866,-0.015205325558781624,0.07621060311794281,-0.06302540749311447,-0.005128973163664341,0.001252514193765819,0.07211491465568542,-0.026062913239002228,-0.02363257296383381,-0.0017952518537640572,-0.041472963988780975,0.01449903566390276,0.01873929612338543,-0.0017929496243596077,-0.0003231758892070502,0.03099144622683525,0.045769769698381424,0.008879404515028,-0.010351624339818954,0.001992631470784545,-0.017857708036899567,-0.007482542190700769,0.014595400542020798,-0.008055021986365318,-0.024698864668607712,0.03607507795095444,-0.01598561927676201,0.03193489462137222,False,High,86.0,5.66,26.82,70.0,53.333333333333336,51.666666666666664,40.0,4.857142857142857,16.240000000000002,Sunday,1.0,1.0,0.0,36.0
