Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
357,178.7207124074074,7.998525195617556,356.8733337705494,0.1284581057164854,0.2814933050307142,0.007958424514671459,0.5007959281214195,93.5925925925926,9.012694317366394,0.4921276375310426,0.36143689179847005,0.1374223743082384,119.77575370370369,2.8464732281368272,325.6159259259259,10.123599959611163,0.24748353064701561,0.006526138864123661,0.367843659253176,35.81481481481482,0.8095530704621484
