Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.1162492052099554,0.02231712612274045,0.03657728510906154,0.0815969279871878,0.03198481167902235,0.04666381792761226,0.8021538668028569,0.9456980539266071,0.9167588968186897
357,0.11886052606795325,0.15152035581541906,0.12824423799839954,0.2967949037540263,0.3239521187251311,0.3056926750917871,0.5843445701780204,0.524527502717573,0.5660630950704948
