Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.004720639224478515,0.024876945588240877,6.174315,32.537563,8.529999899387205,52.54
B,0.0,0.005103265425209838,0.0,36.97466,0.0,27.91
USA,0.17137829128662477,0.09500561778670562,131.97672,73.16288,168.40999884044328,263.42
