Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.0,0.018890180806692084,0.0,24.707232,0.0,43.26
B,0.0,0.004192204485855542,0.0,30.373755,0.0,21.18
USA,0.14364291874795904,0.08708262537101455,110.61798,67.06146,176.9900019387146,219.37
