Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
academy openai con,USA,Phrase match,existing searches,0.5599999998585634,1.117062885556,0.4560731838081056,1.1170628,7.847286997986205e-08,1.5962350466157669,-0.06515294
academy openai con,USA,Broad match,existing searches,0.5599999998585832,1.0196560133960002,0.4560731758143657,1.0196561,-4.8730159463161726e-08,1.5962350745935434,-0.06515294
ai academy,USA,Phrase match,existing searches,0.5599999998585644,1.0598166010660004,0.4560731671136688,1.0598165,1.2138307803333248e-07,1.596235105045528,0.047448993
ai academy,USA,Broad match,existing searches,0.5599999998585683,0.9624097289060004,0.4560731591199285,0.96240973,-5.8199518537804815e-09,1.596235133023263,0.047448993
ai certificate programs,USA,Phrase match,existing,0.8299999772769312,0.9285695560300008,0.7407972373091831,0.9285696,-5.8857236862053255e-08,1.4565388693663193,0.047449112
ai certificate programs,USA,Broad match,existing,0.8299999772769231,1.2394619996299998,0.740797173475291,1.2394621,-1.37592290228028e-07,1.4565389948750795,0.047448993
ai class,USA,Phrase match,existing searches,0.5599999998585667,1.3513345437260005,0.4560729580135674,1.3513348,-2.6653095774875624e-07,1.5962358368866063,0.19910628
ai class,USA,Broad match,existing searches,0.5599999998585687,1.3554428007660002,0.4560727860984892,1.3554431,-3.192367463711321e-07,1.5962364385822558,0.19910622
ai coding,USA,Phrase match,existing,0.829999977276924,0.8936603557100005,0.671845261358232,0.8936604,-7.042983107830025e-08,1.6060245305275316,0.15091014
ai coding,USA,Broad match,existing,1.089999989626928,1.26458474421,0.8842848184058618,1.2645849,-1.547386694333852e-07,1.6024248715131093,0.33977473
ai courses online,USA,Broad match,existing,1.5499999866866148,2.4176147781199995,1.2564984165019577,2.417615,-1.5870861380662404e-07,1.60366297022664,0.30644274
ai hackathon 2025,USA,Exact match,existing searches,0.8299999772769239,1.2725926954360005,0.8051485437960622,1.2725927,3.167104689616451e-08,1.34012534553289,0.20589258
ai hackathon 2025,USA,Phrase match,existing searches,0.829999977276772,1.4737208176460002,0.8541093159522746,1.4737209,-9.051897786882537e-08,1.2633042987674137,0.20589262
ai hackathon 2025,USA,Broad match,existing searches,0.829999977276924,1.3763139454860007,0.8541093079585349,1.376314,-9.851271753902324e-08,1.2633043105911033,0.20589256
ai internships,USA,Phrase match,existing searches,0.479999991352968,1.06020443981,0.3906036550314051,1.0602043,1.723081690663264e-07,1.597527265096093,0.0095149875
ai internships,USA,Broad match,existing searches,0.4799999913529678,1.21868928381,0.3906036824801964,1.2186892,8.054767075549307e-08,1.5975271528334734,0.0095149875
ai online courses,USA,Broad match,existing searches,1.5499999866866143,2.15443739472,1.2564986067828356,2.1544375,-1.472416699677126e-07,1.603662727372094,0.30644286
ai study,USA,Exact match,existing searches,0.8299999772769242,1.674928771616,0.7604722253093898,1.6749289,-1.3196371195789425e-07,1.41885519884835,0.19910628
ai study,USA,Phrase match,existing searches,0.8299999772769242,1.8760568938260007,0.7604722819333005,1.8760571,-2.541537356126611e-07,1.4188550932019877,0.19910622
ai study,USA,Broad match,existing searches,0.8299999772768953,1.778650021666,0.7604722739395595,1.7786504,-3.81356766165908e-07,1.418855108116302,0.19910622
ai training,USA,Exact match,existing searches,1.089999989626963,1.494894237876,1.0397471503019948,1.4948941,9.095674946557608e-08,1.3628313250038568,0.3133629
ai training,USA,Phrase match,existing searches,1.0899999896269628,1.696022360086,1.0887078330512403,1.6960224,-3.1233274855324566e-08,1.3015429332805768,0.31336308
ai training,USA,Broad match,existing searches,1.0899999896269583,1.7510230875259998,1.0887077784783008,1.751023,3.3403074972682134e-08,1.301542998522159,0.31336296
ai with matlab,USA,Exact match,existing searches,0.8299999772769242,1.549921972936,1.0234495832379713,1.549922,-1.6504918098902976e-08,1.0542776001200576,0.047449112
ai with matlab,USA,Phrase match,existing searches,0.8299999772769131,1.6281623379359995,1.0234495536456858,1.6281624,-4.6097203609818393e-08,1.0542776306036992,0.047449112
ai with matlab,USA,Broad match,existing searches,0.8299999772769242,1.5307554657760003,1.0234495456519463,1.5307555,-5.409094305797169e-08,1.054277638838238,0.047449052
