Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
a1wizard,USA,Exact match,existing searches,0.8300000037907922,0.6662888455300015,0.5162728208212536,0.6662891,-2.455802280421082e-07,2.089980261234024,0.36202323
a1wizard,USA,Broad match,existing searches,1.3699999682323016,1.591572802390001,0.9159995726002672,1.5915728,4.085435656442371e-08,1.9443240062287697,0.6954045
about machine learning course,USA,Exact match,new,0.8300000037907923,0.6545524683300014,0.5162728216949458,0.65455276,-2.894100193939764e-07,2.089980257697136,0.047449112
about machine learning course,USA,Broad match,new,1.369999968232302,1.43669465139,0.9159995610961158,1.4366946,2.9350205155154185e-08,1.944324030647775,0.30939078
ai,USA,Broad match,existing searches,1.5500000494388717,1.46368729726,0.9639083112828272,1.4636873,-3.422067740288525e-09,2.090447857627506,0.40990424
ai and cloud computing,USA,Exact match,existing searches,0.8300000037907921,1.2101484755300012,0.5162728647016015,1.2101487,-2.166010413251485e-07,2.089980083597221,0.1991062
ai and cloud computing,USA,Broad match,existing searches,1.369999968232302,1.5919676696900005,0.9159994995239849,1.5919677,-3.2221925794218016e-08,1.9443241613423592,0.5324875
ai certificate,USA,Broad match,existing,1.550000049438877,1.0433831384600003,0.9639081901133856,1.0433831,1.6969522009802063e-08,2.0904481204102163,0.23183489
ai course,USA,Broad match,existing,1.5500000494388768,1.46368729726,0.9639083112828272,1.4636873,-3.422067740288525e-09,2.0904478576275127,0.4581002
ai course online,USA,Broad match,existing,1.550000049438872,1.49321173346,0.9639083019490748,1.4932117,-1.2755820177901e-08,2.090447877869808,0.4581002
ai courses,USA,Broad match,existing searches,1.550000049438877,1.24315897586,0.9639081752504112,1.243159,-7.98498389631419e-08,2.0904481526438645,0.30644298
ai courses online,USA,Broad match,existing,1.5500000494388786,2.577740037540001,0.9639081598315656,2.5777402,-1.5487332927222044e-07,2.090448186083045,0.30644274
ai hackathon 2025,USA,Broad match,existing searches,0.8300000037907925,1.10303253305,0.5792009867433898,1.1030326,-5.59087403040337e-08,1.862911199434942,0.20589256
ai learning,USA,Broad match,existing,1.550000049438877,3.30439498881,0.963907985483584,3.3043952,-2.1001202155090937e-07,2.090448564195298,0.8182086
