Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
a course in machine learning by hal daume iii,USA,Broad match,new,1.0299999443752137,1.5295645168400005,0.5779435804462625,1.5295644,1.361942483235623e-07,2.316835021601696,0.23631358
a course in machine learning daume,USA,Broad match,new,1.0299999443752137,1.713090190530001,0.6623172851802692,1.7130901,1.283885822100928e-07,2.0216895401172104,0.38797104
a first course in machine learning 2nd edition pdf,USA,Broad match,new,1.0299999443752137,1.6812233061209003,0.5551406473532001,1.6812232,1.520529071541432e-07,2.412001236212593,0.39475703
advance machine learning course,USA,Broad match,new,1.0299999443752137,1.0556110263709002,0.5551403880957537,1.0556109,1.3121403985572044e-07,2.412002362647085,0.38797086
advanced machine learning course,USA,Broad match,existing searches,1.0299999443752137,1.14160431772,0.5551403894973437,1.1416043,1.3406340260146976e-08,2.4120023565573856,0.5502346
advanced machine learning techniques,USA,Broad match,existing,1.5500000027277796,1.6829107745200007,0.8844942791968196,1.6829109,-1.4466945241764506e-07,2.2781379721029618,0.7700126
ai and machine learning course fees in hyderabad,USA,Broad match,new,1.0299999443752137,1.7475141694700005,0.6623171975766899,1.7475141,4.078500293047682e-08,2.0216898075226784,0.23631346
ai and machine learning course in chennai,USA,Broad match,new,1.5500000027277798,2.0893955522700005,0.9916711145563776,2.0893955,2.91987114486858e-08,2.031923662965136,0.30644298
ai and machine learning course in hyderabad,USA,Broad match,new,1.55000000272778,2.05761078677,0.991671121929302,2.057611,-2.018469431597225e-07,2.031923647858092,0.30644298
ai and machine learning course in india,USA,Broad match,new,1.55000000272778,1.9988330299700003,0.9916711742723684,1.9988334,-3.879224557135075e-07,2.031923540607708,0.30644286
ai and machine learning course syllabus,USA,Broad match,new,1.0299999443752204,1.49353071997,0.5779434139473558,1.4935306,8.890463121247195e-08,2.316835689055459,0.1983195
ai and machine learning courses in hyderabad,USA,Broad match,new,1.55000000272778,2.2997100290700003,0.99167095989428,2.2997103,-2.446726754534723e-07,2.031923979866194,0.30644286
ai and machine learning courses in india,USA,Broad match,new,1.55000000272778,1.9988330299700003,0.9916711742723684,1.9988334,-3.879224557135075e-07,2.031923540607708,0.30644286
ai and machine learning engineer course,USA,Broad match,new,1.0299999443752137,1.0265838231300002,0.5551404084418898,1.0265837,1.5156017596495985e-07,2.4120022742461558,0.2363137
ai and machine learning in finance course,USA,Broad match,new,1.0299999443752206,1.5656669690209006,0.5551406695442771,1.5656667,2.934532736809104e-07,2.4120011397957763,0.38797086
ai and ml degree,USA,Broad match,existing searches,1.550000002727782,1.9068036095400005,0.8844943062563091,1.9068037,-1.176099628796834e-07,2.2781379024074906,0.30644298
ai class stanford,USA,Broad match,existing searches,1.0299999443752137,1.2099352190800006,0.5551402876682574,1.209935,2.69205122638283e-07,2.412002798989689,0.23631358
ai duet,USA,Broad match,existing searches,1.0299999443752248,1.773932498640001,0.5779436051310896,1.7739326,-7.753950370670283e-08,2.3168349226462666,0.38797092
ai for everyone deeplearning ai coursera,USA,Broad match,existing searches,1.0299999443752137,1.8103755575309093,0.5779436689505872,1.8103756,-1.3720006020179198e-08,2.3168346668094726,0.39475733
ai pdf,USA,Broad match,existing searches,1.0299999443752137,1.523804327350001,0.555140575270991,1.5238042,1.3957534283903788e-07,2.4120015493988114,0.38797075
ai product design,USA,Broad match,existing searches,1.0299999443752137,1.77764108027,0.5779437049724536,1.777641,2.2301860358453496e-08,2.3168345224066385,0.16170561
