Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
ai and machine learning courses fees,USA,Exact match,new,0.8299999786168352,1.0924201979700003,0.5900434031549369,1.0924202,-2.240506069561832e-08,1.8286789860415675,0.047448993
ai and machine learning courses fees,USA,Broad match,new,0.8299999786168346,1.3062519326500004,0.5900431170753544,1.306252,-7.006606406179118e-08,1.828679872667824,0.047448993
ai bootcamp stanford,USA,Broad match,existing searches,0.8299999786168322,0.8298033219060004,0.6478683989724219,0.82980365,-3.237048089577144e-07,1.6654616491763974,0.20589256
ai machine learning courses fees,USA,Exact match,new,0.8299999786168352,1.0263360291360006,0.5900434106228933,1.026336,7.446986294290525e-08,1.8286789628966689,0.047449112
ai machine learning courses fees,USA,Broad match,new,0.8299999786168347,1.3347936121060004,0.5900431123806587,1.3347937,-7.476075980505925e-08,1.8286798872177703,0.047449112
ai online master degree,USA,Phrase match,existing searches,0.8299999786168352,1.282987700126001,0.3974130612824647,1.282988,-2.5210635978822893e-07,2.715059159655997,0.047449112
ai online tutorial,USA,Broad match,existing searches,0.8299999786168352,0.9575528627700002,0.6478681689566762,0.95755297,-1.0668571881478073e-07,1.6654622404732464,0.19910622
ai professional certification,USA,Exact match,existing searches,0.8299999786168352,0.6377834898800003,0.3974133802026856,0.6377835,-3.7494267246529496e-08,2.7150569808484626,-0.027158946
ai professional certification,USA,Phrase match,existing searches,0.8299999786168352,0.7538628257500006,0.3974132515178992,0.7538629,-9.167324765968489e-08,2.7150578600001425,-0.027158976
ai programing,USA,Exact match,existing searches,0.8299999786168352,1.897463605070001,0.3974128219126525,1.897464,-4.318715272066953e-07,2.715060794991259,0.047449112
amazon aws machine learning course,USA,Phrase match,new,0.8299999786168352,1.31761015495,0.5900431974762452,1.3176101,1.0334826772151471e-08,1.8286796234869325,-0.11334908
amazon aws machine learning course,USA,Broad match,new,0.8299999786168339,1.2916717650500005,0.5900431992617314,1.2916719,-1.0708897657529805e-07,1.828679617953297,-0.11334908
amazon course machine learning,USA,Exact match,new,0.8299999786168352,1.1605110521800004,0.5900432820803605,1.160511,3.5334297265876564e-08,1.8286793612793515,-0.038740993
amazon course machine learning,USA,Broad match,new,0.8299999786168353,1.3484077078500003,0.5900433284440252,1.3484079,-1.5672061715044094e-07,1.82867921758774,-0.038740993
amazon courses machine learning,USA,Exact match,new,0.8299999786168352,1.1605110521800004,0.5900432820803605,1.160511,3.5334297265876564e-08,1.8286793612793515,-0.038740993
amazon free machine learning course,USA,Phrase match,new,0.8299999786168352,1.3267334604060006,0.5900432967936349,1.3267334,1.0965221641789925e-07,1.8286793156795431,-0.06515294
amazon free machine learning course,USA,Broad match,new,0.8299999786168342,1.4168685746060004,0.5900432538853277,1.4168687,-1.1207002503788033e-07,1.8286794486622215,-0.06515294
amazon free machine learning courses,USA,Exact match,new,0.8299999786168352,1.007575679526001,0.5900433547350463,1.0075756,4.8384338313667286e-08,1.828679136105856,0.08308846
amazon free machine learning courses,USA,Broad match,new,0.8299999786168332,1.2744847375060009,0.5900433498526498,1.2744849,-1.3531199249960937e-07,1.8286791512375136,0.08308852
amazon machine learning course,USA,Phrase match,new,0.8299999786168352,1.1693754225500006,0.5900432496793646,1.1693754,2.9333013795707075e-09,1.828679461697469,-0.11334896
amazon machine learning course,USA,Broad match,new,0.8299999786168268,1.1965143559500002,0.5900432346388125,1.1965145,-1.3131654030829054e-07,1.8286795083115752,-0.11334896
amazon machine learning courses,USA,Exact match,new,0.8299999786168352,0.9790803808800004,0.5900433976284288,0.97908026,1.2108004321387258e-07,1.8286790031694755,-0.11334902
amazon machine learning courses,USA,Broad match,new,0.8299999786168339,1.2200543598500004,0.5900433377590886,1.2200545,-1.474055537631358e-07,1.8286791887182257,-0.11334896
