Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
6 s191,USA,Phrase match,existing searches,0.8300000108996395,1.305052188367,0.5727166208926349,1.3050525,-3.304776043933089e-07,1.884003318234076,0.1312846
a1wizard,USA,Exact match,existing searches,0.830000010899496,0.8635721153800002,0.5727164096419326,0.86357236,-2.437050827808207e-07,1.88400401316237,0.36202323
a1wizard,USA,Phrase match,existing searches,0.830000010899496,1.3850910771800002,0.5727162469340286,1.3850914,-3.4680834204436906e-07,1.8840045484053387,0.36202383
a1wizard,USA,Broad match,existing searches,1.369999997801706,1.8081801698800004,1.014533595859615,1.8081808,-6.391409956840732e-07,1.755486466303933,0.6954045
ai and cloud computing,USA,Phrase match,existing searches,0.6899999986971714,0.5209108045099997,0.3876767059563422,0.5209106,1.8382060762434094e-07,2.313783584426498,0.19910619
ai and cloud computing,USA,Broad match,existing searches,1.3699999978020756,1.4121384730099995,1.1093611528634388,1.4121388,-3.466845195365665e-07,1.6054284869680644,0.5324875
ai free courses,USA,Broad match,existing searches,1.5500000113582215,1.4172785966969992,1.1135428040601278,1.4172789,-2.891443704466923e-07,1.8095397926498424,0.30644315
ai hackathon 2025,USA,Broad match,existing searches,1.1099999770617248,2.03085017804,0.9206667006382664,2.0308504,-2.3242142610513386e-07,1.5673424152083055,0.46619654
ai training courses,USA,Broad match,existing,1.5500000113583634,1.4391558556969992,1.1135427742417685,1.4391562,-3.189627297839337e-07,1.80953984110572,0.30644298
ai with matlab,USA,Broad match,existing searches,1.1099999770617246,1.40663654165,0.8258391077968505,1.4066368,-2.924945923243883e-07,1.7473136795735371,0.23336595
aiml course online,USA,Broad match,existing searches,1.3699999978019337,1.451428198497,1.0145336028739835,1.4514287,-4.5331269249437867e-07,1.7554864541669932,0.23183501
analytics vidhya machine learning free course,USA,Exact match,new,1.369999997803096,1.5711887195799998,0.9876538828108958,1.5711889,-2.0711677750639979e-07,1.803263297133242,0.3902784
analytics vidhya machine learning free course,USA,Phrase match,new,1.3699999978021893,1.8175549484799995,1.082481382043232,1.8175552,-2.406526908860229e-07,1.6452938837443365,0.39027852
analytics vidhya machine learning free course,USA,Broad match,new,1.3699999978030828,2.03258086518,1.2706372864599071,2.032581,-2.2574712410516895e-07,1.4016588495573037,0.39027846
andrew ng artificial intelligence course,USA,Broad match,existing searches,0.8300000108996393,1.0673081139970002,0.5727164308476624,1.0673084,-3.119063201051375e-07,1.8840039434044729,0.16493249
andrew ng course machine learning,USA,Exact match,new,0.830000010899496,0.92821233527,0.5727161373310811,0.92821264,-3.073996776015165e-07,1.8840049089547248,0.16493252
andrew ng course machine learning,USA,Broad match,new,0.8300000108994676,1.0454614117100005,0.5727164401962523,1.0454618,-3.621623749783254e-07,1.884003912651028,0.16493255
andrew ng course on machine learning,USA,Exact match,existing searches,0.8300000108996394,0.6357539080700003,0.5727163412293517,0.6357542,-3.195682443113413e-07,1.884004238212284,0.047449112
andrew ng course on machine learning,USA,Broad match,existing searches,0.8300000108996394,1.0454614117100005,0.5727164401962523,1.0454618,-3.621623749783254e-07,1.8840039126514176,0.047448993
andrew ng education,USA,Exact match,existing,0.8300000108996394,0.8712552675570001,0.572716165479516,0.87125576,-4.878674993991083e-07,1.884004816358066,0.047449112
andrew ng education,USA,Phrase match,existing,0.8300000108996394,1.3279530740970005,0.572716329216324,1.3279535,-3.837353361735296e-07,1.8840042777302688,0.047449112
andrew ng free machine learning course,USA,Exact match,new,0.8300000108996394,0.5981746890969997,0.5727163979240184,0.5981749,-2.405218357814931e-07,1.8840040517098675,0.09032446
andrew ng free machine learning course,USA,Broad match,new,1.3699999978030957,1.514520670497,1.014533574902594,1.5145211,-4.514817597556231e-07,1.755486502568453,0.3493184
andrew ng machine learning course,USA,Broad match,new,0.8300000108996394,1.0454614117100005,0.5727164401962523,1.0454618,-3.621623749783254e-07,1.8840039126514176,0.16493255
andrew ng machine learning course github,USA,Phrase match,new,0.8300000108996395,1.1616748279570004,0.5727163857458493,1.1616751,-2.6760116611512785e-07,1.8840040917710923,0.3131739
andrew ng machine learning course notes,USA,Phrase match,new,0.8300000108996394,1.1616748279570002,0.572716385745849,1.1616751,-2.676011663371725e-07,1.884004091771093,0.19422704
andrew ng machine learning course on coursera,USA,Exact match,new,0.830000010899496,0.6497365228099998,0.5727163470549759,0.64973676,-2.3923681413684506e-07,1.8840042190480208,0.36137003
andrew ng machine learning course on coursera,USA,Broad match,new,0.8300000108996394,1.0454614117100005,0.5727164401962523,1.0454618,-3.621623749783254e-07,1.8840039126514176,0.36136997
andrew ng machine learning course reddit,USA,Exact match,new,0.8300000108996394,0.7364043803569997,0.5727163465378011,0.73640466,-2.770068918689361e-07,1.8840042207496408,0.36137003
andrew ng machine learning course reddit,USA,Broad match,new,0.8300000108996393,1.0673081139970004,0.5727164308476627,1.0673084,-3.119063198830929e-07,1.884003943404472,0.36136997
andrew ng machine learning course review,USA,Exact match,new,0.830000010899496,0.7206883194170787,0.5727163465939357,0.72068864,-3.216542409090195e-07,1.884004220564656,0.11673641
andrew ng machine learning course review,USA,Phrase match,new,0.830000010899496,1.0985823559570005,0.5727163839149165,1.0985826,-2.694320988538834e-07,1.884004097793791,0.11673641
andrew ng machine learning course review,USA,Broad match,new,0.8300000108996393,1.0515920530570004,0.5727164458048795,1.0515924,-2.969491030846428e-07,1.8840038942013184,0.11673641
andrew ng machine learning course slides,USA,Phrase match,new,0.8300000108996395,1.1398281256700005,0.572716395094439,1.1398284,-3.178572212103603e-07,1.884004061018033,0.19422686
andrew ng machine learning courses,USA,Phrase match,new,0.830000010899496,1.0924517146100006,0.5727163783062896,1.092452,-3.3464537052552146e-07,1.884004116243894,0.047449112
andrew ng machine learning courses,USA,Broad match,new,0.8300000108996394,1.0454614117100005,0.5727164401962523,1.0454618,-3.621623749783254e-07,1.8840039126514176,0.047449052
andrew ng machine learning specialization course,USA,Exact match,new,0.8300000108996394,0.6576006103569998,0.5727163467819227,0.6576009,-2.69312189660198e-07,1.88400421994658,0.047449112
andrew ng machine learning specialization course,USA,Broad match,new,0.8300000108994108,1.0673081139970004,0.5727164308476627,1.0673084,-3.119063198830929e-07,1.8840039434039533,0.047448993
andrew ng machine learning stanford,USA,Exact match,existing searches,0.830000010899496,0.5979562717700001,0.5727163198614117,0.59795654,-2.6643037831508565e-07,1.8840043085038083,0.16493243
andrew ng machine learning stanford,USA,Broad match,existing searches,0.8300000108996393,1.0076637754100004,0.5727164337294737,1.0076642,-4.2823379842182884e-07,1.884003933924487,0.16493243
andrew ng ml course,USA,Exact match,existing,0.830000010899496,0.7863160932700005,0.572716143194851,0.78631663,-5.399544867890071e-07,1.8840048896652888,0.047449112
andrew ng stanford university,USA,Phrase match,existing searches,0.830000010899496,1.2903903108700008,0.5727162939174861,1.2903907,-4.1903417402622267e-07,1.8840043938488005,0.20589256
andrew ng stanford university,USA,Broad match,existing searches,0.8300000108996394,1.0297453507700003,0.5727164253511468,1.0297457,-3.472051581798752e-07,1.8840039614857729,0.20589256
andrew ngs machine learning course,USA,Phrase match,new,0.8300000108996394,1.1142984168970005,0.5727164285623445,1.1142987,-2.843893156523336e-07,1.884003950922239,0.16493243
applied machine learning online course download,USA,Broad match,new,1.369999997803096,1.6388920839669998,1.0361880358102615,1.6388925,-4.474279586830221e-07,1.7188000011516704,0.46488643
artificial intelligence ai and machine learning,USA,Exact match,existing searches,0.8300000108996394,0.5945386950699995,0.5727163356570909,0.59453905,-3.512175371644944e-07,1.88400425654276,0.1649325
artificial intelligence ai and machine learning,USA,Phrase match,existing searches,0.8300000108996386,0.72243240951,0.5727163451760843,0.7224326,-2.038628027500877e-07,1.884004225229135,0.16493249
artificial intelligence ai and machine learning course,USA,Broad match,new,1.3699999978021324,1.5189549062969996,1.0361880098107172,1.5189552,-3.244158910398198e-07,1.7188000442777864,0.4239263
artificial intelligence and education,USA,Exact match,existing,0.8300000108996394,0.8253747730299997,0.572716227059083,0.82537526,-4.858925771733524e-07,1.8840046137861892,0.047449112
