Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,avg clicks (act),se clicks (act),avg cost (act),se cost (act),clicks/$ (act),avg n kws (act),se n kws (act)
300,178.62027022580648,12.93922477390489,299.95858138058094,0.01602855981989303,0.5954831143809717,132.58064516129033,21.58752000047879,-0.034046341363115684,0.12072433178475321,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,0.5313377228391793,36.87096774193548,0.40624674816596545
350,205.50409451612902,14.176504677380326,349.958460827803,0.01371354318291754,0.5872242495009923,148.58064516129033,24.70931103914345,0.11133765340164167,0.10518079981821313,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,0.5313377228391793,36.87096774193548,0.40624674816596545
400,232.43392209677415,16.090254622266222,399.9520844483747,0.01205253534987145,0.581154421078599,164.25806451612902,26.763639583324572,0.2569704275828688,0.09375712677282991,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,0.5313377228391793,36.87096774193548,0.40624674816596545
450,260.88746216129033,17.73473529951904,449.94958042093384,0.011095050443436777,0.5798148804077706,176.83870967741936,29.504003620219436,0.4108432276393523,0.09123605474415736,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,0.5313377228391793,36.87096774193548,0.40624674816596545
500,285.9219059032258,19.20964076598297,499.9693701851645,0.006626434661461702,0.5718788448927065,194.09677419354838,32.55884184747422,0.546226028784438,0.07630010125555822,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,0.5313377228391793,36.87096774193548,0.40624674816596545
550,313.7353688387097,20.647347940060957,549.9588680219936,0.011774214643052523,0.5704706062238876,206.41935483870967,35.68418143543871,0.6966373804632154,0.07364973669778875,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,0.5313377228391793,36.87096774193548,0.40624674816596545
