bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Avg_ CPC,is_weekend,month,is_public_holiday,days_to_next_course_start,Region_A,Region_B,Region_C,Region_USA,Match type_Broad match,Match type_Exact match,Match type_Phrase match,Competition_High,Competition_Medium,Competition_Missing,day_of_week_Friday
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8793030381202698,0.3045870363712311,0.006638889666646719,-0.0659966692328453,0.0018709239084273577,0.05624907463788986,0.0024968800134956837,0.017749231308698654,-0.049993161112070084,0.04798859730362892,0.034757789224386215,-0.04451693221926689,0.00539139611646533,-0.11267049610614777,0.03569856286048889,0.020497076213359833,-0.03612976148724556,-0.00654729176312685,-0.007658612914383411,-0.012155886739492416,-0.05447617173194885,0.04604761675000191,-0.04619988799095154,-0.09872094541788101,0.045353058725595474,0.0105184530839324,0.0714920312166214,0.00830084178596735,-0.0508030466735363,-0.10026627779006958,0.01594613492488861,-0.0646478533744812,-0.007848856039345264,-0.05415663495659828,-0.038102034479379654,0.11011245101690292,-0.05197317898273468,-0.05665842443704605,0.06236807256937027,-0.04067092016339302,-0.12231774628162384,0.05097539722919464,0.0068734739907085896,0.010000869631767273,0.08795598894357681,-0.043663524091243744,-0.000672844413202256,-0.009572651237249374,-0.04762065410614014,0.055492717772722244,46.0,2.18,5.27,30.0,30.0,20.0,-40.0,6.285714285714285,3.7249999999999996,0.0,1.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
