Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
a certification,USA,Broad match,existing searches,4.71000009933896,4.638796374190001,2.137418314802794,4.6387954,9.983660262946614e-07,1.1865765,2.864670938175983
agile methodology certification,USA,Broad match,existing searches,4.710000099338975,4.43647663682,1.874696184091729,4.4364753,1.359872978667909e-06,0.38269776,3.266129296629042
alison,USA,Broad match,existing searches,4.710000099338979,4.770023898630001,2.023216800241329,4.770023,1.029519893336328e-06,0.6697207,3.0263687650331508
basecamp,A,Broad match,existing searches,19.12000050283145,14.62793721355,13.767721668849378,14.627938,-1.057018847561153e-06,9.304777,1.805382273954569
becoming a tech lead,USA,Broad match,existing searches,4.710000099338979,4.4597461016,2.0718660147011967,4.4597454,6.94495508213322e-07,0.39727587,2.955306996540376
digiskill,USA,Broad match,existing searches,4.710000099338979,4.405220011620001,2.051118353752569,4.405219,9.335560360312912e-07,0.27658957,2.9852007895782813
digiskills registration,USA,Broad match,existing searches,1.0,2.1886546572900003,0.3075911959862893,2.1886544,2.3452999053930057e-07,0.0,4.226388846506344
e learning lms,USA,Broad match,existing searches,25.199999223275785,10.69519343495,9.86975708126653,10.695195,-1.7631090809544505e-06,4.7069016,3.319230526193925
engenheiro de sistemas,USA,Broad match,existing searches,4.710000099338979,4.70961195798,2.078618353319966,4.709611,1.0189541210792186e-06,0.61697364,2.9457067572606714
ethio coders et certification,USA,Exact match,existing searches,1.0,0.9788713601400004,0.2880810645391092,0.9788715,-1.641939535446113e-07,0.06460482,4.512618703627135
ethio coders et certification,USA,Phrase match,existing searches,1.0,0.9428266726100004,0.2880809746348418,0.94282687,-1.9449357613332562e-07,0.06460482,4.512620111924504
ethio coders et certification,USA,Broad match,existing searches,1.0,0.8893707509160005,0.2880807633519135,0.889371,-2.269625700712652e-07,0.06460488,4.512623421550528
free it fundamentals course,B,Broad match,existing searches,3.8600001459140456,7.684737825000001,6.30656423529358,7.684737,6.19494629816586e-07,4.3649087,0.7956789152492734
google career certificate of ux design,USA,Broad match,existing searches,4.710000099338979,4.60781396319,2.1142116873416112,4.607813,1.081720273354847e-06,0.66972077,2.8961149755253093
google career certificate program,USA,Broad match,existing searches,4.710000099338979,4.607813963190001,1.9778782217654405,4.607813,1.0817202742430254e-06,0.61697364,3.095741720476261
google cybersecurity professional certificate,USA,Broad match,existing searches,4.710000099338983,4.53410409952,2.1142113115866508,4.534103,1.1828024710780485e-06,0.6169735,2.896115490246599
google cybersecurity professional certificate,A,Broad match,existing searches,5.589999883736937,6.343698732520001,3.7052483483799854,6.3436975,1.1846074032817455e-06,1.4279759,1.9612720027350683
