Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
academy for systems change,USA,Broad match,existing searches,1.299999964857808,1.5834170192,0.3962217181440919,1.5834173,-2.772096068248686e-07,0.01185751,4.265288541554799
an introduction to systems thinking,USA,Broad match,existing searches,1.299999964857808,1.39053258038,0.3962217245145214,1.3905329,-2.7083917730763574e-07,0.01185751,4.265288472977741
architecture and systems engineering,USA,Broad match,existing searches,1.2999999648578024,1.5318340436900006,0.4004103319132672,1.5318342,-2.010380877326412e-07,0.06460476,4.220670196595261
best book on systems thinking,USA,Broad match,existing searches,1.2999999648578084,1.3527139753200006,0.3962216705180597,1.3527143,-3.248356390539442e-07,0.050026536,4.2652890542445006
best system design book,USA,Broad match,existing searches,1.299999964857815,1.483363503,0.3962217507569581,1.4833637,-2.4459674063948e-07,0.13247049,4.265288190480495
books on systems thinking,USA,Broad match,existing searches,1.299999964857815,1.5262120342300003,0.3962216949508257,1.5262123,-3.004028730213548e-07,0.050026536,4.265288791228108
business systems design,USA,Broad match,existing,1.0800000016443931,1.4903155453300003,0.3788097984885699,1.4903159,-3.6882405218818803e-07,0.011857748,3.706345526804199
certificate in systems thinking,USA,Broad match,existing searches,1.299999964857808,1.3471608543000009,0.4004105710587289,1.3471612,-3.195204947292752e-07,0.01185751,4.220667675797388
complex problem solving,USA,Broad match,existing searches,1.0800000016443931,1.1274115131,0.3788101360896545,1.1274117,-2.1003690187093585e-07,0.06460476,3.7063422236553376
complex systems course,USA,Exact match,existing searches,1.299999964857808,1.2400325505799998,0.4177640645570506,1.2400328,-2.415113697917804e-07,0.06460482,4.045345441827395
complex systems course,USA,Phrase match,existing searches,1.299999964857808,1.2454164811,0.4177640267237794,1.2454166,-1.601353514235626e-07,0.06460482,4.04534580817931
complex systems course,USA,Broad match,existing searches,1.299999964857808,1.5839753876000005,0.5012950430183964,1.5839757,-2.85121862342308e-07,0.06460476,3.3712680343681978
cost estimation certification for managers and engineers,A,Phrase match,existing searches,19.17999972624342,16.83036401025,16.05957295647803,16.830364,-2.170449207028469e-07,10.75678,1.5525941886305699
