Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
a certification,B,Exact match,existing searches,13.399999392061748,28.352809591479,27.24744324225873,28.352808,1.5928217749205942e-06,13.51439,0.63932601142786
a certification,B,Phrase match,existing searches,13.399999392061808,28.511930732679,27.37263312811815,28.511929,2.1743293920906126e-06,14.625697,0.6364020270956652
aipmm,USA,Exact match,existing searches,1.0,0.900412484880001,0.0885592548804588,0.90041244,4.458001323648375e-08,0.0,14.679436968556224
architecture and systems engineering,USA,Phrase match,existing searches,1.3199999769360673,1.0312627033999997,0.2445395664981442,1.0312628,-5.199398223076913e-08,0.17203885,7.0172692075575025
architecture and systems engineering,USA,Broad match,existing searches,1.3199999769360655,1.3929241135000006,0.2445394232152715,1.3929243,-1.9527685490849933e-07,0.1720388,7.017273319182839
certified maintenance engineer,A,Exact match,existing searches,13.399999392061837,10.901350666929002,9.994142164636369,10.901352,-1.2617819358240467e-06,5.324496,1.7430209539463966
certified maintenance engineer,A,Phrase match,existing searches,13.399999392061837,11.060471808129003,10.080194150620152,11.060473,-1.6339486332839217e-06,5.3669896,1.728141239086023
certified maintenance engineer,A,Broad match,existing searches,13.399999392061837,11.285055521229,10.0627734691889,11.285057,-1.5466420926202318e-06,5.390049,1.7311329985732562
e learning lms,USA,Exact match,existing searches,1.3199999769360726,1.181346318579,0.2101711247923789,1.1813467,-3.363129676969834e-07,0.17203885,8.164775117000845
e learning lms,USA,Phrase match,existing searches,1.3199999769360709,1.1876435753790002,0.2101711508718591,1.187644,-4.2944277711676193e-07,0.1720388,8.164774103859449
e learning lms,USA,Broad match,existing searches,1.3199999769360709,1.1401589417220002,0.2101710939169769,1.1401594,-4.267930144852272e-07,0.17203891,8.16477631645557
e lms,USA,Exact match,existing searches,1.3199999769360709,0.9079119185000002,0.2101711848764955,0.90791225,-3.358334959013831e-07,0.11929166,8.164772782840227
e lms,USA,Phrase match,existing searches,1.319999976936021,0.9142091753,0.2101712109559752,0.9142096,-4.289633057652509e-07,0.11929166,8.164771769699131
e lms,USA,Broad match,existing searches,1.31999997693607,1.5367540426000006,0.2101711339696295,1.5367544,-3.271357171819034e-07,0.119291484,8.164774760480949
google project certificate,USA,Phrase match,existing searches,1.0,0.8003102273290004,0.0885588855092371,0.8003104,-1.4597727404641605e-07,0.06460476,14.67949819518002
healthcare systems engineering certificate,B,Phrase match,existing searches,13.399999392061838,30.571720864700005,29.46353712313049,30.571722,-1.165939643499314e-06,21.980837,0.5912392370570042
healthcare systems engineering certificate,B,Broad match,existing searches,13.399999392061815,30.796304577800004,29.55404662510988,30.796305,-1.2495878465301757e-07,21.835855,0.5894285622084618
how to create a system,USA,Broad match,existing searches,13.399999392061838,4.6840896803000005,3.11985160885835,4.6840906,-9.3401884715405e-07,1.5999663,5.583598643031265
how to design a system software,USA,Phrase match,existing searches,1.3199999769360726,1.0638583815500005,0.244539550583051,1.0638584,-8.304430698657939e-09,0.119291544,7.01726966425459
how to design a system software,USA,Broad match,existing searches,1.3199999769360726,1.4291978411500008,0.2445394329850228,1.429198,-1.855071036782619e-07,0.119291544,7.017273038831302
incose systems engineering handbook,USA,Broad match,existing searches,1.3199999769360764,1.2980527886000004,0.2445395001020756,1.2980529,-1.1839005087388445e-07,0.119291425,7.017271112849283
lms,USA,Exact match,existing searches,3.7599998897712985,2.0476592218290004,0.9925754701505336,2.047659,3.015409144602188e-07,0.73795944,4.9245624173659825
lms learning program,USA,Exact match,existing,3.7599998897712816,2.089157278350001,1.150867278388148,2.089157,1.7385781347911688e-07,0.80733705,4.247231586554946
lms learning program,USA,Phrase match,existing,3.8600001087311337,2.32724127495,1.2634864779681885,2.327241,3.310413085877429e-07,1.1373187,3.9715503322361756
lms learning program,USA,Broad match,existing,1.3199999769360726,1.19179011835,0.2101709987058351,1.1917906,-4.623995115693448e-07,0.29265165,8.164780015242188
mit executive education,USA,Broad match,existing searches,1.0,0.956876374329,0.088558949077993,0.9568766,-2.016178077823838e-07,0.011857748,14.679487658046876
mit systems engineering certificate,B,Broad match,existing searches,13.399999392061828,37.082773659129,34.71671578635679,37.08277,2.357859472112977e-06,21.720863,0.501775551491717
mit xpro architecture and systems engineering,USA,Broad match,existing searches,1.3199999769360764,1.3105626320500008,0.1899842238087288,1.3105627,-9.77855094674851e-08,0.17203861,9.032328767174498
odin project certificate,USA,Exact match,existing searches,1.0,0.7681014530500732,0.0885589115461669,0.76810163,-1.7954498909844577e-07,0.06460482,14.67949387930647
pmbok,USA,Exact match,existing searches,1.0,0.8212534209300004,0.0885590930987321,0.8212534,2.007576105356179e-09,0.01185751,14.679463785279124
power system course,USA,Broad match,existing searches,1.319999976936051,1.1193476759929997,0.2101711475391727,1.119348,-3.731708186904825e-07,0.17203885,8.164774233328245
rapid prototyping,USA,Broad match,existing,1.0,1.1180186842500015,0.0885590885697646,1.1180189,-1.813353256441275e-07,0.06460476,14.679464535996132
system analysis and design,A,Phrase match,existing searches,13.399999392061838,10.8972086112,9.794532219598436,10.897207,1.3510681640127586e-06,5.940256,1.7785432544520834
system analysis and design,A,Broad match,existing searches,13.399999392061838,11.054901564900002,9.885041797939856,11.0549,1.395527442937805e-06,5.988197,1.762258528164332
system architecture course,USA,Broad match,existing,1.3199999769360544,1.686068704450001,0.2101710346578253,1.686069,-3.07238231744833e-07,0.23990452,8.16477861856964
system design certification,A,Exact match,existing,19.140000588057344,15.90064237805,15.245101136881024,15.90064,2.84405341766103e-06,11.644345,1.6321309082220445
system design certification,A,Phrase match,existing,19.14000058805733,16.05976351925,15.331153063260164,16.059763,5.645380873886552e-07,11.744908,1.6229699528668968
system design certification,A,Broad match,existing,19.1400005880573,16.37052603495,14.983649213432056,16.370525,6.748425782632239e-07,11.69015,1.6606102031652665
system design certification,B,Exact match,existing,13.399999392061776,35.37147502745001,34.57593940342276,35.37148,-4.006973817638482e-06,24.766598,0.5038185371170525
