Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.13143403522468716,0.0735290781285226,43.025536,24.070082,87.53000051909066,69.14
B,0.0,0.021497454486731692,0.0,27.694763,0.0,17.259999999999998
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.04161657937652563,0.15637457436642532,11.947347,44.892235,88.71999977499723,206.34
