Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
360 learning,USA,Exact match,existing searches,1.1,1.1531397656100004,0.3185688213007658,1.1531398,-6.402561969487408e-08
360 learning,USA,Phrase match,existing searches,1.1,1.1531397656100004,0.3185688213007658,1.1531398,-6.402561969487408e-08
360 learning,USA,Broad match,existing searches,1.1,1.1531397656100006,0.318568821300766,1.1531398,-6.402561947282948e-08
absorb lms,USA,Exact match,existing searches,1.1,1.0521205842000005,0.3185689627629278,1.0521207,-1.0137739203663898e-07
absorb lms,USA,Phrase match,existing searches,1.1,1.0521205842,0.31856896276292734,1.0521207,-1.0137739248072819e-07
absorb lms,USA,Broad match,existing searches,1.1,1.0521205842,0.31856896276292734,1.0521207,-1.0137739248072819e-07
business administration certifications,USA,Exact match,existing searches,1.1,1.0285405098000004,0.3185689626732304,1.0285406,-1.014670893972891e-07
business administration certifications,USA,Phrase match,existing searches,1.1,1.0285405098000004,0.3185689626732304,1.0285406,-1.014670893972891e-07
business administration certifications,USA,Broad match,existing searches,1.1,1.0285405098000004,0.3185689626732304,1.0285406,-1.014670893972891e-07
business classes online with certificates,USA,Exact match,existing searches,1.1,0.9468529800000008,0.31856894288681115,0.9468529,5.756042564808439e-08
business classes online with certificates,USA,Phrase match,existing searches,1.1,0.9468529800000001,0.31856894288681037,0.9468529,5.756042487092827e-08
business classes online with certificates,USA,Broad match,existing searches,1.1,0.9468529800000001,0.31856894288681037,0.9468529,5.756042487092827e-08
certificate for project,B,Broad match,existing searches,2.6099999527845474,5.271577252529999,4.091583980702302,5.271578,-5.82553008499076e-07
certificate programs online,USA,Exact match,existing searches,1.1,1.0060186647700002,0.3185689114855459,1.0060189,-2.1225941870817167e-07
certificate programs online,USA,Phrase match,existing searches,1.1,1.0060186647700005,0.3185689114855461,1.0060189,-2.1225941848612706e-07
certificate programs online,USA,Broad match,existing searches,1.1,1.00601866477,0.31856891148554567,1.0060189,-2.1225941893021627e-07
computer science certificate programs,USA,Exact match,existing searches,1.1,0.8823291605399999,0.318568879930869,0.882329,1.7341841784812573e-07
computer science certificate programs,USA,Phrase match,existing searches,1.1,0.8823291605400004,0.3185688799308696,0.882329,1.7341841840323724e-07
computer science certificate programs,USA,Broad match,existing searches,1.1,0.8823291605399998,0.3185688799308689,0.882329,1.7341841773710343e-07
e learning lms,USA,Exact match,existing searches,1.1,1.1114807239100004,0.41654069333520183,1.1114807,1.1019375412146815e-08
e learning lms,USA,Phrase match,existing searches,1.1,1.1114807239100002,0.4165406933352016,1.1114807,1.101937519010221e-08
e learning lms,USA,Broad match,existing searches,1.1,1.1114807239100002,0.4165406933352016,1.1114807,1.101937519010221e-08
e learning lms,A,Exact match,existing searches,15.29999945419345,11.59352799891,10.628295805439999,11.593529,-7.48648593784651e-07
e learning lms,A,Phrase match,existing searches,20.620000764499277,15.11378849691,14.14855630344,15.1137905,-2.0151749602348445e-06
e learning lms,A,Broad match,existing searches,27.53000058130398,19.87834909711,18.91311690364,19.878344,5.514956679775196e-06
e learning lms learnership 2025,A,Broad match,existing searches,27.530000581303934,19.08921976275,18.401200427480074,19.089216,3.530450197075652e-06
e lms,USA,Exact match,existing searches,1.1,1.1852031578400002,0.341659926352726,1.1852036,-3.9440609356233836e-07
