Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
3d prototyping,USA,Broad match,existing,1.2999999672164306,1.0134396768300014,0.36152639157456923,1.0134397,2.1526046278808053e-08
4 week certificate programs online,USA,Broad match,existing searches,0.6399999997914536,0.8698504187820008,0.19751622459865115,0.8698503,1.4088130495526485e-07
ace mit sloan,USA,Broad match,existing searches,1.2999999672164306,1.1156876270300005,0.40558119459210373,1.1156877,-1.0089816115943506e-07
advanced modeling,USA,Broad match,existing searches,1.2999999672164324,1.31770124654,0.4055813811225195,1.3177011,1.4523689939593964e-07
agile project,USA,Broad match,existing searches,1.2999999672164304,1.2878053521900017,0.4055811500339348,1.2878053,3.3357604234396376e-08
apics certification,USA,Broad match,existing searches,1.2999999672164304,1.1196814637500005,0.4055811028796392,1.1196815,-1.3796691344936107e-08
application for leadership development program,USA,Broad match,existing searches,1.29999996721643,1.2985667497300002,0.4055812269829604,1.2985667,5.0701985054857346e-08
best certifications for it directors,USA,Broad match,existing searches,1.2999999672164302,1.071649190320001,0.4055811728372434,1.0716493,-1.226530215170385e-07
best critical thinking courses,USA,Broad match,existing,1.2999999672164302,1.1800056517600006,0.4055811584471649,1.1800056,1.0137547912236755e-07
bms system training,USA,Broad match,existing searches,1.2999999672164295,1.4053358761000005,0.40558126842254083,1.4053359,-2.7067724062135312e-08
business system analysis and design,USA,Broad match,existing searches,1.29999996721643,1.086400710860001,0.3615263336093295,1.0864007,-3.643919344042956e-08
business systems course,USA,Broad match,existing,1.2999999672164304,1.4939268089600006,0.3390777565308014,1.4939268,4.5425454731073955e-08
business systems design,USA,Broad match,existing,1.2999999672164329,1.2835557768600012,0.36152640083003296,1.2835557,3.0781510007571455e-08
certification mit,USA,Broad match,existing searches,1.2999999672164304,1.0824459423620005,0.4055811395246287,1.0824461,-1.55965636183808e-07
chicago booth leadership program,USA,Broad match,existing,1.2999999672164306,1.3580297449500007,0.4055813172728462,1.3580297,2.1782581294260694e-08
