Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
academy for systems change,USA,Phrase match,existing searches,0.9599999685015949,0.8607664222400002,0.2551807279269509,0.8607667,-2.866108603782891e-07
carnegie mellon software architecture certification,USA,Exact match,existing,0.9599999685014254,0.890505864976,0.2551807907801382,0.890506,-1.6415302828143297e-07
carnegie mellon software architecture certification,USA,Phrase match,existing,0.9599999685014377,0.9043083254900001,0.2551807229127906,0.90430856,-2.320203759120787e-07
carnegie mellon software architecture certification,USA,Broad match,existing,0.9599999685015949,1.094999012890024,0.2551808928872774,1.0949992,-1.8125517864397978e-07
cornell university systems thinking,USA,Exact match,existing searches,0.9599999685015949,0.9611850843760004,0.25518076280083557,0.96118534,-2.5173697570934905e-07
cornell university systems thinking,USA,Phrase match,existing searches,0.9599999685015949,0.9755662701400006,0.2551807186873639,0.9755665,-2.3624580258729821e-07
cours architecture,USA,Phrase match,existing searches,0.9599999685015951,0.8939067696400008,0.25518077362254477,0.893907,-2.4091526651393025e-07
critical systems thinking,USA,Exact match,existing searches,0.9599999685015949,1.019468741716,0.255180673898312,1.019469,-2.810348544990404e-07
critical systems thinking and the management of complexity,USA,Exact match,existing searches,0.9599999685015946,0.9134280739160003,0.255180722269577,0.9134283,-2.326635895055773e-07
critical thinking and problem solving,USA,Exact match,existing,0.9599999685015949,1.234813632696,0.25518077823433005,1.2348138,-1.7669883645154982e-07
critical thinking and problem solving,USA,Broad match,existing,0.9599999685015946,1.13795567416,0.2551809635047877,1.1379558,-1.1063766836016953e-07
critical thinking short course,USA,Exact match,existing,0.9599999685015949,0.9111702643760001,0.2551806770690238,0.91117054,-2.7786414269481696e-07
critical thinking short course,USA,Phrase match,existing,0.9599999685015949,0.9255514501400007,0.25518075216484204,0.9255516,-1.4316367968891797e-07
critical thinking short course,USA,Broad match,existing,0.9599999685015946,1.0483379092400003,0.2551808681671548,1.048338,-1.463706564841516e-07
design thinking for software development,USA,Broad match,existing searches,19.14000058805734,6.456473729240001,5.483475110160411,6.4564734,3.787150983924903e-07
engineering problems,USA,Exact match,existing searches,0.9599999685015949,1.0540557635960006,0.2551807297405624,1.054056,-2.847972488950745e-07
engineering problems,USA,Phrase match,existing searches,0.9599999685015947,1.067858224110001,0.25518078108250464,1.0678585,-2.3345530664187208e-07
freecodecamp full stack certification,USA,Phrase match,existing searches,0.9599999685015949,0.5042910845400005,0.25518077327024036,0.50429124,-1.5186060375871335e-07
freecodecamp full stack certification,USA,Broad match,existing searches,0.9599999685015949,0.6949817719400002,0.255180943244703,0.6949819,-1.0109543069347637e-07
gestion de proyectos,USA,Broad match,existing searches,30.930000802340714,13.760824559749999,10.822353480877318,13.760824,3.5625878780365383e-07
how to learn system design,USA,Broad match,existing searches,19.14000058805734,6.799776229480001,5.696628365138265,6.799776,1.5220949300953635e-07
ibm free certification,USA,Exact match,existing searches,0.9599999685015951,0.903255123376,0.3541702215663076,0.90325534,-2.2006119482220754e-07
ibm free certification,USA,Phrase match,existing searches,0.9599999685015949,0.9176363091400004,0.3541701774528361,0.91763645,-1.4496537681374377e-07
ibm free certification,USA,Broad match,existing searches,0.959999968501595,1.2286254231400007,0.3541703288025373,1.2286255,-1.1282496514830598e-07
ibm project manager certification,USA,Broad match,existing searches,30.930000802340725,14.24180923244,10.88312659999371,14.24181,-6.125307034920979e-07
industrial engineering crash course,USA,Phrase match,existing searches,0.9599999685015946,0.8594919757900001,0.2551807479915382,0.85949224,-2.6654627305333634e-07
industrial engineering online,USA,Exact match,existing searches,0.9599999685015951,0.8638047633160004,0.3541702089298615,0.863805,-2.3269764093392098e-07
industrial engineering online,USA,Phrase match,existing searches,0.9599999685015951,0.8776072238300001,0.35417014106251354,0.8776075,-3.005649888976336e-07
industrial engineering online,USA,Broad match,existing searches,0.9599999685015951,1.0700674651300006,0.35417032224288514,1.0700675,-5.977997252770706e-08
industrial project management,USA,Phrase match,existing searches,0.9599999685015949,0.96890105569,0.2551807340347265,0.9689012,-1.6129379520890552e-07
industrial project management,USA,Broad match,existing searches,0.9599999685015951,1.2225849483200006,0.2551810000129633,1.222585,-1.452484799102649e-08
israel technology,USA,Phrase match,existing searches,0.9599999685015949,0.9486581854400007,0.2551807932433454,0.9486584,-2.2129446586305335e-07
lean project management,USA,Phrase match,existing searches,0.9599999685015949,1.0038365817400003,0.2551806664796854,1.0038368,-1.6924419155017745e-07
lean project management,USA,Broad match,existing searches,0.9599999685015946,1.1010721834400008,0.2551808269718001,1.1010723,-1.2796136639181555e-07
learning management system portal,USA,Broad match,existing searches,0.9599999685015947,1.1513326853800003,0.24651939573766635,1.1513329,-1.6984460904367893e-07
learnvern,USA,Broad match,existing searches,0.9599999685015949,1.1319986177500008,0.2465194059427498,1.1319988,-1.596395255987204e-07
levels of problem solving,USA,Broad match,existing searches,0.9599999685015946,1.0302547008199996,0.255180814902336,1.0302548,-1.4003083048663711e-07
lms learning program,USA,Exact match,existing,0.9599999685015725,0.9615824096100405,0.34550862239766866,0.9615828,-3.702742978894946e-07
lms learning program,USA,Phrase match,existing,0.9599999685015949,1.0680793634500012,0.34550870571989867,1.0680796,-2.2734742310959177e-07
lms learning program,USA,Broad match,existing,19.13999621698661,6.424492935630898,5.747674684021096,5.1037974,1.3206954998704
lms programme,USA,Phrase match,existing searches,3.860000108731132,2.0389029711300015,1.0798287123256802,2.0389032,-2.6525915863828686e-07
mastering design thinking mit,USA,Broad match,existing searches,19.140000588057337,6.745024813680001,5.6966284647267535,6.7450247,1.3258869202559254e-07
mit beaver works,USA,Exact match,existing searches,0.9599999685015949,1.101140444396,0.3541701484899331,1.1011406,-1.7392827977857905e-07
mit beaver works,USA,Phrase match,existing searches,0.9599999685015949,1.1155216301600006,0.35417022358575134,1.1155218,-1.584371063234613e-07
mit beaver works,USA,Broad match,existing searches,0.9599999685015949,1.3451402954600005,0.3541703395388274,1.3451405,-1.6169331984450253e-07
mit opencourseware manufacturing processes,USA,Exact match,existing searches,0.9599999685015949,0.7679533062000006,0.35417032218167477,0.7679535,-2.088527948362895e-07
mit opencourseware manufacturing processes,USA,Phrase match,existing searches,0.959999968501595,0.8466669407400006,0.35417024164522826,0.84666723,-2.893892413480259e-07
mit opencourseware manufacturing processes,USA,Broad match,existing searches,0.9599999685015949,1.0402480937400003,0.35417032016898586,1.0402482,-6.185387180224211e-08
mit opencourseware ocw website,USA,Broad match,existing searches,0.6399999929455923,0.8465944522400005,0.018052279331217558,0.84659433,1.1859131887614893e-07
mit opencourseware physics,USA,Exact match,existing searches,0.9599999685015861,0.9226010011799994,0.3549634980328742,0.92260134,-3.4102123347423685e-07
mit opencourseware physics,USA,Phrase match,existing searches,0.9599999685015949,1.02851922977,0.3549635576012684,1.0285195,-2.814528392569571e-07
mit opencourseware physics,USA,Broad match,existing searches,0.9599999685015949,1.20771782507,0.3549637686162952,1.207718,-1.8964710202240553e-07
mit opencourseware system dynamics,USA,Broad match,existing searches,0.9599999685015949,1.3256958146700009,0.25518089729634363,1.325696,-1.7684611242074766e-07
mit opencourseware systems thinking,USA,Exact match,existing searches,0.9599999685015951,0.8334766799760001,0.35417028015376495,0.8334769,-2.2107838226759213e-07
mit opencourseware systems thinking,USA,Phrase match,existing searches,0.9599999685015951,0.8478578657400008,0.35417020623797135,0.84785813,-2.651918534768427e-07
mit opencourseware systems thinking,USA,Broad match,existing searches,0.9599999685015949,1.1015417583700007,0.3541703828092402,1.1015418,7.863825146614545e-10
mit supply chain,USA,Exact match,existing searches,0.9599999685015949,0.9916013774760003,0.2551807460673089,0.99160165,-2.6847050238476555e-07
mit supply chain courses,USA,Broad match,existing searches,0.3100012344075057,0.6339117863400006,-2.123591968938854e-09,0.6339118,-2.123591968938854e-09
mit systems engineering,USA,Exact match,existing searches,0.9599999685015949,1.0511551322800001,0.2551807584625563,1.0511553,-1.9647061022531886e-07
mit systems engineering,USA,Phrase match,existing searches,0.9599999685015949,1.1298687668200005,0.2551806779261101,1.129869,-2.1740241162859775e-07
mit systems engineering,USA,Broad match,existing searches,0.9600001539706405,1.383552741574758,0.25518102602910364,1.3835528,-4.811335241328152e-08
mitx supply chain,USA,Broad match,existing searches,0.9599999685015949,0.970183879280001,0.2551808656691612,0.9701841,-2.0847329484929844e-07
nanodegree,USA,Exact match,existing searches,0.9599999685015949,0.9443615485760006,0.35417018428767055,0.9443618,-2.5733983188835907e-07
nanodegree,USA,Phrase match,existing searches,0.959999968501595,0.958742734340001,0.354170140174199,0.9587429,-1.822440138798953e-07
nanodegree,USA,Broad match,existing searches,0.959999968501595,1.1512029756400008,0.35417032135456994,1.1512032,-1.7987757727766507e-07
open learning library mit,USA,Exact match,existing searches,0.959999968501595,1.1540479085160003,0.3541701457215056,1.1540482,-2.9590599681661445e-07
open learning library mit,USA,Phrase match,existing searches,0.9599999685015951,1.1684290942800009,0.35417022081732386,1.1684294,-2.804148233614967e-07
open learning library mit,USA,Broad match,existing searches,0.959999968501595,1.2727130161800009,0.35417033305545864,1.2727132,-1.6817668857527224e-07
opencourseware ocw,USA,Exact match,existing searches,0.9599999685015951,0.9353072306100003,0.3455086013260953,0.9353076,-3.913458712645479e-07
opencourseware ocw,USA,Phrase match,existing searches,0.9599999685015951,1.041804184450001,0.34550868464836526,1.0418044,-2.4841895651661616e-07
opencourseware ocw,USA,Broad match,existing searches,0.9599999685015947,1.0842282079500007,0.3455087446016121,1.0842284,-1.8846570970509902e-07
organizational capability,USA,Broad match,existing searches,0.9599999685015946,1.0260877075500003,0.2551808419532291,1.0260879,-1.7258458218094574e-07
problem solving skills,USA,Phrase match,existing searches,0.9599999685015949,1.37919696448,0.2551809179559521,1.3791971,-1.5618650395232692e-07
problems need to be solved,USA,Phrase match,existing searches,0.9599999685015949,1.0635455351600003,0.25518078620522733,1.0635457,-1.6872793917599438e-07
problems need to be solved,USA,Broad match,existing searches,0.9599999685015949,1.281079563460001,0.2551809876772251,1.2810796,-8.646523097510794e-08
process modeling in system analysis and design,USA,Broad match,existing,19.14000058805734,6.993544410670002,5.831367920839985,6.993544,3.0895491409665965e-07
product development bootcamp,USA,Exact match,existing searches,0.9599999685015946,0.8643219448760002,0.2551807142928093,0.8643222,-2.4064035719639776e-07
product development bootcamp,USA,Phrase match,existing searches,0.9599999685015946,0.8787031306400006,0.25518067017933777,0.8787034,-2.8475382873871524e-07
project procurement management,USA,Exact match,existing searches,0.9599999685015949,0.9889346637760004,0.2551808037792047,0.9889348,-1.5115396179155027e-07
project procurement management,USA,Broad match,existing searches,0.9599999685015951,1.2569997421700012,0.25518096603932494,1.2569999,-1.0810313111342396e-07
short courses yale,USA,Exact match,existing searches,0.9599999685015949,1.2041126481000002,0.3549635997716005,1.204113,-3.584917966925616e-07
short courses yale,USA,Phrase match,existing searches,0.9599999685015951,1.3106096019400013,0.3549635638845814,1.3106099,-3.347741710513219e-07
short courses yale,USA,Broad match,existing searches,0.9599999685015949,1.1445588794400003,0.3549636331249979,1.1445591,-2.655337545398595e-07
simulation and modeling,USA,Broad match,existing searches,48.06000007104605,15.088340275408385,14.085801475168822,15.088341,-4.838689591224465e-07
software architect certification,USA,Broad match,existing searches,30.930000802340725,15.133934640539998,10.935128354681844,15.133935,-3.341304122272959e-07
software architecture challenges,USA,Broad match,existing searches,0.959999968501595,1.202576852080001,0.2551809313265221,1.202577,-1.4281593396781034e-07
sololearn,USA,Exact match,existing searches,0.9599999685015949,1.1159497254760002,0.2551806920439934,1.1159501,-3.8209846264791736e-07
sololearn,USA,Phrase match,existing searches,0.9599999685015949,1.1303309112400002,0.25518076713981097,1.1303313,-3.6660728985893343e-07
stanford msx review,USA,Exact match,existing searches,0.9599999685015949,0.895586584016,0.35417023698917505,0.8955868,-2.0463832739459065e-07
stanford msx review,USA,Phrase match,existing searches,0.9599999685015951,0.9099677697800004,0.35417031208499306,0.9099679,-1.2954250938612688e-07
stanford msx review,USA,Broad match,existing searches,0.9599999685015949,1.2130406455800005,0.3541703777119585,1.2130408,-1.831248335193436e-07
supply chain and logistics management certification,USA,Exact match,existing searches,0.9599999685015949,0.9236153109760001,0.25518075067708046,0.9236155,-2.042560860449072e-07
supply chain and logistics management certification,USA,Phrase match,existing searches,0.9599999685015949,0.8801042669100008,0.25518079927389237,0.8801044,-1.5565927413696556e-07
supply chain and logistics management certification,USA,Broad match,existing searches,0.9599999685015946,0.9773398686100006,0.25518084055671686,0.9773401,-2.3358573919551873e-07
supply chain fundamentals mit,USA,Exact match,existing searches,0.9599999685015949,0.7322350416160005,0.2551808330989259,0.73223525,-2.1124120774818067e-07
supply chain fundamentals mit,USA,Phrase match,existing searches,0.9599999685015949,0.688723997550001,0.2551808816957377,0.68872416,-1.6264439595126134e-07
supply chain fundamentals mit,USA,Broad match,existing searches,0.9599999685015951,0.8823051505500007,0.2551808410102058,0.8823053,-1.7352760550704005e-07
supply chain study,USA,Phrase match,existing searches,0.9599999685015949,0.698287814250001,0.25518083511830236,0.69828796,-1.4961718652894973e-07
supply chain study,USA,Broad match,existing searches,0.959999968501595,0.7955234159500009,0.2551808465988046,0.7955235,-1.0833436192569934e-07
system design certification,USA,Phrase match,existing,0.9599999685015548,1.0112391185400003,0.25518078323574,1.0112393,-1.716974264986959e-07
system design for managers,USA,Broad match,existing searches,0.9599999685015949,0.7673898703700007,0.1066112286692561,0.76739,-1.42371088140969e-07
system design thinking course,USA,Broad match,new,19.140000588057337,6.6674569014400005,5.600478089222288,6.6674566,2.745479106280868e-07
system development,USA,Exact match,existing searches,0.9599999685015947,0.9361489150400006,0.2551807496423566,0.93614924,-3.245000994578362e-07
system dynamics review,USA,Broad match,existing searches,0.9599999685015949,1.1442502370400007,0.10661121516652661,1.1442504,-1.5587381763104702e-07
systems development training,USA,Exact match,existing searches,0.9599999685015951,0.901997957076,0.25518080934421894,0.90199816,-2.0519359233972523e-07
systems development training,USA,Broad match,existing searches,0.9599999685015951,1.2664085867700003,0.25518085983366,1.2664088,-2.143087960426726e-07
systems thinking cornell,USA,Broad match,existing searches,0.9599999685015951,1.3168365339700008,0.25518089336788896,1.3168367,-1.8077456709342243e-07
systems thinking made simple new hope for solving wicked problems,USA,Phrase match,existing searches,0.9599999685015949,0.9921581487399997,0.2551807503444614,0.9921585,-3.2379799463910786e-07
systems thinking made simple new hope for solving wicked problems,USA,Broad match,existing searches,0.9599999685015949,1.18777582577,0.25518099001179073,1.187776,-1.4373531009859164e-07
top lms platforms 2024,USA,Phrase match,existing searches,0.6399999929455923,0.5659939496400002,0.018052205312454994,0.5659939,4.4572556312516554e-08
top lms platforms 2024,USA,Broad match,existing searches,0.9599999685015949,1.1074318426500005,0.2457261222253484,1.107432,-1.6513961131892074e-07
understanding systems,USA,Exact match,existing searches,0.9599999685015949,0.8835201658400003,0.35496352092346584,0.88352054,-3.777352866052297e-07
understanding systems,USA,Phrase match,existing searches,0.9599999685015949,0.9900171196800003,0.35496360424573514,0.9900175,-3.5401766207421304e-07
understanding systems,USA,Broad match,existing searches,0.9599999685015947,1.1352147267100008,0.3549638197657259,1.1352149,-1.981023161068407e-07
