Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
google career certificate program,USA,Exact match,existing searches,31.100001160030587,10.67465677961,10.203357727371536,10.674658,-1.0420452731807472e-06
google career certificate program,USA,Phrase match,existing searches,31.100001160030587,11.50366138325,10.876446534254791,11.503662,-7.261250001278086e-07
google career certificate program,USA,Broad match,existing searches,31.100001160030587,12.09854506545,11.313153555917072,12.098545,-9.012889989890027e-09
grow google certificate,USA,Exact match,existing searches,0.9900000341086246,0.80086428938,0.09181381282894407,0.8008639,3.6773769651610166e-07
how to solve algorithm problems,USA,Phrase match,existing,25.359999220946534,8.9747920003,8.155279335028242,8.9747925,-4.801687492062001e-07
lms learning program,USA,Exact match,existing,25.359999220946534,10.23162133433,9.744027951733031,10.231622,-4.079185345062797e-07
lms learning program,USA,Phrase match,existing,25.359999220946534,10.499342974970002,9.918637809106965,10.499344,-8.971003104818465e-07
lms learning program,USA,Broad match,existing,25.359999220946534,10.308617484670043,9.561383855443358,10.308619,-1.0608621838770205e-06
lms programme,USA,Phrase match,existing searches,3.849999862918323,2.31181307201,1.2259313619575098,2.3118136,-5.209007665207821e-07
mit opencourseware physics,USA,Phrase match,existing searches,1.3600000726604977,1.1544654457400005,0.3932479111979168,1.1544653,1.280138652859364e-07
simplilearn skillup,B,Phrase match,existing searches,0.03500131184984878,0.9874000101399993,7.441764826587871e-08,0.98739994,7.441764826587871e-08
system design mooc,USA,Phrase match,existing searches,25.359999220946534,9.633844101650002,9.37579467318702,9.633845,-1.2276346659234605e-06
system design mooc,USA,Broad match,existing searches,25.359999220946534,9.868995200750003,9.40604774272121,9.868997,-1.419428219406882e-06
system problem solving,USA,Phrase match,existing searches,1.3000000362315376,1.1396879158800006,0.18816026075533632,1.139688,-9.91041302356166e-08
ui ux design free course with certificate,USA,Phrase match,existing searches,25.35999922094653,9.987658228870002,9.410302724834052,9.9876585,-2.7180138495452866e-07
ui ux design free course with certificate,USA,Broad match,existing searches,25.359999220946527,9.661438878970001,9.05304890532956,9.661439,-6.298556520789589e-08
web designing free course with certificate,USA,Phrase match,existing searches,25.359999220946534,8.66300373879,8.58319633808657,8.663005,-1.1363931058383514e-06
web designing free course with certificate,USA,Broad match,existing searches,28.030000901771025,9.684485342890001,9.443329122453905,9.684486,-1.0462701549585063e-06
