Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
360 learning,USA,Exact match,existing searches,0.7599999775599654,0.9083077482900002,0.2317598633488991,0.9083078,-4.246622542503076e-08
360 learning,USA,Phrase match,existing searches,0.7599999775599654,0.8688509356899996,0.23175989507873251,0.86885095,-1.0736391997667738e-08
360 learning,USA,Broad match,existing searches,0.9899999843395525,1.0397548644899997,0.3621383874773654,1.0397547,1.161455782661136e-07
codedamn courses,USA,Exact match,existing searches,0.47999999000292787,0.8168255884880007,0.14451404406966573,0.8168255,7.941665058908143e-08
codedamn courses,USA,Phrase match,existing searches,0.47999999000293336,0.8017639510790002,0.14451390434895872,0.801764,-6.030405641510583e-08
codedamn courses,USA,Broad match,existing searches,0.47999999000292787,0.8422894291790005,0.14451394604759182,0.84228945,-1.8605423313111658e-08
coding certificate course,USA,Exact match,existing searches,0.47999999000292787,0.5913633056590004,0.14451398930043413,0.5913633,-5.15490339303426e-09
coding certificate course,USA,Phrase match,existing searches,0.47999999000292787,0.7011309084590002,0.14451400610762077,0.70113087,4.1454605637092357e-08
coding certificate course,USA,Broad match,existing searches,0.47999999000292787,0.8972126310690002,0.1445139711721496,0.8972126,6.519134454485709e-09
coding certificate free,USA,Exact match,existing searches,0.47999999000292787,0.6624793924090004,0.1445140756365395,0.6624793,1.1098352437066694e-07
coding certificate free,USA,Phrase match,existing searches,0.47999999000293336,0.683666999709,0.14451413906752053,0.6836668,1.7441450539390502e-07
coding certificate free,USA,Broad match,existing searches,0.4799999900029309,0.984752220819,0.14451412648916606,0.98475206,1.6183615092479897e-07
coding course,USA,Exact match,existing searches,0.47999999000292787,0.8592926398890003,0.14451409737038456,0.85929257,7.311272465226892e-08
coding course,USA,Phrase match,existing searches,0.47999999000292787,0.9068158403890002,0.14451403775380733,0.90681577,7.310079219724486e-08
coding course,USA,Broad match,existing searches,0.47999999000292787,1.102897562999,0.1445141220276256,1.1028974,1.5737461045439716e-07
coding courses,USA,Exact match,existing searches,0.47999999000292787,0.8592926398890003,0.14451409737038456,0.85929257,7.311272465226892e-08
coding courses,USA,Phrase match,existing searches,0.47999999000292787,0.9068158403890002,0.14451403775380733,0.90681577,7.310079219724486e-08
coding courses,USA,Broad match,existing searches,0.47999999000292776,1.1028975629989997,0.14451412202762515,1.1028974,1.5737461001030795e-07
cognitive class ibm,USA,Broad match,existing searches,0.9899999843395406,1.0168127846699997,0.3162541222554489,1.0168127,1.0251820525830624e-07
complex problem solving,USA,Broad match,existing searches,0.9899999843395405,1.3009653845390001,0.3162543335517565,1.3009652,1.946052232693063e-07
comptia a,USA,Exact match,existing searches,0.47999999000292787,0.8548836418579999,0.18233129467477238,0.85488355,9.02604047059441e-08
comptia a,USA,Phrase match,existing searches,0.47999999000292787,0.8134864112489999,0.1823312780016244,0.81348634,7.358725673256572e-08
comptia a,USA,Broad match,existing searches,0.47999999000292787,0.9637472166589999,0.18233139653723474,0.9637471,1.32518222284439e-07
coursera certificate,USA,Exact match,existing searches,0.47999999000292787,0.7455023379990003,0.182331308908119,0.74550223,1.0449375131837968e-07
coursera certificate,USA,Phrase match,existing searches,0.47999999000292787,0.7060455253989999,0.18233134063795253,0.70604545,7.661894008137438e-08
coursera certificate,USA,Broad match,existing searches,0.47999999000292787,0.7850232218090001,0.18233133299979598,0.78502315,6.898078352968184e-08
coursera system design,USA,Exact match,existing searches,0.47999999000292787,0.8333996193590003,0.14451404978655158,0.8333996,2.552889166729244e-08
coursera system design,USA,Phrase match,existing searches,0.47999999000292787,0.8805823842499999,0.14451401629193106,0.8805824,-7.965728854308907e-09
