Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
360 learning,USA,Exact match,existing searches,0.9600000036349768,1.0433322492680004,0.2934354249081066,1.0433325,-2.082744190445851e-07
360 learning,USA,Phrase match,existing searches,0.9600000036349771,1.0721821834680005,0.2934354593392774,1.0721823,-1.142386034658216e-07
360 learning,USA,Broad match,existing searches,0.9600000036349761,1.4243648046680004,0.2926673883624584,1.4243649,-1.1976284675085935e-07
3d prototyping,USA,Broad match,existing,0.960000003634977,0.8736572160280007,0.2926674379861611,0.8736574,-1.8934843359907916e-07
academy for systems change,USA,Broad match,existing searches,0.9600000036349771,1.1235721373680003,0.2593836450698741,1.1235723,-2.1218033952052906e-07
best problem solving courses,USA,Broad match,existing searches,0.9600000036317636,1.0517747935680002,0.2926673826602548,1.051775,-1.8506969512444016e-07
bms system training,USA,Broad match,existing searches,0.9600000036349768,0.9657062196280002,0.2926674389387607,0.96570635,-1.2879118926889532e-07
business dynamics,USA,Broad match,existing searches,0.9600000036349767,1.232119856568001,0.29266738721909347,1.23212,-1.8051085648451703e-07
clickup,USA,Broad match,existing searches,0.9600000036349765,1.0683427837680002,0.29266742737990814,1.0683429,-1.4035004181067734e-07
cmu software architecture,USA,Broad match,existing,0.9600000036349772,1.4814632220680009,0.2926675362998734,1.4814633,-9.103472131677393e-08
complex problem solving,USA,Exact match,existing searches,0.960000003634977,0.9279285423379998,0.2934354893785577,0.92792875,-2.0340861273115962e-07
complex problem solving,USA,Phrase match,existing searches,0.960000003634977,0.9567784765380001,0.2934354642050838,0.9567786,-1.0937279704137381e-07
complex problem solving,USA,Broad match,existing searches,0.9600000036349772,1.5603747660680005,0.29266741819812747,1.560375,-2.0913646725517765e-07
complex problem solving skills,USA,Broad match,existing searches,0.9600000036349768,1.0517747935680006,0.29266738266025527,1.051775,-1.8506969468035095e-07
cours architecture,USA,Broad match,existing searches,0.9600000036349772,0.9996838963880004,0.29266748794454944,0.99968415,-2.585993348347415e-07
critical thinking and problem solving,USA,Broad match,existing,0.9600000036349772,1.2477754635880003,0.29266741705632304,1.2477757,-2.102782716839613e-07
