Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches
2025-12-01,362,281.22168,221.91217,405.5653414448715,322,362.9099999999033,355.41,12.651788192810507,10.05185752151154,0.15312305196945344,0.1308954252357487,211,31,,,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",3.9287314414978023,0.9282628893852234,-0.0002160526256905,47.78572572516328,35.54,6.121689,16.881475,0.18923410293770773,0.5218413492032963,0.002218807465185848,0.006118693529760203,272.23573347255433,300.35,186.52097,169.43639,8.926956100693,8.109282385373684,0.12661272516557168,0.11501550252606534,42.888540802185645,19.52,88.579025,35.594322,3.535597989179801,1.4207337869345602,0.02429151933869592,0.009761229179923172,111.5157358772201,0.0,18.844658,0.0,0.8188111707439482,0.0,0.011170693568072028,0.0,102.64857619026478,355.41,109.69209,221.91217,4.964632726005312,10.05185752151154,0.06020288956073598,0.1308954252357487,148.74568793241838,0.0,152.68492,0.0,6.86834387421767,0.0,0.08174946288473048,0.0
2025-12-02,362,276.39502,200.57773,327.63645076128756,292,362.91000000000116,350.34000000000003,13.228358528939868,9.166778511639807,0.1876203382120686,0.12211628460461386,60,32,0.06780001183461072,0.85,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.101401329040527,0.9259041547775269,-0.0005341420579876,0.0,37.61,0.0,14.646555,0.0,0.45275533041753513,0.0,0.005308646229394496,362.91000000000116,297.8,276.39502,162.68533,13.228358528939868,7.786174726688883,0.1876203382120686,0.11043280482636741,0.0,14.93,0.0,23.24583,0.0,0.9278484545333883,0.0,0.00637483354885196,5.984791478778742,0.0,0.61216867,0.0,0.029298598276907166,0.0,0.00041554762110710563,0.0,156.65133720962436,350.34000000000003,125.88036,200.57773,6.024676867941364,9.166778511639807,0.0854491439061542,0.12211628460461386,200.27387131159804,0.0,149.9025,0.0,7.17438312548096,0.0,0.10175564757493537,0.0
2025-12-03,362,250.57663,202.77689,340.3299242467462,276,362.8835728381714,359.4600000000001,11.986454739793107,9.380009694552994,0.16997827115915456,0.1310056578805787,103,36,0.6631337279099676,0.5825242718446602,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.15951681137085,0.9254366159439088,-0.0005859573914477,3.8884881836603573,38.870000000000005,0.36730146,18.11999,0.011354048534666235,0.5601263788995166,0.00013312847556390376,0.006567593111685974,358.99508465451106,315.23,250.20932,182.40932,11.97510069125844,8.730171949030261,0.16984514268359066,0.12382169791839163,0.0,5.359999999999999,0.0,2.2475817,0.0,0.08971136662321595,0.0,0.0006163668505010757,83.12273275521933,0.0,64.16998,0.0,3.0711969491024647,0.0,0.04355937352664544,0.0,105.61122116095255,359.4600000000001,95.68597,202.77689,4.57956251558727,9.380009694552994,0.06495281074806596,0.1310056578805787,174.14961892199952,0.0,90.720665,0.0,4.335695640248759,0.0,0.06146609206337002,0.0
2025-12-04,362,307.544,222.36336,297.5473629957922,308,357.2966411831522,370.06000000000006,14.706490726674918,10.273664951439457,0.20852817367954732,0.13780270243340947,15,35,0.8568425443593508,0.3333333333333333,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.106502056121826,0.9269267916679382,-0.0002025281752805,2.957109579247998,25.39,0.7474978,10.307358,0.023106704156689147,0.3186217645033665,0.000270930698445933,0.0037359035114483278,354.3395316039042,318.31000000000006,306.7965,187.63687,14.68338402251823,8.980362995205162,0.20825724298110138,0.12737020536156934,0.0,26.36,0.0,24.41913,0.0,0.9746801917309286,0.0,0.006696593560391814,2.957109579247998,0.0,0.7474978,0.0,0.035775495793091965,0.0,0.0005074106969296269,0.0,150.365547383782,370.06000000000006,135.01718,222.36336,6.44929889961411,10.273664951439457,0.0914148432624866,0.13780270243340947,203.9739842201222,0.0,171.77934,0.0,8.221417803260056,0.0,0.11660594059767984,0.0
2025-12-05,362,282.34253,192.39749,303.0157225595712,303,362.9099999999999,326.77000000000004,13.51300834523355,8.79043166921199,0.1916575809801858,0.11667471845293537,14,38,0.08220857337809317,0.6428571428571429,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.132736206054688,0.9270790815353394,-0.0007608238610768,0.0,35.6,0.0,13.437788,0.0,0.4153898423516249,0.0,0.0048705284558331115,362.9099999999999,263.14,282.34253,155.0437,13.51300834523355,7.420443647044399,0.1916575809801858,0.10524557099781301,0.0,28.03,0.0,23.916004,0.0,0.954598179815966,0.0,0.006558618999289237,106.49320834207612,0.0,74.45158,0.0,3.563277461091449,0.0,0.050538645511522616,0.0,133.51129561320158,326.77000000000004,104.826126,192.39749,5.017013626310273,8.79043166921199,0.07115726348991891,0.11667471845293537,122.90549604472228,0.0,103.06482,0.0,4.9327168926864395,0.0,0.06996166679981743,0.0
2025-12-06,362,343.9749,220.87614,396.9971685194078,309,362.90999999296804,443.0,15.44543174168284,10.118279448051393,0.1980293335254194,0.138754128058525,52,36,0.5104086157397716,0.8846153846153846,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.099801540374756,0.928015947341919,-0.0002305011715813,30.771252786828644,56.529999999999994,29.883844,21.739067,0.9237714274733005,0.6719995612202285,0.01083140357675307,0.007879328407987211,304.024578853581,368.84999999999997,249.79929,188.504,11.95547850848168,9.021864689537686,0.16956683751360446,0.12795883182720427,28.114168352558394,17.62,64.29178,10.633077,2.5661818057278607,0.42441519729347765,0.017631092435061876,0.0029159678233335097,127.68209496995587,0.0,132.72247,0.0,5.781138694956432,0.0,0.07189228774779449,0.0,154.24542407771392,443.0,164.79971,220.87614,7.441048609900301,10.118279448051393,0.0946043435985209,0.138754128058525,80.98248094529816,0.0,46.452755,0.0,2.2232442829030017,0.0,0.031532698737621684,0.0
2025-12-07,362,359.0234,189.07526,377.4928491869549,304,362.8194618679424,355.98,16.09971702621474,8.735060791833856,0.20610440930327995,0.11990217385456696,48,34,4.392846036405177,0.6041666666666666,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.0827956199646,0.9286977648735046,-0.0007494673951546,33.50536050830129,34.54,32.111282,13.814517,0.9926262047693158,0.427035315892268,0.011638739524694748,0.005007073947509677,296.4558124679859,306.54,259.07257,165.19086,12.399300310761983,7.906089201888071,0.17586164699185905,0.11213357475516653,32.8582888916553,14.9,67.83957,10.069901,2.707790510683442,0.4019362740535168,0.01860402278672614,0.002761525151890752,173.34851376348698,0.0,174.45837,0.0,7.727421720810182,0.0,0.09835804947173678,0.0,80.30072111269679,355.98,94.3053,189.07526,4.0524330454480735,8.735060791833856,0.04647692649396649,0.11990217385456696,109.17022699175871,0.0,90.25975,0.0,4.319861988113191,0.0,0.06126942851345667,0.0
2025-12-08,362,292.05316,193.11932,418.368261447529,310,362.9099999999995,355.0,12.931060405733053,8.9422224282209,0.1617368231334806,0.12224838952964642,165,35,0.08150741024130062,0.896969696969697,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.187910556793213,0.9274649024009703,-0.0004316672673219,30.681182824188717,30.819999999999993,30.70436,11.816747,0.949135352509195,0.365280070948119,0.011128800638606039,0.004282981427349271,301.7397695126479,307.62,195.1098,168.68442,9.338020710355355,8.07329292579493,0.13244293311791422,0.11450505713985484,30.4890476631629,16.560000000000002,66.239,12.61817,2.6439043428685034,0.5036494314778514,0.018165089376960354,0.003460350962442314,188.1098492001901,0.0,155.06415,0.0,6.65168719091176,0.0,0.08284950697260537,0.0,54.70003770552975,355.0,63.180416,193.11932,2.7468683811724652,8.9422224282209,0.028785124707944046,0.12224838952964642,120.10011309427968,0.0,73.80861,0.0,3.5325044685034412,0.0,0.05010218627400434,0.0
2025-12-09,362,334.13666,207.37494,360.9778906087555,323,362.91000000000406,362.77,15.65168879456633,9.495582772425738,0.2155948973861487,0.1279590757110623,30,36,1.7215711730929795,0.5333333333333333,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.219644069671631,0.9274007081985474,-0.0003688551854496,10.217047970373912,37.0,11.162007,16.569756,0.34504075094626163,0.5122055009959631,0.004045671377980479,0.0060057112945081014,342.47590405925206,303.69,303.96725,172.10034,14.547976428572195,8.236780199958554,0.20633673118690876,0.11682382840726821,10.21704797037806,22.08,19.007362,18.704853,0.7586716150478743,0.7465970714712206,0.005212494821259469,0.00512953600928598,183.90686346673456,0.0,177.07846,0.0,8.134831429394321,0.0,0.10898187219031019,0.0,140.16818980966178,362.77,129.04118,207.37494,6.175954410673054,9.495582772425738,0.08759474221822874,0.1279590757110623,38.83494672360768,0.0,28.016996,0.0,1.340902863212611,0.0,0.019018281682878092,0.0
2025-12-10,362,61.99715,174.3934,501.3344107420317,285,362.910000000002,347.52,2.967204455906501,8.03741446911982,0.04208442811280152,0.10956146782748338,649,38,5.060602896883271,0.987673343605547,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.227361679077148,0.927716076374054,5.019315826346432e-05,11.19741746576096,34.55,0.0,12.6606865,0.0,0.39136805542175523,0.0,0.004588868230008785,350.4014785921152,294.57,61.99715,149.83495,2.967204455906501,7.171150858520152,0.04208442811280152,0.10170980371463692,1.3111039421258686,18.4,0.0,11.897785,0.0,0.47489555517791304,0.0,0.003262795882837674,68.44895627192412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.600692252364635,347.52,16.36301,174.3934,0.783139177532848,8.03741446911982,0.01110741268724968,0.10956146782748338,265.86035147571323,0.0,45.63414,0.0,2.1840652783736534,0.0,0.030977015425551844,0.0
